"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.5899,358.2,596.56,96.008,9.4636e-18,1.7914e+05,1.7383,1,0.17279,0.67,0.03094,1
1.5901,358.16,596.63,96.047,8.9535e-18,1.7905e+05,1.7376,1,0.17381,0.671,0.031122,1
1.5904,358.12,596.7,96.086,8.4434e-18,1.7896e+05,1.7369,1,0.17483,0.672,0.031304,1
1.5907,358.09,596.77,96.125,7.9332e-18,1.7887e+05,1.7362,1,0.17584,0.673,0.031486,1
1.591,358.05,596.84,96.165,7.4231e-18,1.7878e+05,1.7355,1,0.17686,0.674,0.031668,1
1.5913,358.01,596.91,96.204,6.913e-18,1.7869e+05,1.7348,1,0.17787,0.675,0.03185,1
1.5915,357.97,596.98,96.243,6.4028e-18,1.7859e+05,1.7341,1,0.17889,0.676,0.032032,1
1.5918,357.94,597.05,96.282,5.8927e-18,1.785e+05,1.7334,1,0.17991,0.677,0.032214,1
1.5921,357.9,597.12,96.322,5.3826e-18,1.7841e+05,1.7327,1,0.18092,0.678,0.032396,1
1.5924,357.86,597.19,96.361,4.8724e-18,1.7832e+05,1.732,1,0.18194,0.679,0.032578,1
1.5927,357.83,597.25,96.4,4.3623e-18,1.7823e+05,1.7313,1,0.18296,0.68,0.03276,1
1.5929,357.79,597.32,96.439,3.8521e-18,1.7814e+05,1.7306,1,0.18397,0.681,0.032942,1
1.5932,357.75,597.39,96.478,3.342e-18,1.7805e+05,1.7299,1,0.18499,0.682,0.033124,1
1.5935,357.71,597.46,96.518,2.8319e-18,1.7796e+05,1.7292,1,0.18601,0.683,0.033306,1
1.5938,357.68,597.53,96.557,2.3217e-18,1.7787e+05,1.7285,1,0.18702,0.684,0.033488,1
1.5941,357.64,597.6,96.596,1.8116e-18,1.7778e+05,1.7278,1,0.18804,0.685,0.03367,1
1.5943,357.6,597.67,96.635,1.3015e-18,1.7769e+05,1.7271,1,0.18906,0.686,0.033852,1
1.5946,357.57,597.74,96.674,7.9134e-19,1.776e+05,1.7264,1,0.19007,0.687,0.034034,1
1.5949,357.53,597.81,96.714,2.8118e-19,1.7751e+05,1.7257,1,0.19109,0.688,0.034216,1
1.5951,357.5,597.87,96.743,-6.3682e-20,1.7743e+05,1.7251,1,0.1921,0.689,0.034398,1
1.5953,357.47,597.92,96.753,-5.8642e-20,1.7737e+05,1.7246,1,0.19312,0.69,0.03458,1
1.5955,357.45,597.97,96.763,-5.3603e-20,1.773e+05,1.7241,1,0.19414,0.691,0.034762,1
1.5957,357.43,598.02,96.772,-4.8563e-20,1.7724e+05,1.7236,1,0.19515,0.692,0.034944,1
1.5959,357.41,598.07,96.782,-4.3521e-20,1.7718e+05,1.7231,1,0.19617,0.693,0.035126,1
1.5961,357.38,598.12,96.791,-3.8481e-20,1.7711e+05,1.7226,1,0.19719,0.694,0.035308,1
1.5962,357.36,598.16,96.801,-3.3441e-20,1.7705e+05,1.7221,1,0.1982,0.695,0.03549,1
1.5964,357.34,598.21,96.81,-2.8402e-20,1.7699e+05,1.7216,1,0.19922,0.696,0.035672,1
1.5966,357.32,598.26,96.82,-2.336e-20,1.7692e+05,1.7211,1,0.20024,0.697,0.035854,1
1.5968,357.29,598.31,96.829,-1.832e-20,1.7686e+05,1.7205,1,0.20125,0.698,0.036036,1
1.597,357.27,598.36,96.839,-1.328e-20,1.768e+05,1.72,1,0.20227,0.699,0.036218,1
1.5971,357.25,598.41,96.849,-8.2404e-21,1.7673e+05,1.7195,1,0.20329,0.7,0.0364,1
1.5973,357.23,598.46,96.858,-3.2014e-21,1.7667e+05,1.719,1,0.2043,0.701,0.036582,1
1.5975,357.2,598.51,96.868,1.8411e-21,1.7661e+05,1.7185,1,0.20532,0.702,0.036764,1
1.5977,357.18,598.56,96.877,6.8809e-21,1.7654e+05,1.718,1,0.20633,0.703,0.036946,1
1.5979,357.16,598.61,96.887,1.1921e-20,1.7648e+05,1.7175,1,0.20735,0.704,0.037128,1
1.5981,357.14,598.66,96.896,1.696e-20,1.7642e+05,1.717,1,0.20837,0.705,0.03731,1
1.5982,357.11,598.71,96.906,2.2e-20,1.7635e+05,1.7165,1,0.20938,0.706,0.037492,1
1.5984,357.09,598.76,96.916,2.7042e-20,1.7629e+05,1.716,1,0.2104,0.707,0.037674,1
1.5986,357.07,598.79,96.919,4.9283e-19,1.7624e+05,1.7156,1,0.21142,0.708,0.037856,1
1.5987,357.06,598.82,96.916,1.5154e-18,1.762e+05,1.7153,1,0.21243,0.709,0.038038,1
1.5988,357.05,598.85,96.913,2.5379e-18,1.7617e+05,1.7149,1,0.21345,0.71,0.03822,1
1.5989,357.04,598.88,96.909,3.5605e-18,1.7613e+05,1.7146,1,0.21447,0.711,0.038402,1
1.5989,357.03,598.91,96.906,4.583e-18,1.7609e+05,1.7143,1,0.21548,0.712,0.038584,1
1.599,357.02,598.94,96.902,5.6056e-18,1.7605e+05,1.714,1,0.2165,0.713,0.038766,1
1.5991,357.01,598.97,96.899,6.6281e-18,1.7602e+05,1.7137,1,0.21752,0.714,0.038948,1
1.5992,357,599,96.896,7.6507e-18,1.7598e+05,1.7134,1,0.21853,0.715,0.03913,1
1.5993,356.99,599.02,96.892,8.6733e-18,1.7594e+05,1.7131,1,0.21955,0.716,0.039312,1
1.5994,356.98,599.05,96.889,9.6958e-18,1.7591e+05,1.7128,1,0.22056,0.717,0.039494,1
1.5995,356.97,599.08,96.886,1.0718e-17,1.7587e+05,1.7124,1,0.22158,0.718,0.039676,1
1.5996,356.96,599.11,96.882,1.1741e-17,1.7583e+05,1.7121,1,0.2226,0.719,0.039858,1
1.5997,356.95,599.14,96.879,1.2763e-17,1.7579e+05,1.7118,1,0.22361,0.72,0.04004,1
1.5998,356.94,599.17,96.876,1.3786e-17,1.7576e+05,1.7115,1,0.22463,0.721,0.040222,1
1.5999,356.93,599.2,96.872,1.4809e-17,1.7572e+05,1.7112,1,0.22565,0.722,0.040404,1
1.6,356.92,599.22,96.869,1.5831e-17,1.7568e+05,1.7109,1,0.22666,0.723,0.040586,1
1.6001,356.91,599.25,96.865,1.6854e-17,1.7565e+05,1.7106,1,0.22768,0.724,0.040768,1
1.6002,356.9,599.28,96.862,1.7876e-17,1.7561e+05,1.7102,1,0.2287,0.725,0.04095,1
1.6003,356.89,599.31,96.859,1.8899e-17,1.7557e+05,1.7099,1,0.22971,0.726,0.041132,1
1.6003,356.89,599.33,96.854,1.9024e-17,1.7555e+05,1.7097,1,0.23073,0.727,0.041314,1
1.6004,356.89,599.34,96.849,1.8513e-17,1.7553e+05,1.7096,1,0.23175,0.728,0.041496,1
1.6004,356.89,599.35,96.844,1.8002e-17,1.7552e+05,1.7094,1,0.23276,0.729,0.041678,1
1.6004,356.89,599.36,96.839,1.7491e-17,1.755e+05,1.7093,1,0.23378,0.73,0.04186,1
1.6005,356.89,599.37,96.834,1.698e-17,1.7548e+05,1.7091,1,0.23479,0.731,0.042042,1
1.6005,356.89,599.38,96.829,1.6469e-17,1.7547e+05,1.709,1,0.23581,0.732,0.042224,1
1.6005,356.88,599.4,96.824,1.5958e-17,1.7545e+05,1.7088,1,0.23683,0.733,0.042406,1
1.6005,356.88,599.41,96.818,1.5447e-17,1.7544e+05,1.7087,1,0.23784,0.734,0.042588,1
1.6006,356.88,599.42,96.813,1.4936e-17,1.7542e+05,1.7085,1,0.23886,0.735,0.04277,1
1.6006,356.88,599.43,96.808,1.4425e-17,1.754e+05,1.7084,1,0.23988,0.736,0.042952,1
1.6006,356.88,599.44,96.803,1.3914e-17,1.7539e+05,1.7082,1,0.24089,0.737,0.043134,1
1.6007,356.88,599.45,96.798,1.3403e-17,1.7537e+05,1.7081,1,0.24191,0.738,0.043316,1
1.6007,356.88,599.46,96.793,1.2892e-17,1.7536e+05,1.7079,1,0.24293,0.739,0.043498,1
1.6007,356.88,599.47,96.788,1.2381e-17,1.7534e+05,1.7078,1,0.24394,0.74,0.04368,1
1.6007,356.88,599.49,96.783,1.187e-17,1.7533e+05,1.7076,1,0.24496,0.741,0.043862,1
1.6008,356.88,599.5,96.778,1.1359e-17,1.7531e+05,1.7075,1,0.24598,0.742,0.044044,1
1.6008,356.88,599.51,96.772,1.0848e-17,1.7529e+05,1.7073,1,0.24699,0.743,0.044226,1
1.6008,356.88,599.52,96.767,1.0337e-17,1.7528e+05,1.7072,1,0.24801,0.744,0.044408,1
1.6009,356.87,599.53,96.762,9.8256e-18,1.7526e+05,1.707,1,0.24902,0.745,0.04459,1
1.6008,356.88,599.53,96.76,9.6832e-18,1.7526e+05,1.7069,1,0.25004,0.746,0.044772,1
1.6008,356.88,599.53,96.76,9.6862e-18,1.7526e+05,1.7069,1,0.25106,0.747,0.044954,1
1.6008,356.89,599.53,96.759,9.6892e-18,1.7525e+05,1.7069,1,0.25207,0.748,0.045136,1
