"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.0001,1
1.9978,300,694.73,5.4068e-16,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.0001,1
1.9978,300,694.73,1.0814e-15,0,0.54711,72.387,0.46603,155.33,1.0132e+05,1.174,1,0.005,0.005,0.0001,1
1.9978,300,694.73,1.622e-15,0,0.54711,72.382,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0.0001,1
1.9978,300,694.73,2.1627e-15,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0.0001,1
1.9978,300,694.73,2.7034e-15,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0.0001,1
1.9978,300,694.73,3.6935e-15,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.015,0.015,0.0001,1
1.9978,300,694.73,4.6836e-15,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0175,0.0175,0.0001,1
1.9978,300,694.73,5.6736e-15,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.02,0.02,0.0001,1
1.9978,300,694.73,6.6637e-15,0,0.54709,72.357,0.46602,155.27,1.0132e+05,1.174,1,0.0225,0.0225,0.0001,1
1.9978,300,694.73,7.6538e-15,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.025,0.025,0.0001,1
1.9978,300,694.73,8.8364e-15,0,0.54709,72.349,0.46602,155.25,1.0132e+05,1.174,1,0.0275,0.0275,0.0001,1
1.9978,300,694.73,1.0019e-14,0,0.54709,72.346,0.46601,155.24,1.0132e+05,1.174,1,0.03,0.03,0.0001,1
1.9978,300,694.73,1.1201e-14,0,0.54709,72.342,0.46601,155.24,1.0132e+05,1.174,1,0.0325,0.0325,0.0001,1
1.9978,300,694.73,1.2384e-14,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.035,0.035,0.0001,1
1.9978,300,694.73,1.3567e-14,0,0.54708,72.335,0.46601,155.22,1.0132e+05,1.174,1,0.0375,0.0375,0.0001,1
1.9978,300,694.73,1.5675e-14,0,0.54708,72.331,0.46601,155.21,1.0132e+05,1.174,1,0.04,0.04,0.0001,1
1.9978,300,694.73,1.7784e-14,0,0.54708,72.327,0.466,155.21,1.0132e+05,1.174,1,0.0425,0.0425,0.0001,1
1.9978,300,694.73,1.9893e-14,0,0.54707,72.324,0.466,155.2,1.0132e+05,1.174,1,0.045,0.045,0.0001,1
1.9978,300,694.73,2.2002e-14,0,0.54707,72.32,0.466,155.19,1.0132e+05,1.174,1,0.0475,0.0475,0.0001,1
1.9978,300,694.73,2.4111e-14,0,0.54707,72.317,0.466,155.19,1.0132e+05,1.174,1,0.05,0.05,0.0001,1
1.9978,300,694.73,2.4369e-14,0,0.54707,72.313,0.466,155.18,1.0132e+05,1.174,1,0.0525,0.0525,0.0001,1
1.9978,300,694.73,2.4628e-14,0,0.54707,72.309,0.46599,155.17,1.0132e+05,1.174,1,0.055,0.055,0.0001,1
1.9978,300,694.73,2.4887e-14,0,0.54706,72.306,0.46599,155.16,1.0132e+05,1.174,1,0.0575,0.0575,0.0001,1
1.9978,300,694.73,2.5145e-14,0,0.54706,72.302,0.46599,155.16,1.0132e+05,1.174,1,0.06,0.06,0.0001,1
1.9978,300,694.73,2.5404e-14,0,0.54706,72.298,0.46599,155.15,1.0132e+05,1.174,1,0.0625,0.0625,0.0001,1
1.9978,300,694.73,2.5151e-14,0,0.54706,72.295,0.46599,155.14,1.0132e+05,1.174,1,0.065,0.065,0.0001,1
1.9978,300,694.73,2.4898e-14,0,0.54705,72.291,0.46598,155.14,1.0132e+05,1.174,1,0.0675,0.0675,0.0001,1
1.9978,300,694.73,2.4645e-14,0,0.54705,72.287,0.46598,155.13,1.0132e+05,1.174,1,0.07,0.07,0.0001,1
1.9978,300,694.73,2.4392e-14,0,0.54705,72.284,0.46598,155.12,1.0132e+05,1.174,1,0.0725,0.0725,0.0001,1
1.9978,300,694.73,2.4139e-14,0,0.54705,72.28,0.46598,155.11,1.0132e+05,1.174,1,0.075,0.075,0.0001,1
1.9978,300,694.73,2.4237e-14,0,0.54704,72.277,0.46598,155.11,1.0132e+05,1.174,1,0.0775,0.0775,0.0001,1
1.9978,300,694.73,2.4336e-14,0,0.54704,72.273,0.46597,155.1,1.0132e+05,1.174,1,0.08,0.08,0.0001,1
1.9978,300,694.73,2.4434e-14,0,0.54704,72.269,0.46597,155.09,1.0132e+05,1.174,1,0.0825,0.0825,0.0001,1
1.9978,300,694.73,2.4532e-14,0,0.54704,72.266,0.46597,155.09,1.0132e+05,1.174,1,0.085,0.085,0.0001,1
1.9978,300,694.73,2.463e-14,0,0.54704,72.262,0.46597,155.08,1.0132e+05,1.174,1,0.0875,0.0875,0.0001,1
1.9978,300,694.73,2.4285e-14,0,0.54703,72.258,0.46597,155.07,1.0132e+05,1.174,1,0.09,0.09,0.0001,1
1.9978,300,694.73,2.394e-14,0,0.54703,72.255,0.46597,155.06,1.0132e+05,1.174,1,0.0925,0.0925,0.0001,1
1.9978,300,694.73,2.3595e-14,0,0.54703,72.251,0.46596,155.06,1.0132e+05,1.174,1,0.095,0.095,0.0001,1
1.9978,300,694.73,2.325e-14,0,0.54703,72.248,0.46596,155.05,1.0132e+05,1.174,1,0.0975,0.0975,0.0001,1
1.9978,300,694.73,2.2905e-14,0,0.54702,72.244,0.46596,155.04,1.0132e+05,1.174,1,0.1,0.1,0.0001,1
1.9978,300,694.73,2.2111e-14,0,0.54702,72.24,0.46596,155.04,1.0132e+05,1.174,1,0.1025,0.1025,0.0001,1
1.9978,300,694.73,2.1317e-14,0,0.54702,72.237,0.46596,155.03,1.0132e+05,1.174,1,0.105,0.105,0.0001,1
1.9978,300,694.73,2.0523e-14,0,0.54702,72.233,0.46595,155.02,1.0132e+05,1.174,1,0.1075,0.1075,0.0001,1
1.9978,300,694.73,1.9729e-14,0,0.54701,72.229,0.46595,155.02,1.0132e+05,1.174,1,0.11,0.11,0.0001,1
1.9978,300,694.73,1.8934e-14,0,0.54701,72.226,0.46595,155.01,1.0132e+05,1.174,1,0.1125,0.1125,0.0001,1
1.9978,300,694.73,1.4067e-14,0,0.54701,72.222,0.46595,155,1.0132e+05,1.174,1,0.115,0.115,0.0001,1
1.9978,300,694.73,9.1993e-15,0,0.54701,72.219,0.46595,154.99,1.0132e+05,1.174,1,0.1175,0.1175,0.0001,1
1.9978,300,694.73,4.3319e-15,0,0.54701,72.215,0.46594,154.99,1.0132e+05,1.174,1,0.12,0.12,0.0001,1
1.9978,300,694.73,-5.3565e-16,0,0.547,72.211,0.46594,154.98,1.0132e+05,1.174,1,0.1225,0.1225,0.0001,1
1.9978,300,694.73,-5.4031e-15,0,0.547,72.208,0.46594,154.97,1.0132e+05,1.174,1,0.125,0.125,0.0001,1
1.9978,300,694.73,-9.8904e-15,0,0.547,72.204,0.46594,154.96,1.0132e+05,1.174,1,0.1275,0.1275,0.0001,1
1.9978,300,694.73,-1.4378e-14,0,0.547,72.2,0.46594,154.96,1.0132e+05,1.174,1,0.13,0.13,0.0001,1
1.9978,300,694.73,-1.8865e-14,0,0.54699,72.197,0.46593,154.95,1.0132e+05,1.174,1,0.1325,0.1325,0.0001,1
1.9978,300,694.73,-2.3352e-14,0,0.54699,72.193,0.46593,154.94,1.0132e+05,1.174,1,0.135,0.135,0.0001,1
