"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0,1
1.9978,300,694.73,-2.2075e-15,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0,1
1.9978,300,694.73,-4.4149e-15,0,0.54711,72.387,0.46603,155.32,1.0132e+05,1.174,1,0.005,0.005,0,1
1.9978,300,694.73,-6.6224e-15,0,0.54711,72.381,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0,1
1.9978,300,694.73,-8.8298e-15,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0,1
1.9978,300,694.73,-1.1037e-14,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0,1
1.9978,300,694.73,-1.3245e-14,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.015,0.015,0,1
1.9978,300,694.73,-1.5452e-14,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.0175,0.0175,0,1
1.9978,300,694.73,-1.766e-14,0,0.54709,72.354,0.46602,155.26,1.0132e+05,1.174,1,0.02,0.02,0,1
1.9978,300,694.73,-1.9867e-14,0,0.54709,72.349,0.46601,155.25,1.0132e+05,1.174,1,0.0225,0.0225,0,1
1.9978,300,694.73,-2.2075e-14,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.025,0.025,0,1
1.9978,300,694.73,-2.4282e-14,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.0275,0.0275,0,1
1.9978,300,694.73,-2.6489e-14,0,0.54708,72.333,0.46601,155.22,1.0132e+05,1.174,1,0.03,0.03,0,1
1.9978,300,694.73,-2.8133e-14,0,0.54708,72.328,0.466,155.21,1.0132e+05,1.174,1,0.0325,0.0325,0,1
