"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4073,386.13,539.99,130.18,1.2463e-17,2.2455e+05,1,0.26751,0.758,0.070692,1
1.4073,386.14,539.99,130.18,1.2465e-17,2.2454e+05,1,0.26855,0.759,0.070966,1
1.4073,386.14,539.99,130.18,1.2467e-17,2.2453e+05,1,0.26958,0.76,0.07124,1
1.4073,386.15,539.99,130.19,1.2469e-17,2.2452e+05,1,0.27062,0.761,0.071514,1
1.4073,386.15,539.99,130.19,1.2471e-17,2.2451e+05,1,0.27166,0.762,0.071788,1
1.4073,386.16,540,130.19,1.2473e-17,2.245e+05,1,0.27269,0.763,0.072062,1
1.4073,386.16,540,130.2,1.2475e-17,2.245e+05,1,0.27373,0.764,0.072336,1
1.4073,386.17,540,130.2,1.2477e-17,2.2449e+05,1,0.27477,0.765,0.07261,1
1.4073,386.17,540,130.2,1.2479e-17,2.2448e+05,1,0.2758,0.766,0.072884,1
1.4073,386.18,540,130.21,1.2481e-17,2.2447e+05,1,0.27684,0.767,0.073158,1
1.4073,386.18,540.01,130.21,1.2483e-17,2.2446e+05,1,0.27788,0.768,0.073432,1
1.4073,386.19,540,130.22,1.239e-17,2.2446e+05,1,0.27891,0.769,0.073706,1
1.4072,386.2,539.99,130.22,1.2114e-17,2.2447e+05,1,0.27995,0.77,0.07398,1
1.4072,386.21,539.97,130.23,1.1838e-17,2.2448e+05,1,0.28099,0.771,0.074254,1
1.4071,386.22,539.96,130.24,1.1563e-17,2.2449e+05,1,0.28203,0.772,0.074528,1
1.4071,386.23,539.94,130.25,1.1287e-17,2.245e+05,1,0.28306,0.773,0.074802,1
1.407,386.24,539.93,130.26,1.1011e-17,2.2451e+05,1,0.2841,0.774,0.075076,1
1.407,386.25,539.92,130.27,1.0736e-17,2.2452e+05,1,0.28514,0.775,0.07535,1
1.4069,386.26,539.9,130.28,1.046e-17,2.2453e+05,1,0.28617,0.776,0.075624,1
1.4069,386.28,539.89,130.29,1.0184e-17,2.2454e+05,1,0.28721,0.777,0.075898,1
1.4068,386.29,539.87,130.3,9.9087e-18,2.2455e+05,1,0.28825,0.778,0.076172,1
1.4068,386.3,539.86,130.31,9.6331e-18,2.2456e+05,1,0.28928,0.779,0.076446,1
1.4067,386.31,539.84,130.32,9.3575e-18,2.2457e+05,1,0.29032,0.78,0.07672,1
1.4067,386.32,539.83,130.33,9.0819e-18,2.2458e+05,1,0.29136,0.781,0.076994,1
1.4066,386.33,539.81,130.34,8.8064e-18,2.2459e+05,1,0.29239,0.782,0.077268,1
1.4066,386.34,539.8,130.35,8.5309e-18,2.246e+05,1,0.29343,0.783,0.077542,1
1.4065,386.35,539.78,130.36,8.1356e-18,2.2461e+05,1,0.29447,0.784,0.077816,1
1.4064,386.37,539.76,130.37,7.5735e-18,2.2464e+05,1,0.2955,0.785,0.07809,1
1.4064,386.38,539.73,130.39,7.0114e-18,2.2466e+05,1,0.29654,0.786,0.078364,1
1.4063,386.4,539.71,130.41,6.4493e-18,2.2468e+05,1,0.29758,0.787,0.078638,1
1.4062,386.41,539.68,130.42,5.8873e-18,2.247e+05,1,0.29862,0.788,0.078912,1
1.4061,386.42,539.66,130.44,5.3252e-18,2.2472e+05,1,0.29965,0.789,0.079186,1
1.4061,386.44,539.64,130.45,4.7632e-18,2.2474e+05,1,0.30069,0.79,0.07946,1
1.406,386.45,539.61,130.47,4.2012e-18,2.2476e+05,1,0.30173,0.791,0.079734,1
1.4059,386.46,539.59,130.48,3.6392e-18,2.2479e+05,1,0.30276,0.792,0.080008,1
1.4059,386.48,539.56,130.5,3.0772e-18,2.2481e+05,1,0.3038,0.793,0.080282,1
1.4058,386.49,539.54,130.51,2.5153e-18,2.2483e+05,1,0.30484,0.794,0.080556,1
1.4057,386.51,539.51,130.53,1.9533e-18,2.2485e+05,1,0.30587,0.795,0.08083,1
1.4056,386.52,539.49,130.55,1.3914e-18,2.2487e+05,1,0.30691,0.796,0.081104,1
1.4056,386.53,539.47,130.56,8.2954e-19,2.2489e+05,1,0.30795,0.797,0.081378,1
1.4055,386.55,539.44,130.58,2.6767e-19,2.2491e+05,1,0.30898,0.798,0.081652,1
1.4054,386.56,539.42,130.59,-1.6342e-20,2.2494e+05,1,0.31002,0.799,0.081926,1
1.4053,386.58,539.39,130.62,-1.4064e-20,2.2496e+05,1,0.31106,0.8,0.0822,1
1.4052,386.59,539.36,130.64,-1.1786e-20,2.2499e+05,1,0.31209,0.801,0.082474,1
1.4052,386.61,539.33,130.66,-9.508e-21,2.2502e+05,1,0.31313,0.802,0.082748,1
1.4051,386.62,539.3,130.68,-7.2302e-21,2.2504e+05,1,0.31417,0.803,0.083022,1
1.405,386.63,539.27,130.7,-4.9524e-21,2.2507e+05,1,0.31521,0.804,0.083296,1
1.4049,386.65,539.24,130.72,-2.6747e-21,2.251e+05,1,0.31624,0.805,0.08357,1
1.4048,386.66,539.21,130.74,-3.9713e-22,2.2512e+05,1,0.31728,0.806,0.083844,1
1.4047,386.68,539.19,130.76,1.8804e-21,2.2515e+05,1,0.31832,0.807,0.084118,1
1.4047,386.69,539.16,130.78,4.1579e-21,2.2518e+05,1,0.31935,0.808,0.084392,1
1.4046,386.71,539.13,130.8,6.4353e-21,2.252e+05,1,0.32039,0.809,0.084666,1
1.4045,386.72,539.1,130.82,8.7126e-21,2.2523e+05,1,0.32143,0.81,0.08494,1
1.4044,386.73,539.07,130.85,1.099e-20,2.2526e+05,1,0.32246,0.811,0.085214,1
1.4043,386.75,539.04,130.87,1.3267e-20,2.2528e+05,1,0.3235,0.812,0.085488,1
1.4043,386.76,539.01,130.89,1.5544e-20,2.2531e+05,1,0.32454,0.813,0.085762,1
1.4042,386.78,538.99,130.91,1.765e-19,2.2533e+05,1,0.32557,0.814,0.086036,1
1.4041,386.79,538.96,130.94,4.5854e-19,2.2536e+05,1,0.32661,0.815,0.08631,1
1.404,386.8,538.93,130.96,7.4056e-19,2.2539e+05,1,0.32765,0.816,0.086584,1
1.4039,386.82,538.9,130.99,1.0226e-18,2.2542e+05,1,0.32868,0.817,0.086858,1
1.4039,386.83,538.87,131.01,1.3046e-18,2.2544e+05,1,0.32972,0.818,0.087132,1
1.4038,386.84,538.84,131.04,1.5866e-18,2.2547e+05,1,0.33076,0.819,0.087406,1
1.4037,386.86,538.81,131.06,1.8686e-18,2.255e+05,1,0.33179,0.82,0.08768,1
1.4036,386.87,538.78,131.09,2.1506e-18,2.2552e+05,1,0.33283,0.821,0.087954,1
1.4035,386.88,538.75,131.11,2.4325e-18,2.2555e+05,1,0.33387,0.822,0.088228,1
1.4035,386.9,538.72,131.14,2.7145e-18,2.2558e+05,1,0.33491,0.823,0.088502,1
1.4034,386.91,538.69,131.16,2.9965e-18,2.256e+05,1,0.33594,0.824,0.088776,1
1.4033,386.92,538.66,131.18,3.2784e-18,2.2563e+05,1,0.33698,0.825,0.08905,1
1.4032,386.94,538.64,131.21,3.5603e-18,2.2566e+05,1,0.33802,0.826,0.089324,1
1.4032,386.95,538.61,131.23,3.8423e-18,2.2568e+05,1,0.33905,0.827,0.089598,1
1.4031,386.96,538.58,131.26,4.1242e-18,2.2571e+05,1,0.34009,0.828,0.089872,1
1.403,386.98,538.55,131.29,4.0434e-18,2.2574e+05,1,0.34113,0.829,0.090146,1
1.4029,386.99,538.52,131.31,3.7603e-18,2.2576e+05,1,0.34216,0.83,0.09042,1
1.4029,387,538.5,131.34,3.4772e-18,2.2579e+05,1,0.3432,0.831,0.090694,1
1.4028,387.01,538.47,131.37,3.194e-18,2.2581e+05,1,0.34424,0.832,0.090968,1
1.4027,387.02,538.44,131.4,2.9109e-18,2.2583e+05,1,0.34527,0.833,0.091242,1
1.4027,387.03,538.42,131.42,2.6278e-18,2.2586e+05,1,0.34631,0.834,0.091516,1
1.4026,387.04,538.39,131.45,2.3447e-18,2.2588e+05,1,0.34735,0.835,0.09179,1
1.4025,387.05,538.36,131.48,2.0616e-18,2.2591e+05,1,0.34838,0.836,0.092064,1
1.4025,387.06,538.33,131.51,1.7785e-18,2.2593e+05,1,0.34942,0.837,0.092338,1
1.4024,387.08,538.31,131.53,1.4955e-18,2.2596e+05,1,0.35046,0.838,0.092612,1
1.4023,387.09,538.28,131.56,1.2124e-18,2.2598e+05,1,0.3515,0.839,0.092886,1
1.4023,387.1,538.25,131.59,9.2937e-19,2.26e+05,1,0.35253,0.84,0.09316,1
1.4022,387.11,538.23,131.62,6.4631e-19,2.2603e+05,1,0.35357,0.841,0.093434,1
1.4021,387.12,538.2,131.65,3.6328e-19,2.2605e+05,1,0.35461,0.842,0.093708,1
1.4021,387.13,538.17,131.67,8.0264e-20,2.2608e+05,1,0.35564,0.843,0.093982,1
1.402,387.14,538.15,131.7,4.0772e-19,2.261e+05,1,0.35668,0.844,0.094256,1
1.4019,387.15,538.13,131.73,9.7686e-19,2.2612e+05,1,0.35772,0.845,0.09453,1
1.4019,387.16,538.1,131.76,1.5459e-18,2.2614e+05,1,0.35875,0.846,0.094804,1
1.4018,387.17,538.08,131.79,2.115e-18,2.2616e+05,1,0.35979,0.847,0.095078,1
1.4018,387.18,538.06,131.82,2.684e-18,2.2618e+05,1,0.36083,0.848,0.095352,1
1.4017,387.18,538.03,131.85,3.253e-18,2.262e+05,1,0.36186,0.849,0.095626,1
1.4017,387.19,538.01,131.88,3.822e-18,2.2622e+05,1,0.3629,0.85,0.0959,1
1.4016,387.2,537.99,131.9,4.3909e-18,2.2624e+05,1,0.36394,0.851,0.096174,1
1.4016,387.21,537.96,131.93,4.9598e-18,2.2626e+05,1,0.36497,0.852,0.096448,1
1.4015,387.22,537.94,131.96,5.5287e-18,2.2628e+05,1,0.36601,0.853,0.096722,1
1.4015,387.23,537.92,131.99,6.0975e-18,2.263e+05,1,0.36705,0.854,0.096996,1
1.4014,387.24,537.9,132.02,6.6664e-18,2.2632e+05,1,0.36808,0.855,0.09727,1
1.4014,387.24,537.87,132.05,7.2351e-18,2.2634e+05,1,0.36912,0.856,0.097544,1
1.4013,387.25,537.85,132.08,7.8039e-18,2.2636e+05,1,0.37016,0.857,0.097818,1
1.4013,387.26,537.83,132.11,8.3726e-18,2.2638e+05,1,0.3712,0.858,0.098092,1
1.4012,387.27,537.81,132.14,8.4892e-18,2.2639e+05,1,0.37223,0.859,0.098366,1
1.4012,387.27,537.79,132.17,8.4862e-18,2.2641e+05,1,0.37327,0.86,0.09864,1
1.4011,387.28,537.77,132.2,8.4832e-18,2.2642e+05,1,0.37431,0.861,0.098914,1
1.4011,387.29,537.75,132.22,8.4803e-18,2.2644e+05,1,0.37534,0.862,0.099188,1
1.4011,387.29,537.73,132.25,8.4773e-18,2.2645e+05,1,0.37638,0.863,0.099462,1
1.401,387.3,537.71,132.28,8.4743e-18,2.2646e+05,1,0.37742,0.864,0.099736,1
1.401,387.31,537.69,132.31,8.4713e-18,2.2648e+05,1,0.37845,0.865,0.10001,1
1.401,387.31,537.68,132.34,8.4683e-18,2.2649e+05,1,0.37949,0.866,0.10028,1
1.4009,387.32,537.66,132.37,8.4653e-18,2.2651e+05,1,0.38053,0.867,0.10056,1
1.4009,387.32,537.64,132.4,8.4622e-18,2.2652e+05,1,0.38156,0.868,0.10083,1
1.4009,387.33,537.62,132.43,8.4592e-18,2.2654e+05,1,0.3826,0.869,0.10111,1
1.4008,387.34,537.6,132.46,8.4561e-18,2.2655e+05,1,0.38364,0.87,0.10138,1
1.4008,387.34,537.58,132.49,8.4531e-18,2.2657e+05,1,0.38467,0.871,0.10165,1
1.4007,387.35,537.56,132.52,8.45e-18,2.2658e+05,1,0.38571,0.872,0.10193,1
1.4007,387.35,537.55,132.55,8.4469e-18,2.266e+05,1,0.38675,0.873,0.1022,1
1.4007,387.36,537.53,132.58,7.9515e-18,2.2661e+05,1,0.38779,0.874,0.10248,1
1.4007,387.36,537.52,132.6,7.3798e-18,2.2662e+05,1,0.38882,0.875,0.10275,1
1.4006,387.37,537.5,132.63,6.808e-18,2.2663e+05,1,0.38986,0.876,0.10302,1
1.4006,387.37,537.49,132.66,6.2363e-18,2.2664e+05,1,0.3909,0.877,0.1033,1
1.4006,387.37,537.47,132.69,5.6646e-18,2.2665e+05,1,0.39193,0.878,0.10357,1
1.4006,387.38,537.46,132.72,5.0929e-18,2.2666e+05,1,0.39297,0.879,0.10385,1
1.4005,387.38,537.45,132.75,4.5213e-18,2.2667e+05,1,0.39401,0.88,0.10412,1
1.4005,387.38,537.43,132.78,3.9496e-18,2.2667e+05,1,0.39504,0.881,0.10439,1
1.4005,387.39,537.42,132.81,3.378e-18,2.2668e+05,1,0.39608,0.882,0.10467,1
1.4005,387.39,537.4,132.83,2.8064e-18,2.2669e+05,1,0.39712,0.883,0.10494,1
1.4005,387.4,537.39,132.86,2.2348e-18,2.267e+05,1,0.39815,0.884,0.10522,1
1.4004,387.4,537.38,132.89,1.6632e-18,2.2671e+05,1,0.39919,0.885,0.10549,1
1.4004,387.4,537.36,132.92,1.0917e-18,2.2672e+05,1,0.40023,0.886,0.10576,1
1.4004,387.41,537.35,132.95,5.2015e-19,2.2673e+05,1,0.40126,0.887,0.10604,1
1.4004,387.41,537.33,132.98,-5.1359e-20,2.2674e+05,1,0.4023,0.888,0.10631,1
1.4004,387.41,537.32,133.01,4.5616e-19,2.2675e+05,1,0.40334,0.889,0.10659,1
1.4003,387.41,537.31,133.03,1.0321e-18,2.2675e+05,1,0.40437,0.89,0.10686,1
1.4003,387.42,537.3,133.06,1.6081e-18,2.2676e+05,1,0.40541,0.891,0.10713,1
1.4003,387.42,537.29,133.09,2.184e-18,2.2676e+05,1,0.40645,0.892,0.10741,1
1.4003,387.42,537.28,133.12,2.7599e-18,2.2677e+05,1,0.40749,0.893,0.10768,1
1.4003,387.42,537.27,133.14,3.3358e-18,2.2677e+05,1,0.40852,0.894,0.10796,1
1.4003,387.42,537.26,133.17,3.9117e-18,2.2678e+05,1,0.40956,0.895,0.10823,1
1.4003,387.43,537.25,133.2,4.4875e-18,2.2678e+05,1,0.4106,0.896,0.1085,1
1.4003,387.43,537.24,133.23,5.0634e-18,2.2679e+05,1,0.41163,0.897,0.10878,1
1.4003,387.43,537.23,133.26,5.6392e-18,2.2679e+05,1,0.41267,0.898,0.10905,1
1.4003,387.43,537.22,133.28,6.2149e-18,2.268e+05,1,0.41371,0.899,0.10933,1
1.4003,387.43,537.21,133.31,6.7907e-18,2.268e+05,1,0.41474,0.9,0.1096,1
1.4002,387.43,537.2,133.34,7.3665e-18,2.2681e+05,1,0.41578,0.901,0.10987,1
1.4002,387.44,537.19,133.37,7.9422e-18,2.2681e+05,1,0.41682,0.902,0.11015,1
1.4002,387.44,537.18,133.39,8.5093e-18,2.2682e+05,1,0.41785,0.903,0.11042,1
1.4002,387.44,537.17,133.42,8.5091e-18,2.2682e+05,1,0.41889,0.904,0.1107,1
1.4002,387.44,537.17,133.45,8.5089e-18,2.2682e+05,1,0.41993,0.905,0.11097,1
1.4002,387.44,537.16,133.47,8.5087e-18,2.2682e+05,1,0.42096,0.906,0.11124,1
1.4002,387.44,537.15,133.5,8.5085e-18,2.2682e+05,1,0.422,0.907,0.11152,1
1.4002,387.44,537.15,133.53,8.5083e-18,2.2682e+05,1,0.42304,0.908,0.11179,1
1.4002,387.44,537.14,133.55,8.5081e-18,2.2682e+05,1,0.42408,0.909,0.11207,1
1.4002,387.44,537.13,133.58,8.5079e-18,2.2683e+05,1,0.42511,0.91,0.11234,1
1.4002,387.44,537.13,133.6,8.5077e-18,2.2683e+05,1,0.42615,0.911,0.11261,1
1.4002,387.44,537.12,133.63,8.5075e-18,2.2683e+05,1,0.42719,0.912,0.11289,1
1.4002,387.44,537.11,133.66,8.5073e-18,2.2683e+05,1,0.42822,0.913,0.11316,1
1.4002,387.44,537.11,133.68,8.5071e-18,2.2683e+05,1,0.42926,0.914,0.11344,1
1.4002,387.44,537.1,133.71,8.5069e-18,2.2683e+05,1,0.4303,0.915,0.11371,1
1.4002,387.44,537.09,133.74,8.5067e-18,2.2683e+05,1,0.43133,0.916,0.11398,1
1.4002,387.44,537.09,133.76,8.5065e-18,2.2683e+05,1,0.43237,0.917,0.11426,1
1.4002,387.44,537.08,133.79,8.4809e-18,2.2684e+05,1,0.43341,0.918,0.11453,1
1.4002,387.44,537.08,133.81,8.1971e-18,2.2683e+05,1,0.43444,0.919,0.11481,1
1.4003,387.44,537.07,133.84,7.9134e-18,2.2683e+05,1,0.43548,0.92,0.11508,1
1.4003,387.44,537.07,133.86,7.6296e-18,2.2683e+05,1,0.43652,0.921,0.11535,1
1.4003,387.44,537.07,133.89,7.3459e-18,2.2683e+05,1,0.43755,0.922,0.11563,1
1.4003,387.44,537.06,133.91,7.0623e-18,2.2683e+05,1,0.43859,0.923,0.1159,1
1.4003,387.44,537.06,133.94,6.7786e-18,2.2683e+05,1,0.43963,0.924,0.11618,1
1.4003,387.44,537.05,133.96,6.4949e-18,2.2682e+05,1,0.44066,0.925,0.11645,1
1.4003,387.44,537.05,133.99,6.2113e-18,2.2682e+05,1,0.4417,0.926,0.11672,1
1.4003,387.43,537.05,134.01,5.9277e-18,2.2682e+05,1,0.44274,0.927,0.117,1
1.4003,387.43,537.04,134.04,5.6441e-18,2.2682e+05,1,0.44378,0.928,0.11727,1
1.4003,387.43,537.04,134.06,5.3606e-18,2.2682e+05,1,0.44481,0.929,0.11755,1
1.4003,387.43,537.03,134.09,5.077e-18,2.2682e+05,1,0.44585,0.93,0.11782,1
1.4003,387.43,537.03,134.11,4.7935e-18,2.2681e+05,1,0.44689,0.931,0.11809,1
1.4004,387.43,537.02,134.14,4.51e-18,2.2681e+05,1,0.44792,0.932,0.11837,1
1.4004,387.43,537.02,134.16,4.3683e-18,2.2681e+05,1,0.44896,0.933,0.11864,1
1.4004,387.43,537.02,134.18,4.9482e-18,2.2681e+05,1,0.45,0.934,0.11892,1
1.4004,387.43,537.02,134.21,5.5281e-18,2.268e+05,1,0.45103,0.935,0.11919,1
1.4004,387.42,537.01,134.23,6.108e-18,2.268e+05,1,0.45207,0.936,0.11946,1
1.4004,387.42,537.01,134.25,6.6879e-18,2.268e+05,1,0.45311,0.937,0.11974,1
1.4004,387.42,537.01,134.28,7.2678e-18,2.2679e+05,1,0.45414,0.938,0.12001,1
1.4004,387.42,537.01,134.3,7.8477e-18,2.2679e+05,1,0.45518,0.939,0.12029,1
1.4005,387.42,537.01,134.32,8.4275e-18,2.2678e+05,1,0.45622,0.94,0.12056,1
1.4005,387.42,537,134.35,9.0073e-18,2.2678e+05,1,0.45725,0.941,0.12083,1
1.4005,387.41,537,134.37,9.5871e-18,2.2678e+05,1,0.45829,0.942,0.12111,1
1.4005,387.41,537,134.39,1.0167e-17,2.2677e+05,1,0.45933,0.943,0.12138,1
1.4005,387.41,537,134.42,1.0747e-17,2.2677e+05,1,0.46037,0.944,0.12166,1
1.4005,387.41,537,134.44,1.1326e-17,2.2677e+05,1,0.4614,0.945,0.12193,1
1.4005,387.41,536.99,134.46,1.1906e-17,2.2676e+05,1,0.46244,0.946,0.1222,1
1.4005,387.41,536.99,134.49,1.2486e-17,2.2676e+05,1,0.46348,0.947,0.12248,1
1.4006,387.41,536.99,134.51,1.2857e-17,2.2675e+05,1,0.46451,0.948,0.12275,1
1.4006,387.4,536.99,134.53,1.2565e-17,2.2675e+05,1,0.46555,0.949,0.12303,1
1.4006,387.4,536.99,134.55,1.2272e-17,2.2675e+05,1,0.46659,0.95,0.1233,1
1.4006,387.4,536.99,134.57,1.198e-17,2.2674e+05,1,0.46762,0.951,0.12357,1
1.4006,387.4,536.99,134.59,1.1688e-17,2.2674e+05,1,0.46866,0.952,0.12385,1
1.4006,387.4,536.98,134.62,1.1395e-17,2.2673e+05,1,0.4697,0.953,0.12412,1
1.4007,387.39,536.98,134.64,1.1103e-17,2.2673e+05,1,0.47073,0.954,0.1244,1
1.4007,387.39,536.98,134.66,1.081e-17,2.2672e+05,1,0.47177,0.955,0.12467,1
1.4007,387.39,536.98,134.68,1.0518e-17,2.2672e+05,1,0.47281,0.956,0.12494,1
1.4007,387.39,536.98,134.7,1.0226e-17,2.2671e+05,1,0.47384,0.957,0.12522,1
1.4007,387.39,536.98,134.72,9.9331e-18,2.2671e+05,1,0.47488,0.958,0.12549,1
1.4007,387.38,536.98,134.75,9.6407e-18,2.267e+05,1,0.47592,0.959,0.12577,1
1.4007,387.38,536.98,134.77,9.3483e-18,2.267e+05,1,0.47695,0.96,0.12604,1
1.4008,387.38,536.98,134.79,9.0559e-18,2.2669e+05,1,0.47799,0.961,0.12631,1
1.4008,387.38,536.98,134.81,8.7635e-18,2.2669e+05,1,0.47903,0.962,0.12659,1
1.4008,387.38,536.98,134.83,8.381e-18,2.2668e+05,1,0.48007,0.963,0.12686,1
1.4008,387.37,536.98,134.85,7.8011e-18,2.2668e+05,1,0.4811,0.964,0.12714,1
1.4008,387.37,536.98,134.87,7.2212e-18,2.2667e+05,1,0.48214,0.965,0.12741,1
1.4008,387.37,536.97,134.89,6.6414e-18,2.2666e+05,1,0.48318,0.966,0.12768,1
1.4009,387.37,536.97,134.91,6.0616e-18,2.2666e+05,1,0.48421,0.967,0.12796,1
1.4009,387.37,536.97,134.93,5.4818e-18,2.2665e+05,1,0.48525,0.968,0.12823,1
1.4009,387.36,536.97,134.95,4.902e-18,2.2665e+05,1,0.48629,0.969,0.12851,1
1.4009,387.36,536.97,134.97,4.3222e-18,2.2664e+05,1,0.48732,0.97,0.12878,1
1.4009,387.36,536.97,135,3.7424e-18,2.2664e+05,1,0.48836,0.971,0.12905,1
1.4009,387.36,536.97,135.02,3.1627e-18,2.2663e+05,1,0.4894,0.972,0.12933,1
1.401,387.36,536.97,135.04,2.583e-18,2.2663e+05,1,0.49043,0.973,0.1296,1
1.401,387.35,536.97,135.06,2.0033e-18,2.2662e+05,1,0.49147,0.974,0.12988,1
1.401,387.35,536.97,135.08,1.4237e-18,2.2662e+05,1,0.49251,0.975,0.13015,1
1.401,387.35,536.97,135.1,8.4402e-19,2.2661e+05,1,0.49354,0.976,0.13042,1
1.401,387.35,536.97,135.12,2.644e-19,2.266e+05,1,0.49458,0.977,0.1307,1
1.401,387.35,536.97,135.14,2.2969e-20,2.266e+05,1,0.49562,0.978,0.13097,1
1.4011,387.34,536.97,135.16,3.1487e-19,2.2659e+05,1,0.49666,0.979,0.13125,1
1.4011,387.34,536.97,135.17,6.0679e-19,2.2659e+05,1,0.49769,0.98,0.13152,1
1.4011,387.34,536.97,135.19,8.9867e-19,2.2658e+05,1,0.49873,0.981,0.13179,1
1.4011,387.34,536.97,135.21,1.1905e-18,2.2658e+05,1,0.49977,0.982,0.13207,1
1.4011,387.34,536.97,135.23,1.4824e-18,2.2657e+05,1,0.5008,0.983,0.13234,1
1.4011,387.33,536.97,135.25,1.7743e-18,2.2657e+05,1,0.50184,0.984,0.13262,1
1.4012,387.33,536.97,135.27,2.0661e-18,2.2656e+05,1,0.50288,0.985,0.13289,1
1.4012,387.33,536.97,135.29,2.358e-18,2.2655e+05,1,0.50391,0.986,0.13316,1
1.4012,387.33,536.97,135.31,2.6498e-18,2.2655e+05,1,0.50495,0.987,0.13344,1
1.4012,387.33,536.97,135.33,2.9416e-18,2.2654e+05,1,0.50599,0.988,0.13371,1
1.4012,387.33,536.97,135.34,3.2334e-18,2.2654e+05,1,0.50702,0.989,0.13399,1
1.4012,387.32,536.97,135.36,3.5252e-18,2.2653e+05,1,0.50806,0.99,0.13426,1
1.4012,387.32,536.97,135.38,3.817e-18,2.2653e+05,1,0.5091,0.991,0.13453,1
1.4013,387.32,536.97,135.4,4.1088e-18,2.2652e+05,1,0.51013,0.992,0.13481,1
1.4013,387.32,536.97,135.42,4.2682e-18,2.2652e+05,1,0.51117,0.993,0.13508,1
1.4013,387.32,536.97,135.44,4.2741e-18,2.2651e+05,1,0.51221,0.994,0.13536,1
1.4013,387.31,536.97,135.46,4.28e-18,2.2651e+05,1,0.51325,0.995,0.13563,1
1.4013,387.31,536.97,135.47,4.2859e-18,2.265e+05,1,0.51428,0.996,0.1359,1
1.4013,387.31,536.97,135.49,4.2918e-18,2.265e+05,1,0.51532,0.997,0.13618,1
1.4014,387.31,536.97,135.51,4.2978e-18,2.2649e+05,1,0.51636,0.998,0.13645,1
1.4014,387.31,536.97,135.53,4.3038e-18,2.2649e+05,1,0.51739,0.999,0.13673,1
1.4014,387.31,536.97,135.55,4.3097e-18,2.2648e+05,1,0.51843,1,0.137,1
1.4014,387.3,536.97,135.56,4.3157e-18,2.2647e+05,1,0.51947,1.001,0.13727,1
1.4014,387.3,536.97,135.58,4.3218e-18,2.2647e+05,1,0.5205,1.002,0.13755,1
1.4014,387.3,536.97,135.6,4.3278e-18,2.2646e+05,1,0.52154,1.003,0.13782,1
1.4014,387.3,536.97,135.62,4.3339e-18,2.2646e+05,1,0.52258,1.004,0.1381,1
1.4015,387.3,536.97,135.63,4.34e-18,2.2645e+05,1,0.52361,1.005,0.13837,1
1.4015,387.3,536.97,135.65,4.3461e-18,2.2645e+05,1,0.52465,1.006,0.13864,1
1.4015,387.29,536.97,135.67,4.3522e-18,2.2644e+05,1,0.52569,1.007,0.13892,1
1.4015,387.29,536.97,135.69,4.0439e-18,2.2644e+05,1,0.52672,1.008,0.13919,1
1.4015,387.29,536.97,135.7,3.4649e-18,2.2643e+05,1,0.52776,1.009,0.13947,1
1.4015,387.29,536.97,135.72,2.8859e-18,2.2643e+05,1,0.5288,1.01,0.13974,1
1.4015,387.29,536.97,135.74,2.3069e-18,2.2643e+05,1,0.52983,1.011,0.14001,1
1.4015,387.29,536.97,135.75,1.728e-18,2.2642e+05,1,0.53087,1.012,0.14029,1
1.4016,387.29,536.97,135.77,1.1491e-18,2.2642e+05,1,0.53191,1.013,0.14056,1
1.4016,387.28,536.97,135.79,5.702e-19,2.2641e+05,1,0.53295,1.014,0.14084,1
1.4016,387.28,536.97,135.8,-8.5658e-21,2.2641e+05,1,0.53398,1.015,0.14111,1
1.4016,387.28,536.96,135.82,-5.8736e-19,2.264e+05,1,0.53502,1.016,0.14138,1
1.4016,387.28,536.96,135.84,-1.166e-18,2.264e+05,1,0.53606,1.017,0.14166,1
1.4016,387.28,536.96,135.86,-1.7448e-18,2.2639e+05,1,0.53709,1.018,0.14193,1
1.4016,387.28,536.96,135.87,-2.3234e-18,2.2639e+05,1,0.53813,1.019,0.14221,1
1.4016,387.28,536.96,135.89,-2.902e-18,2.2638e+05,1,0.53917,1.02,0.14248,1
1.4017,387.27,536.96,135.91,-3.4806e-18,2.2638e+05,1,0.5402,1.021,0.14275,1
1.4017,387.27,536.96,135.92,-4.059e-18,2.2637e+05,1,0.54124,1.022,0.14303,1
1.4017,387.27,536.96,135.94,-4.4634e-18,2.2637e+05,1,0.54228,1.023,0.1433,1
1.4017,387.27,536.96,135.95,-4.7573e-18,2.2637e+05,1,0.54331,1.024,0.14358,1
1.4017,387.27,536.96,135.97,-5.0511e-18,2.2636e+05,1,0.54435,1.025,0.14385,1
1.4017,387.27,536.96,135.99,-5.345e-18,2.2636e+05,1,0.54539,1.026,0.14412,1
1.4017,387.27,536.96,136,-5.6388e-18,2.2635e+05,1,0.54642,1.027,0.1444,1
1.4017,387.27,536.96,136.02,-5.9326e-18,2.2635e+05,1,0.54746,1.028,0.14467,1
1.4017,387.27,536.96,136.03,-6.2265e-18,2.2635e+05,1,0.5485,1.029,0.14495,1
1.4018,387.26,536.95,136.05,-6.5202e-18,2.2634e+05,1,0.54954,1.03,0.14522,1
1.4018,387.26,536.95,136.07,-6.814e-18,2.2634e+05,1,0.55057,1.031,0.14549,1
1.4018,387.26,536.95,136.08,-7.1078e-18,2.2633e+05,1,0.55161,1.032,0.14577,1
