"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,7.0378e-06,0,1.0132e+05,1.174,1,0.1525,0.1525,0.646,1
1.9978,300,694.73,7.2857e-06,0,1.0132e+05,1.174,1,0.155,0.155,0.646,1
1.9978,300,694.73,7.6081e-06,0,1.0132e+05,1.174,1,0.1575,0.1575,0.646,1
1.9978,300,694.73,8.005e-06,0,1.0132e+05,1.174,1,0.16,0.16,0.646,1
1.9978,300,694.73,8.4019e-06,0,1.0132e+05,1.174,1,0.1625,0.1625,0.646,1
1.9978,300,694.73,8.7989e-06,0,1.0132e+05,1.174,1,0.165,0.165,0.646,1
1.9978,300,694.73,9.1958e-06,0,1.0132e+05,1.174,1,0.1675,0.1675,0.646,1
1.9978,300,694.73,9.5928e-06,0,1.0132e+05,1.174,1,0.17,0.17,0.646,1
1.9978,300,694.73,9.9897e-06,0,1.0132e+05,1.174,1,0.1725,0.1725,0.646,1
1.9978,300,694.73,1.0387e-05,0,1.0132e+05,1.174,1,0.175,0.175,0.646,1
1.9978,300,694.73,1.0784e-05,0,1.0132e+05,1.174,1,0.1775,0.1775,0.646,1
1.9978,300,694.73,1.1181e-05,0,1.0132e+05,1.174,1,0.18,0.18,0.646,1
1.9978,300,694.73,1.1577e-05,0,1.0132e+05,1.174,1,0.1825,0.1825,0.646,1
1.9978,300,694.73,1.1974e-05,0,1.0132e+05,1.174,1,0.185,0.185,0.646,1
1.9978,300,694.73,1.2371e-05,0,1.0132e+05,1.174,1,0.1875,0.1875,0.646,1
1.9978,300,694.73,1.3004e-05,0,1.0132e+05,1.174,1,0.19,0.19,0.646,1
1.9978,300,694.73,1.3637e-05,0,1.0132e+05,1.174,1,0.1925,0.1925,0.646,1
1.9978,300,694.73,1.4269e-05,0,1.0132e+05,1.174,1,0.195,0.195,0.646,1
1.9978,300,694.73,1.4902e-05,0,1.0132e+05,1.174,1,0.1975,0.1975,0.646,1
1.9978,300,694.73,1.5535e-05,0,1.0132e+05,1.174,1,0.2,0.2,0.646,1
1.9978,300,694.73,1.6167e-05,0,1.0132e+05,1.174,1,0.2025,0.2025,0.646,1
1.9978,300,694.73,1.68e-05,0,1.0132e+05,1.174,1,0.205,0.205,0.646,1
1.9978,300,694.73,1.7433e-05,0,1.0132e+05,1.174,1,0.2075,0.2075,0.646,1
1.9978,300,694.73,1.8065e-05,0,1.0132e+05,1.174,1,0.21,0.21,0.646,1
1.9978,300,694.73,1.8698e-05,0,1.0132e+05,1.174,1,0.2125,0.2125,0.646,1
1.9978,300,694.73,1.9331e-05,0,1.0132e+05,1.174,1,0.215,0.215,0.646,1
1.9978,300,694.73,1.9963e-05,0,1.0132e+05,1.174,1,0.2175,0.2175,0.646,1
1.9978,300,694.73,2.0782e-05,0,1.0132e+05,1.174,1,0.22,0.22,0.646,1
1.9978,300,694.73,2.1788e-05,0,1.0132e+05,1.174,1,0.2225,0.2225,0.646,1
1.9978,300,694.73,2.2793e-05,0,1.0132e+05,1.174,1,0.225,0.225,0.646,1
1.9978,300,694.73,2.3798e-05,0,1.0132e+05,1.174,1,0.2275,0.2275,0.646,1
1.9978,300,694.73,2.4803e-05,0,1.0132e+05,1.174,1,0.23,0.23,0.646,1
1.9978,300,694.73,2.5809e-05,0,1.0132e+05,1.174,1,0.2325,0.2325,0.646,1
1.9978,300,694.73,2.6814e-05,0,1.0132e+05,1.174,1,0.235,0.235,0.646,1
1.9978,300,694.73,2.7819e-05,0,1.0132e+05,1.174,1,0.2375,0.2375,0.646,1
1.9978,300,694.73,2.8825e-05,0,1.0132e+05,1.174,1,0.24,0.24,0.646,1
1.9978,300,694.73,2.983e-05,0,1.0132e+05,1.174,1,0.2425,0.2425,0.646,1
1.9978,300,694.73,3.0835e-05,0,1.0132e+05,1.174,1,0.245,0.245,0.646,1
1.9978,300,694.73,3.1841e-05,0,1.0132e+05,1.174,1,0.2475,0.2475,0.646,1
1.9978,300,694.73,3.2846e-05,0,1.0132e+05,1.174,1,0.25,0.25,0.646,1
1.9978,300,694.73,3.4441e-05,0,1.0132e+05,1.174,1,0.2525,0.2525,0.646,1
1.9978,300,694.73,3.6035e-05,0,1.0132e+05,1.174,1,0.255,0.255,0.646,1
1.9978,300,694.73,3.763e-05,0,1.0132e+05,1.174,1,0.2575,0.2575,0.646,1
1.9978,300,694.73,3.9224e-05,0,1.0132e+05,1.174,1,0.26,0.26,0.646,1
1.9978,300,694.73,4.0818e-05,0,1.0132e+05,1.174,1,0.2625,0.2625,0.646,1
1.9978,300,694.73,4.2413e-05,0,1.0132e+05,1.174,1,0.265,0.265,0.646,1
1.9978,300,694.73,4.4007e-05,0,1.0132e+05,1.174,1,0.2675,0.2675,0.646,1
1.9978,300,694.73,4.5602e-05,0,1.0132e+05,1.174,1,0.27,0.27,0.646,1
1.9978,300,694.73,4.7196e-05,0,1.0132e+05,1.174,1,0.2725,0.2725,0.646,1
1.9978,300,694.73,4.8791e-05,0,1.0132e+05,1.174,1,0.275,0.275,0.646,1
1.9978,300,694.73,5.0385e-05,0,1.0132e+05,1.174,1,0.2775,0.2775,0.646,1
1.9978,300,694.73,5.198e-05,0,1.0132e+05,1.174,1,0.28,0.28,0.646,1
1.9978,300,694.73,5.404e-05,0,1.0132e+05,1.174,1,0.2825,0.2825,0.646,1
1.9978,300,694.73,5.6566e-05,0,1.0132e+05,1.174,1,0.285,0.285,0.646,1
1.9978,300,694.73,5.9092e-05,0,1.0132e+05,1.174,1,0.2875,0.2875,0.646,1
1.9978,300,694.73,6.1618e-05,0,1.0132e+05,1.174,1,0.29,0.29,0.646,1
1.9978,300,694.73,6.4144e-05,0,1.0132e+05,1.174,1,0.2925,0.2925,0.646,1
1.9978,300,694.73,6.667e-05,0,1.0132e+05,1.174,1,0.295,0.295,0.646,1
1.9978,300,694.73,6.9196e-05,0,1.0132e+05,1.174,1,0.2975,0.2975,0.646,1
1.9978,300,694.73,7.1722e-05,0,1.0132e+05,1.174,1,0.3,0.3,0.646,1
1.9978,300,694.73,7.4248e-05,0,1.0132e+05,1.174,1,0.3025,0.3025,0.646,1
1.9978,300,694.73,7.6774e-05,0,1.0132e+05,1.174,1,0.305,0.305,0.646,1
1.9978,300,694.73,7.93e-05,0,1.0132e+05,1.174,1,0.3075,0.3075,0.646,1
1.9978,300,694.73,8.1826e-05,0,1.0132e+05,1.174,1,0.31,0.31,0.646,1
1.9978,300,694.73,8.4352e-05,0,1.0132e+05,1.174,1,0.3125,0.3125,0.646,1
1.9978,300,694.73,8.835e-05,0,1.0133e+05,1.174,1,0.315,0.315,0.646,1
1.9978,300,694.73,9.2349e-05,0,1.0133e+05,1.174,1,0.3175,0.3175,0.646,1
1.9978,300,694.73,9.6348e-05,0,1.0133e+05,1.174,1,0.32,0.32,0.646,1
1.9978,300,694.73,0.00010035,0,1.0133e+05,1.174,1,0.3225,0.3225,0.646,1
1.9978,300,694.73,0.00010434,0,1.0133e+05,1.174,1,0.325,0.325,0.646,1
1.9978,300,694.73,0.00010834,0,1.0133e+05,1.174,1,0.3275,0.3275,0.646,1
1.9978,300,694.73,0.00011234,0,1.0133e+05,1.174,1,0.33,0.33,0.646,1
1.9978,300,694.73,0.00011634,0,1.0133e+05,1.174,1,0.3325,0.3325,0.646,1
1.9978,300,694.73,0.00012034,0,1.0133e+05,1.174,1,0.335,0.335,0.646,1
1.9978,300,694.73,0.00012434,0,1.0133e+05,1.174,1,0.3375,0.3375,0.646,1
1.9978,300,694.73,0.00012834,0,1.0133e+05,1.174,1,0.34,0.34,0.646,1
1.9978,300,694.73,0.00013233,0,1.0133e+05,1.174,1,0.3425,0.3425,0.646,1
1.9978,300,694.73,0.0001375,0,1.0133e+05,1.174,1,0.345,0.345,0.646,1
1.9978,300,694.73,0.00014382,0,1.0133e+05,1.174,1,0.3475,0.3475,0.646,1
1.9978,300,694.73,0.00015015,0,1.0133e+05,1.174,1,0.35,0.35,0.646,1
1.9978,300,694.73,0.00015648,0,1.0133e+05,1.174,1,0.3525,0.3525,0.646,1
1.9978,300,694.73,0.0001628,0,1.0133e+05,1.174,1,0.355,0.355,0.646,1
1.9978,300,694.73,0.00016913,0,1.0133e+05,1.174,1,0.3575,0.3575,0.646,1
1.9978,300,694.73,0.00017546,0,1.0133e+05,1.174,1,0.36,0.36,0.646,1
1.9978,300,694.73,0.00018178,0,1.0133e+05,1.174,1,0.3625,0.3625,0.646,1
1.9978,300,694.73,0.00018811,0,1.0133e+05,1.174,1,0.365,0.365,0.646,1
1.9978,300,694.73,0.00019444,0,1.0133e+05,1.174,1,0.3675,0.3675,0.646,1
1.9978,300,694.73,0.00020076,0,1.0133e+05,1.174,1,0.37,0.37,0.646,1
1.9978,300,694.73,0.00020709,0,1.0133e+05,1.174,1,0.3725,0.3725,0.646,1
1.9978,300,694.73,0.00021342,0,1.0133e+05,1.174,1,0.375,0.375,0.646,1
1.9978,300,694.73,0.00022342,0,1.0133e+05,1.174,1,0.3775,0.3775,0.646,1
1.9978,300,694.73,0.00023343,0,1.0133e+05,1.174,1,0.38,0.38,0.646,1
1.9978,300,694.73,0.00024344,0,1.0133e+05,1.174,1,0.3825,0.3825,0.646,1
1.9978,300,694.73,0.00025344,0,1.0133e+05,1.174,1,0.385,0.385,0.646,1
1.9978,300,694.73,0.00026345,0,1.0133e+05,1.174,1,0.3875,0.3875,0.646,1
1.9978,300,694.73,0.00027346,0,1.0133e+05,1.174,1,0.39,0.39,0.646,1
1.9978,300,694.73,0.00028346,0,1.0133e+05,1.174,1,0.3925,0.3925,0.646,1
1.9978,300,694.73,0.00029347,0,1.0133e+05,1.174,1,0.395,0.395,0.646,1
1.9978,300,694.73,0.00030348,0,1.0133e+05,1.174,1,0.3975,0.3975,0.646,1
1.9978,300,694.73,0.00031349,0,1.0133e+05,1.174,1,0.4,0.4,0.646,1
1.9978,300,694.73,0.00032349,0,1.0133e+05,1.174,1,0.4025,0.4025,0.646,1
1.9978,300,694.73,0.0003335,0,1.0133e+05,1.174,1,0.405,0.405,0.646,1
1.9978,300,694.73,0.00034641,0,1.0133e+05,1.174,1,0.4075,0.4075,0.646,1
1.9978,300,694.73,0.00036224,0,1.0133e+05,1.174,1,0.41,0.41,0.646,1
1.9978,300,694.73,0.00037806,0,1.0133e+05,1.174,1,0.4125,0.4125,0.646,1
1.9978,300,694.73,0.00039389,0,1.0133e+05,1.174,1,0.415,0.415,0.646,1
1.9978,300,694.73,0.00040971,0,1.0133e+05,1.174,1,0.4175,0.4175,0.646,1
1.9978,300,694.73,0.00042554,0,1.0133e+05,1.174,1,0.42,0.42,0.646,1
1.9978,300,694.73,0.00044136,0,1.0133e+05,1.174,1,0.4225,0.4225,0.646,1
1.9978,300,694.73,0.00045719,0,1.0133e+05,1.174,1,0.425,0.425,0.646,1
1.9978,300,694.73,0.00047301,0,1.0133e+05,1.174,1,0.4275,0.4275,0.646,1
1.9978,300,694.73,0.00048884,0,1.0133e+05,1.174,1,0.43,0.43,0.646,1
1.9978,300,694.73,0.00050466,0,1.0133e+05,1.174,1,0.4325,0.4325,0.646,1
1.9978,300,694.73,0.00052048,0,1.0133e+05,1.174,1,0.435,0.435,0.646,1
1.9978,300,694.73,0.00053631,0,1.0133e+05,1.174,1,0.4375,0.4375,0.646,1
1.9978,300,694.73,0.00056133,0,1.0133e+05,1.174,1,0.44,0.44,0.646,1
1.9978,300,694.73,0.00058635,0,1.0133e+05,1.174,1,0.4425,0.4425,0.646,1
1.9978,300,694.73,0.00061137,0,1.0133e+05,1.174,1,0.445,0.445,0.646,1
1.9978,300,694.73,0.00063639,0,1.0133e+05,1.174,1,0.4475,0.4475,0.646,1
1.9978,300,694.73,0.00066141,0,1.0133e+05,1.174,1,0.45,0.45,0.646,1
1.9978,300,694.73,0.00068643,0,1.0133e+05,1.174,1,0.4525,0.4525,0.646,1
1.9978,300,694.73,0.00071145,0,1.0133e+05,1.174,1,0.455,0.455,0.646,1
1.9978,300,694.73,0.00073647,0,1.0133e+05,1.174,1,0.4575,0.4575,0.646,1
1.9978,300,694.73,0.00076149,0,1.0133e+05,1.174,1,0.46,0.46,0.646,1
1.9978,300,694.73,0.00078651,0,1.0133e+05,1.174,1,0.4625,0.4625,0.646,1
1.9978,300,694.73,0.00081153,0,1.0133e+05,1.174,1,0.465,0.465,0.646,1
1.9978,300,694.73,0.00083655,0,1.0133e+05,1.174,1,0.4675,0.4675,0.646,1
1.9978,300,694.72,0.00086884,0,1.0133e+05,1.174,1,0.47,0.47,0.646,1
1.9978,300,694.72,0.00090839,0,1.0133e+05,1.174,1,0.4725,0.4725,0.646,1
1.9978,300,694.72,0.00094795,0,1.0133e+05,1.174,1,0.475,0.475,0.646,1
1.9978,300,694.72,0.0009875,0,1.0133e+05,1.174,1,0.4775,0.4775,0.646,1
1.9978,300,694.72,0.0010271,0,1.0133e+05,1.174,1,0.48,0.48,0.646,1
1.9978,300,694.72,0.0010666,0,1.0133e+05,1.174,1,0.4825,0.4825,0.646,1
1.9978,300,694.72,0.0011062,0,1.0133e+05,1.174,1,0.485,0.485,0.646,1
1.9978,300,694.72,0.0011457,0,1.0133e+05,1.174,1,0.4875,0.4875,0.646,1
1.9978,300.01,694.72,0.0011853,0,1.0133e+05,1.174,1,0.49,0.49,0.646,1
1.9978,300.01,694.72,0.0012248,0,1.0133e+05,1.174,1,0.4925,0.4925,0.646,1
1.9978,300.01,694.72,0.0012644,0,1.0133e+05,1.174,1,0.495,0.495,0.646,1
1.9978,300.01,694.72,0.0013039,0,1.0133e+05,1.174,1,0.4975,0.4975,0.646,1
1.9978,300.01,694.72,0.0013435,0,1.0133e+05,1.174,1,0.5,0.5,0.646,1
1.9978,300.01,694.72,0.001406,0,1.0133e+05,1.174,1,0.5025,0.5025,0.646,1
1.9978,300.01,694.72,0.0014685,0,1.0133e+05,1.174,1,0.505,0.505,0.646,1
1.9978,300.01,694.72,0.0015311,0,1.0133e+05,1.174,1,0.5075,0.5075,0.646,1
1.9978,300.01,694.72,0.0015936,0,1.0133e+05,1.174,1,0.51,0.51,0.646,1
1.9978,300.01,694.72,0.0016561,0,1.0133e+05,1.174,1,0.5125,0.5125,0.646,1
1.9978,300.01,694.72,0.0017187,0,1.0133e+05,1.174,1,0.515,0.515,0.646,1
1.9978,300.01,694.72,0.0017812,0,1.0133e+05,1.174,1,0.5175,0.5175,0.646,1
1.9978,300.01,694.72,0.0018437,0,1.0133e+05,1.174,1,0.52,0.52,0.646,1
1.9978,300.01,694.72,0.0019062,0,1.0133e+05,1.174,1,0.5225,0.5225,0.646,1
1.9978,300.01,694.72,0.0019688,0,1.0133e+05,1.174,1,0.525,0.525,0.646,1
1.9978,300.01,694.72,0.0020313,0,1.0133e+05,1.174,1,0.5275,0.5275,0.646,1
1.9978,300.01,694.72,0.0020938,0,1.0133e+05,1.174,1,0.53,0.53,0.646,1
1.9977,300.01,694.72,0.0021745,0,1.0133e+05,1.174,1,0.5325,0.5325,0.646,1
1.9977,300.01,694.72,0.0022733,0,1.0133e+05,1.174,1,0.535,0.535,0.646,1
1.9977,300.01,694.72,0.0023722,0,1.0133e+05,1.174,1,0.5375,0.5375,0.646,1
1.9977,300.01,694.72,0.002471,0,1.0133e+05,1.174,1,0.54,0.54,0.646,1
1.9977,300.01,694.72,0.0025698,0,1.0133e+05,1.174,1,0.5425,0.5425,0.646,1
1.9977,300.01,694.72,0.0026686,0,1.0133e+05,1.174,1,0.545,0.545,0.646,1
1.9977,300.01,694.71,0.0027675,0,1.0133e+05,1.174,1,0.5475,0.5475,0.646,1
1.9977,300.01,694.71,0.0028663,0,1.0134e+05,1.174,1,0.55,0.55,0.646,1
1.9977,300.01,694.71,0.0029651,0,1.0134e+05,1.174,1,0.5525,0.5525,0.646,1
1.9977,300.01,694.71,0.003064,0,1.0134e+05,1.174,1,0.555,0.555,0.646,1
1.9977,300.01,694.71,0.0031628,0,1.0134e+05,1.1741,1,0.5575,0.5575,0.646,1
1.9977,300.01,694.71,0.0032616,0,1.0134e+05,1.1741,1,0.56,0.56,0.646,1
1.9977,300.01,694.71,0.0033605,0,1.0134e+05,1.1741,1,0.5625,0.5625,0.646,1
1.9977,300.01,694.71,0.0035167,0,1.0134e+05,1.1741,1,0.565,0.565,0.646,1
1.9977,300.02,694.71,0.0036729,0,1.0134e+05,1.1741,1,0.5675,0.5675,0.646,1
1.9977,300.02,694.71,0.003829,0,1.0134e+05,1.1741,1,0.57,0.57,0.646,1
1.9977,300.02,694.71,0.0039852,0,1.0134e+05,1.1741,1,0.5725,0.5725,0.646,1
1.9977,300.02,694.71,0.0041414,0,1.0134e+05,1.1741,1,0.575,0.575,0.646,1
1.9977,300.02,694.71,0.0042976,0,1.0134e+05,1.1741,1,0.5775,0.5775,0.646,1
1.9977,300.02,694.71,0.0044538,0,1.0134e+05,1.1741,1,0.58,0.58,0.646,1
1.9977,300.02,694.7,0.00461,0,1.0134e+05,1.1741,1,0.5825,0.5825,0.646,1
1.9977,300.02,694.7,0.0047662,0,1.0134e+05,1.1741,1,0.585,0.585,0.646,1
1.9977,300.02,694.7,0.0049224,0,1.0134e+05,1.1741,1,0.5875,0.5875,0.646,1
1.9977,300.02,694.7,0.0050786,0,1.0134e+05,1.1741,1,0.59,0.59,0.646,1
1.9977,300.02,694.7,0.0052348,0,1.0134e+05,1.1741,1,0.5925,0.5925,0.646,1
1.9977,300.02,694.7,0.0054364,0,1.0134e+05,1.1741,1,0.595,0.595,0.646,1
1.9976,300.02,694.7,0.0056832,0,1.0134e+05,1.1741,1,0.5975,0.5975,0.646,1
1.9976,300.02,694.7,0.0059301,0,1.0135e+05,1.1741,1,0.6,0.6,0.646,1
1.9976,300.03,694.7,0.0061769,0,1.0135e+05,1.1741,1,0.6025,0.6025,0.646,1
1.9976,300.03,694.69,0.0064238,0,1.0135e+05,1.1741,1,0.605,0.605,0.646,1
1.9976,300.03,694.69,0.0066706,0,1.0135e+05,1.1741,1,0.6075,0.6075,0.646,1
1.9976,300.03,694.69,0.0069175,0,1.0135e+05,1.1741,1,0.61,0.61,0.646,1
1.9976,300.03,694.69,0.0071643,0,1.0135e+05,1.1741,1,0.6125,0.6125,0.646,1
1.9976,300.03,694.69,0.0074112,0,1.0135e+05,1.1742,1,0.615,0.615,0.646,1
1.9976,300.03,694.69,0.007658,0,1.0135e+05,1.1742,1,0.6175,0.6175,0.646,1
1.9976,300.03,694.69,0.0079049,0,1.0135e+05,1.1742,1,0.62,0.62,0.646,1
1.9976,300.03,694.69,0.0081517,0,1.0135e+05,1.1742,1,0.6225,0.6225,0.646,1
1.9976,300.03,694.68,0.0083986,0,1.0135e+05,1.1742,1,0.625,0.625,0.646,1
1.9976,300.04,694.68,0.0087887,0,1.0136e+05,1.1742,1,0.6275,0.6275,0.646,1
1.9975,300.04,694.68,0.0091788,0,1.0136e+05,1.1742,1,0.63,0.63,0.646,1
1.9975,300.04,694.68,0.0095688,0,1.0136e+05,1.1742,1,0.6325,0.6325,0.646,1
1.9975,300.04,694.68,0.0099589,0,1.0136e+05,1.1742,1,0.635,0.635,0.646,1
1.9975,300.04,694.67,0.010349,0,1.0136e+05,1.1742,1,0.6375,0.6375,0.646,1
1.9975,300.04,694.67,0.010739,0,1.0136e+05,1.1742,1,0.64,0.64,0.646,1
1.9975,300.05,694.67,0.011129,0,1.0136e+05,1.1742,1,0.6425,0.6425,0.646,1
1.9975,300.05,694.67,0.011519,0,1.0136e+05,1.1743,1,0.645,0.645,0.646,1
1.9975,300.05,694.67,0.011909,0,1.0137e+05,1.1743,1,0.6475,0.6475,0.646,1
1.9975,300.05,694.66,0.012299,0,1.0137e+05,1.1743,1,0.65,0.65,0.646,1
1.9974,300.05,694.66,0.01269,0,1.0137e+05,1.1743,1,0.6525,0.6525,0.646,1
1.9974,300.05,694.66,0.01308,0,1.0137e+05,1.1743,1,0.655,0.655,0.646,1
1.9974,300.06,694.66,0.013583,0,1.0137e+05,1.1743,1,0.6575,0.6575,0.646,1
1.9974,300.06,694.65,0.014199,0,1.0137e+05,1.1743,1,0.66,0.66,0.646,1
1.9974,300.06,694.65,0.014816,0,1.0138e+05,1.1743,1,0.6625,0.6625,0.646,1
1.9974,300.06,694.65,0.015432,0,1.0138e+05,1.1743,1,0.665,0.665,0.646,1
1.9973,300.06,694.64,0.016048,0,1.0138e+05,1.1744,1,0.6675,0.6675,0.646,1
1.9973,300.07,694.64,0.016665,0,1.0138e+05,1.1744,1,0.67,0.67,0.646,1
1.9973,300.07,694.64,0.017281,0,1.0138e+05,1.1744,1,0.6725,0.6725,0.646,1
1.9973,300.07,694.63,0.017898,0,1.0139e+05,1.1744,1,0.675,0.675,0.646,1
1.9973,300.07,694.63,0.018514,0,1.0139e+05,1.1744,1,0.6775,0.6775,0.646,1
1.9973,300.08,694.63,0.01913,0,1.0139e+05,1.1744,1,0.68,0.68,0.646,1
1.9972,300.08,694.62,0.019747,0,1.0139e+05,1.1744,1,0.6825,0.6825,0.646,1
1.9972,300.08,694.62,0.020363,0,1.014e+05,1.1745,1,0.685,0.685,0.646,1
1.9972,300.08,694.62,0.020979,0,1.014e+05,1.1745,1,0.6875,0.6875,0.646,1
1.9972,300.09,694.61,0.021953,0,1.014e+05,1.1745,1,0.69,0.69,0.646,1
1.9972,300.09,694.61,0.022927,0,1.014e+05,1.1745,1,0.6925,0.6925,0.646,1
1.9971,300.1,694.6,0.023901,0,1.0141e+05,1.1745,1,0.695,0.695,0.646,1
1.9971,300.1,694.6,0.024875,0,1.0141e+05,1.1746,1,0.6975,0.6975,0.646,1
