"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1803,419.39,492.59,65.14,1.8776e-18,2.5651e+05,1,0.28742,0.77,0.09855,1
1.1798,419.47,492.39,65.284,1.7586e-18,2.5672e+05,1,0.28849,0.771,0.098915,1
1.1794,419.56,492.18,65.428,1.6396e-18,2.5693e+05,1,0.28955,0.772,0.09928,1
1.1789,419.64,491.98,65.572,1.5206e-18,2.5714e+05,1,0.29062,0.773,0.099645,1
1.1784,419.73,491.78,65.716,1.4016e-18,2.5735e+05,1,0.29168,0.774,0.10001,1
1.178,419.81,491.57,65.861,1.2827e-18,2.5756e+05,1,0.29275,0.775,0.10038,1
1.1775,419.9,491.37,66.005,1.1637e-18,2.5777e+05,1,0.29381,0.776,0.10074,1
1.177,419.98,491.17,66.149,1.0447e-18,2.5798e+05,1,0.29487,0.777,0.10111,1
1.1765,420.07,490.97,66.293,9.2569e-19,2.582e+05,1,0.29594,0.778,0.10147,1
1.1761,420.15,490.76,66.437,8.067e-19,2.5841e+05,1,0.297,0.779,0.10184,1
1.1756,420.24,490.56,66.581,6.8772e-19,2.5862e+05,1,0.29807,0.78,0.1022,1
1.1751,420.32,490.36,66.725,5.6873e-19,2.5883e+05,1,0.29913,0.781,0.10257,1
1.1746,420.41,490.15,66.869,4.4975e-19,2.5904e+05,1,0.3002,0.782,0.10293,1
1.1742,420.49,489.95,67.014,3.3077e-19,2.5925e+05,1,0.30126,0.783,0.1033,1
1.1737,420.58,489.75,67.158,2.1179e-19,2.5946e+05,1,0.30233,0.784,0.10366,1
1.1732,420.66,489.54,67.302,9.2809e-20,2.5968e+05,1,0.30339,0.785,0.10403,1
1.1728,420.74,489.36,67.446,7.8547e-21,2.5987e+05,1,0.30446,0.786,0.10439,1
1.1726,420.78,489.23,67.588,7.9431e-21,2.6001e+05,1,0.30552,0.787,0.10475,1
1.1723,420.83,489.1,67.731,8.0322e-21,2.6015e+05,1,0.30658,0.788,0.10512,1
1.1721,420.88,488.96,67.874,8.1215e-21,2.6029e+05,1,0.30765,0.789,0.10548,1
1.1718,420.92,488.83,68.017,8.2109e-21,2.6043e+05,1,0.30871,0.79,0.10585,1
1.1716,420.97,488.7,68.159,8.3012e-21,2.6057e+05,1,0.30978,0.791,0.10622,1
1.1713,421.02,488.56,68.302,8.3921e-21,2.6071e+05,1,0.31084,0.792,0.10658,1
1.1711,421.06,488.43,68.445,8.4832e-21,2.6085e+05,1,0.31191,0.793,0.10695,1
1.1708,421.11,488.3,68.588,8.5744e-21,2.61e+05,1,0.31297,0.794,0.10731,1
1.1706,421.16,488.16,68.731,8.6665e-21,2.6114e+05,1,0.31404,0.795,0.10768,1
1.1703,421.21,488.03,68.873,8.7592e-21,2.6128e+05,1,0.3151,0.796,0.10804,1
1.1701,421.25,487.9,69.016,8.8522e-21,2.6142e+05,1,0.31617,0.797,0.10841,1
1.1698,421.3,487.77,69.159,8.9458e-21,2.6156e+05,1,0.31723,0.798,0.10877,1
1.1696,421.35,487.63,69.302,9.039e-21,2.617e+05,1,0.31829,0.799,0.10914,1
1.1693,421.39,487.5,69.445,9.1336e-21,2.6184e+05,1,0.31936,0.8,0.1095,1
1.1691,421.44,487.37,69.587,9.2284e-21,2.6198e+05,1,0.32042,0.801,0.10987,1
1.1688,421.49,487.23,69.73,9.3239e-21,2.6213e+05,1,0.32149,0.802,0.11023,1
1.1686,421.54,487.1,69.873,9.4196e-21,2.6227e+05,1,0.32255,0.803,0.1106,1
1.1683,421.58,486.97,70.016,9.5151e-21,2.6241e+05,1,0.32362,0.804,0.11096,1
1.1681,421.63,486.84,70.159,9.6119e-21,2.6255e+05,1,0.32468,0.805,0.11133,1
1.1678,421.68,486.7,70.301,9.709e-21,2.6269e+05,1,0.32575,0.806,0.11169,1
1.1676,421.72,486.57,70.444,9.8068e-21,2.6283e+05,1,0.32681,0.807,0.11206,1
1.1674,421.77,486.44,70.587,9.9041e-21,2.6297e+05,1,0.32788,0.808,0.11242,1
1.1671,421.82,486.3,70.73,1.0003e-20,2.6311e+05,1,0.32894,0.809,0.11279,1
1.1669,421.87,486.17,70.873,1.0102e-20,2.6325e+05,1,0.33,0.81,0.11315,1
1.1666,421.91,486.04,71.015,1.0201e-20,2.634e+05,1,0.33107,0.811,0.11352,1
1.1664,421.96,485.91,71.158,1.0301e-20,2.6354e+05,1,0.33213,0.812,0.11388,1
1.1661,422.01,485.77,71.301,1.0401e-20,2.6368e+05,1,0.3332,0.813,0.11425,1
1.1659,422.05,485.64,71.444,1.0502e-20,2.6382e+05,1,0.33426,0.814,0.11461,1
1.1656,422.1,485.51,71.587,1.0603e-20,2.6396e+05,1,0.33533,0.815,0.11498,1
1.1654,422.15,485.37,71.729,1.0705e-20,2.641e+05,1,0.33639,0.816,0.11534,1
1.1651,422.2,485.24,71.872,1.0807e-20,2.6424e+05,1,0.33746,0.817,0.11571,1
1.1649,422.24,485.11,72.015,1.0909e-20,2.6438e+05,1,0.33852,0.818,0.11607,1
1.1646,422.29,484.97,72.158,1.1013e-20,2.6453e+05,1,0.33959,0.819,0.11644,1
1.1644,422.34,484.84,72.301,1.1116e-20,2.6467e+05,1,0.34065,0.82,0.1168,1
1.1641,422.38,484.71,72.443,1.122e-20,2.6481e+05,1,0.34171,0.821,0.11717,1
1.1639,422.43,484.58,72.586,1.1324e-20,2.6495e+05,1,0.34278,0.822,0.11753,1
1.1636,422.48,484.44,72.729,1.1429e-20,2.6509e+05,1,0.34384,0.823,0.11789,1
1.1634,422.52,484.31,72.872,1.1535e-20,2.6523e+05,1,0.34491,0.824,0.11826,1
1.1631,422.57,484.18,73.015,1.164e-20,2.6537e+05,1,0.34597,0.825,0.11863,1
1.1629,422.62,484.04,73.157,1.1747e-20,2.6551e+05,1,0.34704,0.826,0.11899,1
1.1626,422.67,483.91,73.3,1.1853e-20,2.6566e+05,1,0.3481,0.827,0.11936,1
1.1624,422.71,483.78,73.443,1.1961e-20,2.658e+05,1,0.34917,0.828,0.11972,1
1.1621,422.76,483.65,73.586,1.2068e-20,2.6594e+05,1,0.35023,0.829,0.12009,1
1.1619,422.81,483.51,73.729,1.2177e-20,2.6608e+05,1,0.3513,0.83,0.12045,1
1.1616,422.85,483.38,73.871,1.2285e-20,2.6622e+05,1,0.35236,0.831,0.12082,1
1.1614,422.9,483.25,74.014,1.2394e-20,2.6636e+05,1,0.35342,0.832,0.12118,1
1.1611,422.95,483.11,74.157,1.2504e-20,2.665e+05,1,0.35449,0.833,0.12155,1
1.1609,423,482.98,74.3,1.2614e-20,2.6664e+05,1,0.35555,0.834,0.12191,1
1.1606,423.04,482.85,74.443,1.2724e-20,2.6678e+05,1,0.35662,0.835,0.12228,1
1.1604,423.09,482.71,74.585,1.2835e-20,2.6693e+05,1,0.35768,0.836,0.12264,1
1.1601,423.14,482.58,74.728,1.2946e-20,2.6707e+05,1,0.35875,0.837,0.12301,1
1.1599,423.18,482.45,74.871,1.3058e-20,2.6721e+05,1,0.35981,0.838,0.12337,1
1.1596,423.23,482.32,75.014,1.3171e-20,2.6735e+05,1,0.36088,0.839,0.12374,1
1.1594,423.28,482.18,75.157,1.3284e-20,2.6749e+05,1,0.36194,0.84,0.1241,1
1.1591,423.33,482.05,75.299,1.3396e-20,2.6763e+05,1,0.363,0.841,0.12447,1
1.1589,423.37,481.92,75.442,1.351e-20,2.6777e+05,1,0.36407,0.842,0.12483,1
1.1586,423.42,481.78,75.585,1.3625e-20,2.6791e+05,1,0.36513,0.843,0.12519,1
1.1584,423.47,481.65,75.728,1.374e-20,2.6806e+05,1,0.3662,0.844,0.12556,1
1.1581,423.51,481.52,75.871,1.3854e-20,2.682e+05,1,0.36726,0.845,0.12593,1
1.1579,423.56,481.39,76.013,1.397e-20,2.6834e+05,1,0.36833,0.846,0.12629,1
1.1576,423.61,481.25,76.156,1.4086e-20,2.6848e+05,1,0.36939,0.847,0.12665,1
1.1574,423.65,481.12,76.299,1.4203e-20,2.6862e+05,1,0.37046,0.848,0.12702,1
1.1571,423.7,480.99,76.442,1.432e-20,2.6876e+05,1,0.37152,0.849,0.12739,1
1.1569,423.75,480.85,76.585,1.4437e-20,2.689e+05,1,0.37259,0.85,0.12775,1
1.1566,423.8,480.72,76.728,1.4555e-20,2.6904e+05,1,0.37365,0.851,0.12811,1
1.1564,423.84,480.59,76.87,1.4674e-20,2.6918e+05,1,0.37471,0.852,0.12848,1
1.1561,423.89,480.45,77.013,1.4793e-20,2.6933e+05,1,0.37578,0.853,0.12885,1
1.1559,423.94,480.32,77.156,1.4913e-20,2.6947e+05,1,0.37684,0.854,0.12921,1
1.1557,423.98,480.19,77.299,1.5032e-20,2.6961e+05,1,0.37791,0.855,0.12957,1
1.1554,424.03,480.06,77.442,1.5152e-20,2.6975e+05,1,0.37897,0.856,0.12994,1
1.1552,424.08,479.92,77.584,1.5274e-20,2.6989e+05,1,0.38004,0.857,0.13031,1
1.1549,424.13,479.79,77.727,1.5395e-20,2.7003e+05,1,0.3811,0.858,0.13067,1
1.1547,424.17,479.66,77.87,1.5516e-20,2.7017e+05,1,0.38217,0.859,0.13104,1
1.1544,424.22,479.52,78.013,1.5638e-20,2.7031e+05,1,0.38323,0.86,0.1314,1
1.1542,424.27,479.39,78.156,1.5762e-20,2.7046e+05,1,0.3843,0.861,0.13177,1
1.1539,424.31,479.26,78.298,1.5885e-20,2.706e+05,1,0.38536,0.862,0.13213,1
1.1537,424.36,479.13,78.441,1.6009e-20,2.7074e+05,1,0.38642,0.863,0.1325,1
1.1534,424.41,478.99,78.584,1.6132e-20,2.7088e+05,1,0.38749,0.864,0.13286,1
1.1532,424.46,478.86,78.727,1.6257e-20,2.7102e+05,1,0.38855,0.865,0.13323,1
1.1529,424.5,478.73,78.87,1.6382e-20,2.7116e+05,1,0.38962,0.866,0.13359,1
1.1527,424.55,478.59,79.012,1.6508e-20,2.713e+05,1,0.39068,0.867,0.13396,1
1.1524,424.6,478.46,79.155,1.6635e-20,2.7144e+05,1,0.39175,0.868,0.13432,1
1.1522,424.64,478.33,79.298,1.676e-20,2.7158e+05,1,0.39281,0.869,0.13469,1
1.1519,424.69,478.19,79.441,1.6887e-20,2.7173e+05,1,0.39388,0.87,0.13505,1
1.1517,424.74,478.06,79.584,1.7015e-20,2.7187e+05,1,0.39494,0.871,0.13542,1
1.1514,424.78,477.93,79.727,1.7144e-20,2.7201e+05,1,0.39601,0.872,0.13578,1
1.1512,424.83,477.8,79.869,1.7271e-20,2.7215e+05,1,0.39707,0.873,0.13615,1
1.1509,424.88,477.66,80.012,1.74e-20,2.7229e+05,1,0.39813,0.874,0.13651,1
1.1507,424.93,477.53,80.155,1.753e-20,2.7243e+05,1,0.3992,0.875,0.13688,1
1.1504,424.97,477.4,80.298,1.766e-20,2.7257e+05,1,0.40026,0.876,0.13724,1
1.1502,425.02,477.26,80.441,1.779e-20,2.7271e+05,1,0.40133,0.877,0.1376,1
1.1499,425.07,477.13,80.583,1.7921e-20,2.7286e+05,1,0.40239,0.878,0.13797,1
1.1497,425.11,477,80.726,1.8052e-20,2.73e+05,1,0.40346,0.879,0.13834,1
1.1494,425.16,476.87,80.869,1.8185e-20,2.7314e+05,1,0.40452,0.88,0.1387,1
1.1492,425.21,476.73,81.012,1.8317e-20,2.7328e+05,1,0.40559,0.881,0.13906,1
1.1489,425.26,476.6,81.155,1.8449e-20,2.7342e+05,1,0.40665,0.882,0.13943,1
1.1487,425.3,476.47,81.297,1.8582e-20,2.7356e+05,1,0.40772,0.883,0.1398,1
1.1484,425.35,476.33,81.44,1.8717e-20,2.737e+05,1,0.40878,0.884,0.14016,1
1.1482,425.4,476.2,81.583,1.8851e-20,2.7384e+05,1,0.40984,0.885,0.14052,1
1.1479,425.44,476.07,81.726,1.8986e-20,2.7398e+05,1,0.41091,0.886,0.14089,1
1.1477,425.49,475.93,81.869,1.912e-20,2.7413e+05,1,0.41197,0.887,0.14126,1
1.1474,425.54,475.8,82.012,1.9257e-20,2.7427e+05,1,0.41304,0.888,0.14162,1
1.1472,425.59,475.67,82.154,1.9392e-20,2.7441e+05,1,0.4141,0.889,0.14198,1
1.1469,425.63,475.54,82.297,1.953e-20,2.7455e+05,1,0.41517,0.89,0.14235,1
1.1467,425.68,475.4,82.44,1.9667e-20,2.7469e+05,1,0.41623,0.891,0.14272,1
1.1464,425.73,475.27,82.583,1.9804e-20,2.7483e+05,1,0.4173,0.892,0.14308,1
1.1462,425.77,475.14,82.726,1.9942e-20,2.7497e+05,1,0.41836,0.893,0.14345,1
1.1459,425.82,475,82.868,2.0081e-20,2.7511e+05,1,0.41942,0.894,0.14381,1
1.1457,425.87,474.87,83.011,2.0221e-20,2.7526e+05,1,0.42049,0.895,0.14418,1
1.1454,425.92,474.74,83.154,2.0359e-20,2.754e+05,1,0.42155,0.896,0.14454,1
1.1452,425.96,474.61,83.297,2.0499e-20,2.7554e+05,1,0.42262,0.897,0.14491,1
1.1449,426.01,474.47,83.44,2.064e-20,2.7568e+05,1,0.42368,0.898,0.14527,1
1.1447,426.06,474.34,83.583,2.0782e-20,2.7582e+05,1,0.42475,0.899,0.14564,1
1.1444,426.1,474.21,83.725,2.0923e-20,2.7596e+05,1,0.42581,0.9,0.146,1
1.1442,426.15,474.07,83.868,2.1064e-20,2.761e+05,1,0.42688,0.901,0.14637,1
1.144,426.2,473.94,84.011,2.1207e-20,2.7624e+05,1,0.42794,0.902,0.14673,1
1.1437,426.24,473.81,84.154,2.1351e-20,2.7638e+05,1,0.42901,0.903,0.1471,1
1.1435,426.29,473.67,84.297,2.1494e-20,2.7653e+05,1,0.43007,0.904,0.14746,1
1.1432,426.34,473.54,84.439,2.1639e-20,2.7667e+05,1,0.43113,0.905,0.14783,1
1.143,426.39,473.41,84.582,2.1782e-20,2.7681e+05,1,0.4322,0.906,0.14819,1
1.1427,426.43,473.28,84.725,2.1928e-20,2.7695e+05,1,0.43326,0.907,0.14856,1
1.1425,426.48,473.14,84.868,2.2073e-20,2.7709e+05,1,0.43433,0.908,0.14892,1
1.1422,426.53,473.01,85.011,2.2219e-20,2.7723e+05,1,0.43539,0.909,0.14929,1
1.142,426.57,472.88,85.154,2.2365e-20,2.7737e+05,1,0.43646,0.91,0.14965,1
1.1417,426.62,472.74,85.296,2.2512e-20,2.7751e+05,1,0.43752,0.911,0.15001,1
1.1415,426.67,472.61,85.439,2.266e-20,2.7766e+05,1,0.43859,0.912,0.15038,1
1.1412,426.72,472.48,85.582,2.2808e-20,2.778e+05,1,0.43965,0.913,0.15075,1
1.141,426.76,472.35,85.725,2.2957e-20,2.7794e+05,1,0.44072,0.914,0.15111,1
1.1407,426.81,472.21,85.868,2.3104e-20,2.7808e+05,1,0.44178,0.915,0.15147,1
1.1405,426.86,472.08,86.01,2.3254e-20,2.7822e+05,1,0.44284,0.916,0.15184,1
1.1402,426.9,471.95,86.153,2.3405e-20,2.7836e+05,1,0.44391,0.917,0.15221,1
1.14,426.95,471.81,86.296,2.3556e-20,2.785e+05,1,0.44497,0.918,0.15257,1
1.1397,427,471.68,86.439,2.3705e-20,2.7864e+05,1,0.44604,0.919,0.15293,1
1.1395,427.05,471.55,86.582,2.3857e-20,2.7878e+05,1,0.4471,0.92,0.1533,1
1.1392,427.09,471.41,86.725,2.4009e-20,2.7893e+05,1,0.44817,0.921,0.15367,1
1.139,427.14,471.28,86.867,2.4162e-20,2.7907e+05,1,0.44923,0.922,0.15403,1
1.1387,427.19,471.15,87.01,2.4315e-20,2.7921e+05,1,0.4503,0.923,0.15439,1
1.1385,427.23,471.02,87.153,2.4467e-20,2.7935e+05,1,0.45136,0.924,0.15476,1
1.1382,427.28,470.88,87.296,2.4622e-20,2.7949e+05,1,0.45243,0.925,0.15513,1
1.138,427.33,470.75,87.439,2.4777e-20,2.7963e+05,1,0.45349,0.926,0.15549,1
1.1377,427.37,470.62,87.582,2.4931e-20,2.7977e+05,1,0.45455,0.927,0.15586,1
1.1375,427.42,470.48,87.724,2.5087e-20,2.7991e+05,1,0.45562,0.928,0.15622,1
1.1373,427.46,470.37,87.861,-4.8111e-20,2.8003e+05,1,0.45668,0.929,0.15659,1
1.1372,427.48,470.3,87.991,-2.1909e-19,2.801e+05,1,0.45775,0.93,0.15695,1
1.1371,427.5,470.22,88.12,-3.9007e-19,2.8018e+05,1,0.45881,0.931,0.15732,1
1.137,427.53,470.14,88.25,-5.6105e-19,2.8025e+05,1,0.45988,0.932,0.15768,1
1.1369,427.55,470.06,88.38,-7.3204e-19,2.8032e+05,1,0.46094,0.933,0.15805,1
1.1368,427.57,469.98,88.509,-9.0302e-19,2.804e+05,1,0.46201,0.934,0.15841,1
1.1367,427.6,469.9,88.639,-1.074e-18,2.8047e+05,1,0.46307,0.935,0.15878,1
1.1366,427.62,469.82,88.768,-1.245e-18,2.8055e+05,1,0.46414,0.936,0.15914,1
1.1365,427.64,469.74,88.898,-1.416e-18,2.8062e+05,1,0.4652,0.937,0.15951,1
1.1364,427.66,469.66,89.027,-1.587e-18,2.8069e+05,1,0.46626,0.938,0.15987,1
1.1363,427.69,469.59,89.157,-1.7579e-18,2.8077e+05,1,0.46733,0.939,0.16024,1
1.1362,427.71,469.51,89.286,-1.9289e-18,2.8084e+05,1,0.46839,0.94,0.1606,1
1.1361,427.73,469.43,89.416,-2.0999e-18,2.8092e+05,1,0.46946,0.941,0.16097,1
1.136,427.76,469.35,89.545,-2.2709e-18,2.8099e+05,1,0.47052,0.942,0.16133,1
1.1359,427.78,469.27,89.675,-2.4419e-18,2.8107e+05,1,0.47159,0.943,0.1617,1
1.1358,427.8,469.19,89.804,-2.6128e-18,2.8114e+05,1,0.47265,0.944,0.16206,1
1.1357,427.82,469.11,89.934,-2.7838e-18,2.8121e+05,1,0.47372,0.945,0.16243,1
1.1356,427.85,469.03,90.063,-2.9548e-18,2.8129e+05,1,0.47478,0.946,0.16279,1
1.1355,427.87,468.96,90.193,-3.1258e-18,2.8136e+05,1,0.47585,0.947,0.16316,1
1.1354,427.89,468.88,90.322,-3.2967e-18,2.8144e+05,1,0.47691,0.948,0.16352,1
1.1353,427.92,468.8,90.452,-3.4677e-18,2.8151e+05,1,0.47797,0.949,0.16388,1
1.1352,427.94,468.72,90.581,-3.6387e-18,2.8159e+05,1,0.47904,0.95,0.16425,1
1.135,427.96,468.64,90.711,-3.8097e-18,2.8166e+05,1,0.4801,0.951,0.16462,1
1.1349,427.98,468.56,90.84,-3.9807e-18,2.8173e+05,1,0.48117,0.952,0.16498,1
1.1348,428.01,468.48,90.97,-4.1516e-18,2.8181e+05,1,0.48223,0.953,0.16534,1
1.1347,428.03,468.4,91.099,-4.3226e-18,2.8188e+05,1,0.4833,0.954,0.16571,1
1.1346,428.05,468.33,91.229,-4.4936e-18,2.8196e+05,1,0.48436,0.955,0.16608,1
1.1345,428.08,468.25,91.358,-4.6646e-18,2.8203e+05,1,0.48543,0.956,0.16644,1
1.1344,428.1,468.17,91.488,-4.8356e-18,2.8211e+05,1,0.48649,0.957,0.1668,1
1.1343,428.12,468.09,91.617,-5.0065e-18,2.8218e+05,1,0.48755,0.958,0.16717,1
1.1342,428.14,468.01,91.747,-5.1775e-18,2.8225e+05,1,0.48862,0.959,0.16754,1
1.1341,428.17,467.93,91.876,-5.3485e-18,2.8233e+05,1,0.48968,0.96,0.1679,1
1.134,428.19,467.85,92.006,-5.5195e-18,2.824e+05,1,0.49075,0.961,0.16826,1
1.1339,428.21,467.77,92.135,-5.6904e-18,2.8248e+05,1,0.49181,0.962,0.16863,1
1.1338,428.24,467.69,92.265,-5.8614e-18,2.8255e+05,1,0.49288,0.963,0.169,1
1.1337,428.26,467.62,92.395,-6.0324e-18,2.8262e+05,1,0.49394,0.964,0.16936,1
1.1336,428.28,467.54,92.524,-6.2034e-18,2.827e+05,1,0.49501,0.965,0.16973,1
1.1335,428.3,467.46,92.654,-6.3743e-18,2.8277e+05,1,0.49607,0.966,0.17009,1
1.1334,428.33,467.38,92.783,-6.5453e-18,2.8285e+05,1,0.49714,0.967,0.17046,1
1.1333,428.35,467.3,92.913,-6.7163e-18,2.8292e+05,1,0.4982,0.968,0.17082,1
1.1332,428.37,467.22,93.042,-6.8873e-18,2.83e+05,1,0.49926,0.969,0.17119,1
1.1331,428.4,467.14,93.172,-7.0582e-18,2.8307e+05,1,0.50033,0.97,0.17155,1
1.133,428.42,467.06,93.301,-7.2292e-18,2.8314e+05,1,0.50139,0.971,0.17192,1
1.1329,428.44,466.99,93.431,-7.4002e-18,2.8322e+05,1,0.50246,0.972,0.17228,1
1.1328,428.46,466.91,93.56,-7.5712e-18,2.8329e+05,1,0.50352,0.973,0.17265,1
1.1327,428.49,466.83,93.69,-7.7421e-18,2.8337e+05,1,0.50459,0.974,0.17301,1
1.1326,428.51,466.75,93.819,-7.9131e-18,2.8344e+05,1,0.50565,0.975,0.17338,1
1.1325,428.53,466.67,93.949,-8.0841e-18,2.8352e+05,1,0.50672,0.976,0.17374,1
1.1324,428.56,466.59,94.078,-8.255e-18,2.8359e+05,1,0.50778,0.977,0.17411,1
1.1323,428.58,466.51,94.208,-8.426e-18,2.8366e+05,1,0.50885,0.978,0.17447,1
1.1322,428.6,466.43,94.337,-8.597e-18,2.8374e+05,1,0.50991,0.979,0.17484,1
1.1321,428.62,466.35,94.467,-8.768e-18,2.8381e+05,1,0.51097,0.98,0.1752,1
1.132,428.65,466.28,94.596,-8.9389e-18,2.8389e+05,1,0.51204,0.981,0.17557,1
1.1319,428.67,466.2,94.726,-9.1099e-18,2.8396e+05,1,0.5131,0.982,0.17593,1
1.1318,428.69,466.12,94.855,-9.2809e-18,2.8404e+05,1,0.51417,0.983,0.17629,1
1.1317,428.72,466.04,94.985,-9.4519e-18,2.8411e+05,1,0.51523,0.984,0.17666,1
1.1316,428.74,465.96,95.115,-9.6228e-18,2.8418e+05,1,0.5163,0.985,0.17703,1
1.1315,428.76,465.88,95.244,-9.7938e-18,2.8426e+05,1,0.51736,0.986,0.17739,1
1.1314,428.78,465.8,95.374,-9.9648e-18,2.8433e+05,1,0.51843,0.987,0.17775,1
1.1313,428.81,465.72,95.503,-1.0136e-17,2.8441e+05,1,0.51949,0.988,0.17812,1
1.1312,428.83,465.65,95.633,-1.0307e-17,2.8448e+05,1,0.52056,0.989,0.17849,1
1.1311,428.85,465.57,95.762,-1.0478e-17,2.8455e+05,1,0.52162,0.99,0.17885,1
1.131,428.88,465.49,95.892,-1.0649e-17,2.8463e+05,1,0.52268,0.991,0.17921,1
1.1309,428.9,465.41,96.021,-1.082e-17,2.847e+05,1,0.52375,0.992,0.17958,1
1.1308,428.92,465.33,96.151,-1.0991e-17,2.8478e+05,1,0.52481,0.993,0.17995,1
1.1307,428.94,465.25,96.28,-1.1162e-17,2.8485e+05,1,0.52588,0.994,0.18031,1
1.1306,428.97,465.17,96.41,-1.1333e-17,2.8493e+05,1,0.52694,0.995,0.18067,1
1.1305,428.99,465.09,96.539,-1.1503e-17,2.85e+05,1,0.52801,0.996,0.18104,1
1.1304,429.01,465.01,96.669,-1.1674e-17,2.8507e+05,1,0.52907,0.997,0.18141,1
1.1303,429.04,464.94,96.798,-1.1845e-17,2.8515e+05,1,0.53014,0.998,0.18177,1
1.1302,429.06,464.86,96.928,-1.2016e-17,2.8522e+05,1,0.5312,0.999,0.18214,1
1.1301,429.08,464.78,97.057,-1.2187e-17,2.853e+05,1,0.53227,1,0.1825,1
1.13,429.1,464.7,97.187,-1.2358e-17,2.8537e+05,1,0.53333,1.001,0.18287,1
1.1299,429.13,464.62,97.317,-1.2529e-17,2.8545e+05,1,0.53439,1.002,0.18323,1
1.1298,429.15,464.54,97.446,-1.27e-17,2.8552e+05,1,0.53546,1.003,0.1836,1
1.1296,429.17,464.46,97.576,-1.2871e-17,2.8559e+05,1,0.53652,1.004,0.18396,1
1.1295,429.2,464.38,97.705,-1.3042e-17,2.8567e+05,1,0.53759,1.005,0.18433,1
1.1294,429.22,464.31,97.835,-1.3213e-17,2.8574e+05,1,0.53865,1.006,0.18469,1
1.1293,429.24,464.23,97.964,-1.3384e-17,2.8582e+05,1,0.53972,1.007,0.18506,1
1.1292,429.26,464.15,98.094,-1.3555e-17,2.8589e+05,1,0.54078,1.008,0.18542,1
1.1291,429.29,464.07,98.223,-1.3726e-17,2.8597e+05,1,0.54185,1.009,0.18579,1
1.129,429.31,463.99,98.353,-1.3897e-17,2.8604e+05,1,0.54291,1.01,0.18615,1
1.1289,429.33,463.91,98.482,-1.4068e-17,2.8611e+05,1,0.54398,1.011,0.18652,1
1.1288,429.36,463.83,98.612,-1.4239e-17,2.8619e+05,1,0.54504,1.012,0.18688,1
1.1287,429.38,463.75,98.741,-1.441e-17,2.8626e+05,1,0.5461,1.013,0.18725,1
1.1286,429.4,463.67,98.871,-1.4581e-17,2.8634e+05,1,0.54717,1.014,0.18761,1
1.1285,429.42,463.6,99,-1.4752e-17,2.8641e+05,1,0.54823,1.015,0.18798,1
1.1284,429.45,463.52,99.13,-1.4923e-17,2.8648e+05,1,0.5493,1.016,0.18834,1
1.1283,429.47,463.44,99.26,-1.5094e-17,2.8656e+05,1,0.55036,1.017,0.18871,1
1.1282,429.49,463.36,99.389,-1.5265e-17,2.8663e+05,1,0.55143,1.018,0.18907,1
1.1281,429.52,463.28,99.519,-1.5436e-17,2.8671e+05,1,0.55249,1.019,0.18944,1
1.128,429.54,463.2,99.648,-1.5607e-17,2.8678e+05,1,0.55356,1.02,0.1898,1
1.1279,429.56,463.12,99.778,-1.5778e-17,2.8686e+05,1,0.55462,1.021,0.19016,1
1.1278,429.58,463.04,99.907,-1.5949e-17,2.8693e+05,1,0.55568,1.022,0.19053,1
1.1277,429.61,462.97,100.04,-1.612e-17,2.87e+05,1,0.55675,1.023,0.1909,1
1.1276,429.63,462.89,100.17,-1.6291e-17,2.8708e+05,1,0.55781,1.024,0.19126,1
1.1275,429.65,462.81,100.3,-1.6461e-17,2.8715e+05,1,0.55888,1.025,0.19162,1
1.1274,429.68,462.73,100.43,-1.6632e-17,2.8723e+05,1,0.55994,1.026,0.19199,1
1.1273,429.7,462.65,100.55,-1.6803e-17,2.873e+05,1,0.56101,1.027,0.19236,1
1.1272,429.72,462.57,100.68,-1.6974e-17,2.8738e+05,1,0.56207,1.028,0.19272,1
1.1271,429.74,462.49,100.81,-1.7145e-17,2.8745e+05,1,0.56314,1.029,0.19308,1
1.127,429.77,462.41,100.94,-1.7316e-17,2.8752e+05,1,0.5642,1.03,0.19345,1
1.1269,429.79,462.33,101.07,-1.7487e-17,2.876e+05,1,0.56527,1.031,0.19382,1
1.1268,429.81,462.26,101.2,-1.7658e-17,2.8767e+05,1,0.56633,1.032,0.19418,1
1.1267,429.84,462.18,101.33,-1.7829e-17,2.8775e+05,1,0.56739,1.033,0.19455,1
1.1266,429.86,462.1,101.46,-1.8e-17,2.8782e+05,1,0.56846,1.034,0.19491,1
1.1265,429.88,462.02,101.59,-1.8171e-17,2.879e+05,1,0.56952,1.035,0.19528,1
1.1264,429.9,461.94,101.72,-1.8342e-17,2.8797e+05,1,0.57059,1.036,0.19564,1
1.1263,429.93,461.86,101.85,-1.8513e-17,2.8804e+05,1,0.57165,1.037,0.19601,1
1.1262,429.95,461.78,101.98,-1.8684e-17,2.8812e+05,1,0.57272,1.038,0.19637,1
1.1261,429.97,461.7,102.11,-1.8855e-17,2.8819e+05,1,0.57378,1.039,0.19674,1
1.126,430,461.63,102.24,-1.9026e-17,2.8827e+05,1,0.57485,1.04,0.1971,1
1.1259,430.02,461.55,102.37,-1.9197e-17,2.8834e+05,1,0.57591,1.041,0.19747,1
1.1258,430.04,461.47,102.5,-1.9368e-17,2.8841e+05,1,0.57698,1.042,0.19783,1
