"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0791,438.14,433.53,134.76,1.841e-17,2.9609e+05,2.3489,1,0.10855,0.602,0.037128,1
1.0795,438.09,433.64,134.94,1.6767e-17,2.9588e+05,2.3475,1,0.10961,0.603,0.037492,1
1.08,438.03,433.75,135.13,1.5125e-17,2.9567e+05,2.3462,1,0.11068,0.604,0.037856,1
1.0805,437.97,433.86,135.31,1.3482e-17,2.9546e+05,2.3448,1,0.11174,0.605,0.03822,1
1.0809,437.92,433.97,135.49,1.1839e-17,2.9525e+05,2.3434,1,0.1128,0.606,0.038584,1
1.0814,437.86,434.08,135.68,1.0197e-17,2.9504e+05,2.342,1,0.11387,0.607,0.038948,1
1.0818,437.81,434.19,135.86,8.5542e-18,2.9482e+05,2.3407,1,0.11493,0.608,0.039312,1
nan,nan,nan,nan,nan,nan,nan,0,0.116,0.609,0.039676,1
1.0828,437.7,434.41,136.23,5.2688e-18,2.944e+05,2.3379,1,0.11706,0.61,0.04004,1
1.0832,437.64,434.52,136.42,3.6262e-18,2.9419e+05,2.3365,1,0.11812,0.611,0.040404,1
1.0837,437.59,434.63,136.6,1.9836e-18,2.9398e+05,2.3352,1,0.11919,0.612,0.040768,1
1.0842,437.53,434.74,136.78,3.4092e-19,2.9377e+05,2.3338,1,0.12025,0.613,0.041132,1
nan,nan,nan,nan,nan,nan,nan,0,0.12132,0.614,0.041496,1
1.0848,437.47,434.9,137.01,-2.9347e-18,2.9346e+05,2.3317,1,0.12238,0.615,0.04186,1
1.0851,437.44,434.98,137.11,-4.572e-18,2.9331e+05,2.3306,1,0.12345,0.616,0.042224,1
1.0854,437.41,435.06,137.21,-6.2092e-18,2.9316e+05,2.3296,1,0.12451,0.617,0.042588,1
1.0857,437.38,435.14,137.32,-7.8464e-18,2.9301e+05,2.3286,1,0.12557,0.618,0.042952,1
1.086,437.35,435.22,137.42,-9.4837e-18,2.9286e+05,2.3275,1,0.12664,0.619,0.043316,1
1.0863,437.32,435.29,137.52,-1.1121e-17,2.9271e+05,2.3265,1,0.1277,0.62,0.04368,1
1.0866,437.29,435.37,137.63,-1.2758e-17,2.9256e+05,2.3255,1,0.12877,0.621,0.044044,1
1.0869,437.26,435.45,137.73,-1.4395e-17,2.9242e+05,2.3245,1,0.12983,0.622,0.044408,1
1.0872,437.23,435.53,137.83,-1.6033e-17,2.9227e+05,2.3234,1,0.1309,0.623,0.044772,1
1.0875,437.2,435.61,137.93,-1.767e-17,2.9212e+05,2.3224,1,0.13196,0.624,0.045136,1
1.0878,437.17,435.69,138.04,-1.9307e-17,2.9197e+05,2.3214,1,0.13302,0.625,0.0455,1
1.0881,437.14,435.76,138.14,-2.0944e-17,2.9182e+05,2.3204,1,0.13409,0.626,0.045864,1
1.0883,437.11,435.84,138.24,-2.2582e-17,2.9167e+05,2.3193,1,0.13515,0.627,0.046228,1
1.0886,437.08,435.92,138.35,-2.4219e-17,2.9152e+05,2.3183,1,0.13622,0.628,0.046592,1
1.0889,437.05,436,138.45,-2.5856e-17,2.9137e+05,2.3173,1,0.13728,0.629,0.046956,1
1.0892,437.02,436.08,138.55,-2.7493e-17,2.9122e+05,2.3163,1,0.13834,0.63,0.04732,1
1.0895,436.99,436.15,138.66,-2.9131e-17,2.9108e+05,2.3152,1,0.13941,0.631,0.047684,1
1.0898,436.96,436.23,138.76,-3.0768e-17,2.9093e+05,2.3142,1,0.14047,0.632,0.048048,1
1.09,436.95,436.27,138.83,-3.241e-17,2.9084e+05,2.3136,1,0.14154,0.633,0.048412,1
1.0901,436.94,436.31,138.89,-3.4053e-17,2.9076e+05,2.313,1,0.1426,0.634,0.048776,1
1.0903,436.93,436.34,138.96,-3.5697e-17,2.9068e+05,2.3124,1,0.14367,0.635,0.04914,1
1.0904,436.92,436.38,139.02,-3.734e-17,2.906e+05,2.3118,1,0.14473,0.636,0.049504,1
1.0906,436.91,436.41,139.09,-3.8983e-17,2.9052e+05,2.3113,1,0.14579,0.637,0.049868,1
1.0907,436.9,436.44,139.15,-4.0626e-17,2.9044e+05,2.3107,1,0.14686,0.638,0.050232,1
1.0908,436.89,436.48,139.22,-4.2269e-17,2.9036e+05,2.3101,1,0.14792,0.639,0.050596,1
1.091,436.88,436.51,139.29,-4.3912e-17,2.9028e+05,2.3095,1,0.14899,0.64,0.05096,1
1.0911,436.87,436.55,139.35,-4.5555e-17,2.902e+05,2.3089,1,0.15005,0.641,0.051324,1
1.0913,436.86,436.58,139.42,-4.7198e-17,2.9012e+05,2.3083,1,0.15111,0.642,0.051688,1
1.0914,436.85,436.62,139.48,-4.8841e-17,2.9004e+05,2.3078,1,0.15218,0.643,0.052052,1
1.0916,436.84,436.65,139.55,-5.0484e-17,2.8996e+05,2.3072,1,0.15324,0.644,0.052416,1
1.0917,436.83,436.69,139.61,-5.2127e-17,2.8988e+05,2.3066,1,0.15431,0.645,0.05278,1
1.0919,436.82,436.72,139.68,-5.377e-17,2.898e+05,2.306,1,0.15537,0.646,0.053144,1
1.092,436.81,436.76,139.74,-5.5413e-17,2.8972e+05,2.3054,1,0.15644,0.647,0.053508,1
1.0921,436.8,436.79,139.81,-5.7056e-17,2.8964e+05,2.3048,1,0.1575,0.648,0.053872,1
1.0923,436.79,436.83,139.88,-5.8699e-17,2.8956e+05,2.3043,1,0.15856,0.649,0.054236,1
1.0924,436.78,436.86,139.94,-6.0342e-17,2.8948e+05,2.3037,1,0.15963,0.65,0.0546,1
1.0926,436.77,436.89,140.01,-6.1893e-17,2.894e+05,2.3031,1,0.16069,0.651,0.054964,1
1.0926,436.77,436.9,140.06,-6.1905e-17,2.8937e+05,2.3029,1,0.16176,0.652,0.055328,1
1.0927,436.77,436.9,140.11,-6.1916e-17,2.8934e+05,2.3026,1,0.16282,0.653,0.055692,1
1.0927,436.77,436.9,140.16,-6.1927e-17,2.8931e+05,2.3023,1,0.16388,0.654,0.056056,1
1.0928,436.77,436.91,140.21,-6.1938e-17,2.8928e+05,2.3021,1,0.16495,0.655,0.05642,1
1.0928,436.77,436.91,140.26,-6.195e-17,2.8924e+05,2.3018,1,0.16601,0.656,0.056784,1
1.0929,436.77,436.91,140.31,-6.1961e-17,2.8921e+05,2.3016,1,0.16708,0.657,0.057148,1
1.0929,436.77,436.92,140.36,-6.1972e-17,2.8918e+05,2.3013,1,0.16814,0.658,0.057512,1
1.093,436.77,436.92,140.41,-6.1984e-17,2.8915e+05,2.3011,1,0.16921,0.659,0.057876,1
1.093,436.77,436.92,140.46,-6.1995e-17,2.8911e+05,2.3008,1,0.17027,0.66,0.05824,1
1.0931,436.77,436.93,140.52,-6.2006e-17,2.8908e+05,2.3005,1,0.17133,0.661,0.058604,1
1.0931,436.77,436.93,140.57,-6.2018e-17,2.8905e+05,2.3003,1,0.1724,0.662,0.058968,1
1.0931,436.77,436.93,140.62,-6.2029e-17,2.8902e+05,2.3,1,0.17346,0.663,0.059332,1
1.0932,436.77,436.94,140.67,-6.204e-17,2.8899e+05,2.2998,1,0.17453,0.664,0.059696,1
1.0932,436.78,436.94,140.72,-6.2052e-17,2.8895e+05,2.2995,1,0.17559,0.665,0.06006,1
1.0933,436.78,436.94,140.77,-6.2063e-17,2.8892e+05,2.2992,1,0.17666,0.666,0.060424,1
1.0933,436.78,436.95,140.82,-6.2074e-17,2.8889e+05,2.299,1,0.17772,0.667,0.060788,1
1.0934,436.78,436.95,140.87,-6.2086e-17,2.8886e+05,2.2987,1,0.17878,0.668,0.061152,1
1.0934,436.78,436.95,140.92,-6.2097e-17,2.8883e+05,2.2985,1,0.17985,0.669,0.061516,1
1.0935,436.78,436.95,140.97,-6.2108e-17,2.888e+05,2.2982,1,0.18091,0.67,0.06188,1
1.0935,436.78,436.94,141.02,-6.2118e-17,2.8879e+05,2.2982,1,0.18198,0.671,0.062244,1
1.0935,436.79,436.93,141.06,-6.2128e-17,2.8878e+05,2.2981,1,0.18304,0.672,0.062608,1
1.0935,436.79,436.92,141.11,-6.2139e-17,2.8878e+05,2.298,1,0.1841,0.673,0.062972,1
1.0935,436.8,436.9,141.15,-6.2149e-17,2.8877e+05,2.2979,1,0.18517,0.674,0.063336,1
1.0935,436.8,436.89,141.2,-6.2159e-17,2.8876e+05,2.2979,1,0.18623,0.675,0.0637,1
1.0935,436.81,436.88,141.24,-6.2169e-17,2.8876e+05,2.2978,1,0.1873,0.676,0.064064,1
1.0935,436.81,436.87,141.29,-6.2179e-17,2.8875e+05,2.2977,1,0.18836,0.677,0.064428,1
1.0935,436.81,436.85,141.33,-6.2189e-17,2.8874e+05,2.2976,1,0.18943,0.678,0.064792,1
1.0935,436.82,436.84,141.38,-6.22e-17,2.8874e+05,2.2976,1,0.19049,0.679,0.065156,1
1.0935,436.82,436.83,141.42,-6.221e-17,2.8873e+05,2.2975,1,0.19155,0.68,0.06552,1
1.0935,436.83,436.82,141.47,-6.222e-17,2.8872e+05,2.2974,1,0.19262,0.681,0.065884,1
1.0935,436.83,436.8,141.51,-6.223e-17,2.8872e+05,2.2973,1,0.19368,0.682,0.066248,1
nan,nan,nan,nan,nan,nan,nan,0,0.19475,0.683,0.066612,1
1.0935,436.84,436.78,141.6,-6.225e-17,2.887e+05,2.2972,1,0.19581,0.684,0.066976,1
1.0935,436.85,436.76,141.65,-6.226e-17,2.887e+05,2.2971,1,0.19687,0.685,0.06734,1
1.0935,436.85,436.75,141.69,-6.2271e-17,2.8869e+05,2.297,1,0.19794,0.686,0.067704,1
1.0935,436.85,436.74,141.74,-6.2281e-17,2.8868e+05,2.2969,1,0.199,0.687,0.068068,1
nan,nan,nan,nan,nan,nan,nan,0,0.20007,0.688,0.068432,1
1.0935,436.86,436.71,141.83,-6.2301e-17,2.8867e+05,2.2968,1,0.20113,0.689,0.068796,1
1.0935,436.87,436.7,141.87,-6.2309e-17,2.8868e+05,2.2968,1,0.2022,0.69,0.06916,1
1.0935,436.87,436.68,141.91,-6.2317e-17,2.8868e+05,2.2968,1,0.20326,0.691,0.069524,1
1.0935,436.88,436.66,141.95,-6.2326e-17,2.8868e+05,2.2968,1,0.20432,0.692,0.069888,1
1.0935,436.88,436.64,142,-6.2334e-17,2.8868e+05,2.2968,1,0.20539,0.693,0.070252,1
1.0935,436.89,436.63,142.04,-6.2343e-17,2.8869e+05,2.2968,1,0.20645,0.694,0.070616,1
1.0935,436.89,436.61,142.08,-6.2351e-17,2.8869e+05,2.2968,1,0.20752,0.695,0.07098,1
1.0935,436.9,436.59,142.12,-6.236e-17,2.8869e+05,2.2968,1,0.20858,0.696,0.071344,1
1.0934,436.9,436.57,142.16,-6.2368e-17,2.887e+05,2.2968,1,0.20965,0.697,0.071708,1
1.0934,436.91,436.56,142.2,-6.2377e-17,2.887e+05,2.2968,1,0.21071,0.698,0.072072,1
1.0934,436.91,436.54,142.25,-6.2385e-17,2.887e+05,2.2968,1,0.21177,0.699,0.072436,1
1.0934,436.91,436.52,142.29,-6.2394e-17,2.8871e+05,2.2968,1,0.21284,0.7,0.0728,1
1.0934,436.92,436.51,142.33,-6.2402e-17,2.8871e+05,2.2968,1,0.2139,0.701,0.073164,1
1.0934,436.92,436.49,142.37,-6.2411e-17,2.8871e+05,2.2968,1,0.21497,0.702,0.073528,1
1.0934,436.93,436.47,142.41,-6.2419e-17,2.8871e+05,2.2968,1,0.21603,0.703,0.073892,1
1.0934,436.93,436.45,142.45,-6.2428e-17,2.8872e+05,2.2968,1,0.21709,0.704,0.074256,1
1.0934,436.94,436.44,142.5,-6.2436e-17,2.8872e+05,2.2968,1,0.21816,0.705,0.07462,1
1.0934,436.94,436.42,142.54,-6.2444e-17,2.8872e+05,2.2968,1,0.21922,0.706,0.074984,1
1.0933,436.95,436.4,142.58,-6.2453e-17,2.8873e+05,2.2968,1,0.22029,0.707,0.075348,1
1.0933,436.95,436.39,142.62,-6.1707e-17,2.8873e+05,2.2968,1,0.22135,0.708,0.075712,1
1.0933,436.96,436.37,142.66,-6.0051e-17,2.8873e+05,2.2968,1,0.22242,0.709,0.076076,1
1.0933,436.96,436.35,142.69,-5.8394e-17,2.8874e+05,2.2968,1,0.22348,0.71,0.07644,1
1.0933,436.96,436.34,142.73,-5.6737e-17,2.8874e+05,2.2968,1,0.22454,0.711,0.076804,1
1.0933,436.97,436.32,142.77,-5.508e-17,2.8875e+05,2.2968,1,0.22561,0.712,0.077168,1
1.0933,436.97,436.31,142.81,-5.3424e-17,2.8875e+05,2.2969,1,0.22667,0.713,0.077532,1
1.0933,436.97,436.29,142.85,-5.1767e-17,2.8875e+05,2.2969,1,0.22774,0.714,0.077896,1
1.0933,436.98,436.27,142.88,-5.011e-17,2.8876e+05,2.2969,1,0.2288,0.715,0.07826,1
1.0933,436.98,436.26,142.92,-4.8453e-17,2.8876e+05,2.2969,1,0.22986,0.716,0.078624,1
1.0932,436.98,436.24,142.96,-4.6797e-17,2.8877e+05,2.2969,1,0.23093,0.717,0.078988,1
1.0932,436.99,436.22,143,-4.514e-17,2.8877e+05,2.2969,1,0.23199,0.718,0.079352,1
1.0932,436.99,436.21,143.04,-4.3483e-17,2.8877e+05,2.2969,1,0.23306,0.719,0.079716,1
1.0932,437,436.19,143.07,-4.1826e-17,2.8878e+05,2.297,1,0.23412,0.72,0.08008,1
1.0932,437,436.18,143.11,-4.017e-17,2.8878e+05,2.297,1,0.23519,0.721,0.080444,1
1.0932,437,436.16,143.15,-3.8513e-17,2.8879e+05,2.297,1,0.23625,0.722,0.080808,1
1.0932,437.01,436.14,143.19,-3.6856e-17,2.8879e+05,2.297,1,0.23731,0.723,0.081172,1
1.0932,437.01,436.13,143.23,-3.5199e-17,2.888e+05,2.297,1,0.23838,0.724,0.081536,1
1.0932,437.01,436.11,143.26,-3.3542e-17,2.888e+05,2.297,1,0.23944,0.725,0.0819,1
1.0932,437.02,436.1,143.3,-3.1886e-17,2.888e+05,2.297,1,0.24051,0.726,0.082264,1
1.0931,437.02,436.08,143.34,-3.1202e-17,2.8881e+05,2.2971,1,0.24157,0.727,0.082628,1
1.0931,437.02,436.07,143.37,-3.1208e-17,2.8881e+05,2.2971,1,0.24263,0.728,0.082992,1
1.0931,437.02,436.06,143.4,-3.1214e-17,2.8881e+05,2.2971,1,0.2437,0.729,0.083356,1
1.0931,437.03,436.04,143.44,-3.122e-17,2.8881e+05,2.2971,1,0.24476,0.73,0.08372,1
1.0931,437.03,436.03,143.47,-3.1226e-17,2.8882e+05,2.2971,1,0.24583,0.731,0.084084,1
1.0931,437.03,436.02,143.51,-3.1233e-17,2.8882e+05,2.2971,1,0.24689,0.732,0.084448,1
1.0931,437.03,436,143.54,-3.1239e-17,2.8882e+05,2.2971,1,0.24796,0.733,0.084812,1
1.0931,437.04,435.99,143.57,-3.1245e-17,2.8882e+05,2.2971,1,0.24902,0.734,0.085176,1
1.0931,437.04,435.98,143.61,-3.1251e-17,2.8883e+05,2.2971,1,0.25008,0.735,0.08554,1
1.0931,437.04,435.96,143.64,-3.1257e-17,2.8883e+05,2.2971,1,0.25115,0.736,0.085904,1
1.0931,437.04,435.95,143.68,-3.1264e-17,2.8883e+05,2.2971,1,0.25221,0.737,0.086268,1
1.0931,437.05,435.94,143.71,-3.127e-17,2.8883e+05,2.2971,1,0.25328,0.738,0.086632,1
1.0931,437.05,435.92,143.74,-3.1276e-17,2.8884e+05,2.2971,1,0.25434,0.739,0.086996,1
1.0931,437.05,435.91,143.78,-3.1282e-17,2.8884e+05,2.2972,1,0.25541,0.74,0.08736,1
1.0931,437.05,435.9,143.81,-3.1288e-17,2.8884e+05,2.2972,1,0.25647,0.741,0.087724,1
1.0931,437.06,435.88,143.84,-3.1295e-17,2.8884e+05,2.2972,1,0.25753,0.742,0.088088,1
1.0931,437.06,435.87,143.88,-3.1301e-17,2.8885e+05,2.2972,1,0.2586,0.743,0.088452,1
1.0931,437.06,435.86,143.91,-3.1307e-17,2.8885e+05,2.2972,1,0.25966,0.744,0.088816,1
1.0931,437.06,435.85,143.95,-3.1313e-17,2.8885e+05,2.2972,1,0.26073,0.745,0.08918,1
1.0931,437.06,435.83,143.98,-3.1317e-17,2.8885e+05,2.2972,1,0.26179,0.746,0.089544,1
1.0931,437.07,435.82,144.01,-3.1321e-17,2.8885e+05,2.2972,1,0.26285,0.747,0.089908,1
