"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.60473,504.68,245.07,120.31,1.9744e-17,4.3911e+05,3.0243,1,0.41376,0.863,0.19856,1
0.60509,504.64,245.2,120.39,2.3868e-17,4.3898e+05,3.0236,1,0.4149,0.864,0.19911,1
0.60546,504.6,245.33,120.47,2.7991e-17,4.3885e+05,3.0229,1,0.41604,0.865,0.19965,1
0.60582,504.56,245.46,120.55,3.2115e-17,4.3872e+05,3.0223,1,0.41718,0.866,0.2002,1
0.60619,504.52,245.59,120.64,3.6238e-17,4.3858e+05,3.0216,1,0.41832,0.867,0.20075,1
0.60655,504.48,245.72,120.72,4.0361e-17,4.3845e+05,3.0209,1,0.41946,0.868,0.2013,1
0.60691,504.45,245.85,120.8,4.4484e-17,4.3832e+05,3.0202,1,0.4206,0.869,0.20184,1
0.60728,504.41,245.98,120.88,4.8606e-17,4.3819e+05,3.0196,1,0.42174,0.87,0.20239,1
0.60764,504.37,246.11,120.96,5.2729e-17,4.3806e+05,3.0189,1,0.42288,0.871,0.20294,1
0.60801,504.33,246.24,121.04,5.6851e-17,4.3793e+05,3.0182,1,0.42402,0.872,0.20348,1
0.60837,504.29,246.37,121.12,6.0973e-17,4.378e+05,3.0176,1,0.42516,0.873,0.20403,1
0.60873,504.25,246.5,121.2,6.1524e-17,4.3767e+05,3.0169,1,0.4263,0.874,0.20458,1
0.60908,504.21,246.63,121.28,6.1521e-17,4.3754e+05,3.0163,1,0.42744,0.875,0.20513,1
0.60943,504.17,246.75,121.36,6.1518e-17,4.3741e+05,3.0156,1,0.42858,0.876,0.20567,1
0.60979,504.13,246.88,121.44,6.1515e-17,4.3728e+05,3.0149,1,0.42972,0.877,0.20622,1
0.61014,504.1,247.01,121.52,6.1512e-17,4.3716e+05,3.0143,1,0.43086,0.878,0.20677,1
0.61049,504.06,247.13,121.6,6.151e-17,4.3703e+05,3.0136,1,0.432,0.879,0.20731,1
0.61085,504.02,247.26,121.68,6.1507e-17,4.369e+05,3.013,1,0.43313,0.88,0.20786,1
0.6112,503.98,247.39,121.75,6.1504e-17,4.3677e+05,3.0123,1,0.43427,0.881,0.20841,1
0.61156,503.94,247.52,121.83,6.1501e-17,4.3664e+05,3.0117,1,0.43541,0.882,0.20895,1
0.61191,503.9,247.64,121.91,6.1498e-17,4.3652e+05,3.011,1,0.43655,0.883,0.2095,1
0.61226,503.87,247.77,121.99,6.1495e-17,4.3639e+05,3.0104,1,0.43769,0.884,0.21005,1
0.61262,503.83,247.9,122.07,6.1492e-17,4.3626e+05,3.0097,1,0.43883,0.885,0.21059,1
0.61297,503.79,248.02,122.15,6.1489e-17,4.3613e+05,3.0091,1,0.43997,0.886,0.21114,1
0.61332,503.75,248.15,122.23,6.1486e-17,4.36e+05,3.0084,1,0.44111,0.887,0.21169,1
0.61368,503.71,248.28,122.3,6.1484e-17,4.3588e+05,3.0078,1,0.44225,0.888,0.21224,1
0.61402,503.68,248.4,122.38,6.1481e-17,4.3575e+05,3.0071,1,0.44339,0.889,0.21278,1
0.61437,503.64,248.52,122.46,6.1478e-17,4.3563e+05,3.0065,1,0.44453,0.89,0.21333,1
0.61471,503.6,248.65,122.53,6.1475e-17,4.355e+05,3.0058,1,0.44567,0.891,0.21388,1
0.61506,503.56,248.77,122.61,6.1473e-17,4.3538e+05,3.0052,1,0.44681,0.892,0.21442,1
0.6154,503.52,248.89,122.68,6.147e-17,4.3525e+05,3.0046,1,0.44795,0.893,0.21497,1
0.61575,503.49,249.02,122.76,6.1467e-17,4.3513e+05,3.0039,1,0.44909,0.894,0.21552,1
0.61609,503.45,249.14,122.84,6.1464e-17,4.35e+05,3.0033,1,0.45023,0.895,0.21606,1
0.61643,503.41,249.26,122.91,6.1462e-17,4.3488e+05,3.0027,1,0.45137,0.896,0.21661,1
0.61678,503.37,249.39,122.99,6.1459e-17,4.3475e+05,3.002,1,0.45251,0.897,0.21716,1
0.61712,503.34,249.51,123.06,6.1456e-17,4.3463e+05,3.0014,1,0.45365,0.898,0.21771,1
0.61747,503.3,249.64,123.14,6.1453e-17,4.345e+05,3.0007,1,0.45479,0.899,0.21825,1
0.61781,503.26,249.76,123.22,6.145e-17,4.3438e+05,3.0001,1,0.45593,0.9,0.2188,1
0.61816,503.22,249.88,123.29,6.1448e-17,4.3425e+05,2.9995,1,0.45707,0.901,0.21935,1
0.6185,503.19,250.01,123.37,6.1445e-17,4.3413e+05,2.9988,1,0.45821,0.902,0.21989,1
0.61885,503.15,250.13,123.44,6.1442e-17,4.34e+05,2.9982,1,0.45935,0.903,0.22044,1
0.61918,503.11,250.25,123.52,6.144e-17,4.3388e+05,2.9976,1,0.46049,0.904,0.22099,1
0.61952,503.07,250.37,123.59,6.1438e-17,4.3376e+05,2.9969,1,0.46163,0.905,0.22153,1
0.61985,503.04,250.49,123.66,6.1437e-17,4.3364e+05,2.9963,1,0.46277,0.906,0.22208,1
0.62019,503,250.61,123.74,6.1435e-17,4.3351e+05,2.9957,1,0.46391,0.907,0.22263,1
0.62052,502.96,250.73,123.81,6.1433e-17,4.3339e+05,2.9951,1,0.46505,0.908,0.22318,1
0.62086,502.93,250.85,123.88,6.1431e-17,4.3327e+05,2.9945,1,0.46619,0.909,0.22372,1
0.6212,502.89,250.97,123.96,6.1429e-17,4.3315e+05,2.9938,1,0.46733,0.91,0.22427,1
0.62153,502.85,251.09,124.03,6.1427e-17,4.3303e+05,2.9932,1,0.46847,0.911,0.22482,1
0.62187,502.82,251.21,124.1,6.1426e-17,4.329e+05,2.9926,1,0.46961,0.912,0.22536,1
0.6222,502.78,251.33,124.18,6.1424e-17,4.3278e+05,2.992,1,0.47075,0.913,0.22591,1
0.62254,502.74,251.45,124.25,6.1422e-17,4.3266e+05,2.9913,1,0.47189,0.914,0.22646,1
0.62288,502.71,251.57,124.33,6.142e-17,4.3254e+05,2.9907,1,0.47303,0.915,0.227,1
0.62321,502.67,251.69,124.4,6.1418e-17,4.3242e+05,2.9901,1,0.47417,0.916,0.22755,1
0.62355,502.63,251.81,124.47,6.1416e-17,4.323e+05,2.9895,1,0.47531,0.917,0.2281,1
0.62388,502.6,251.94,124.55,6.1293e-17,4.3217e+05,2.9888,1,0.47645,0.918,0.22865,1
0.62421,502.56,252.05,124.62,5.9929e-17,4.3205e+05,2.9882,1,0.47759,0.919,0.22919,1
0.62454,502.52,252.17,124.69,5.8567e-17,4.3193e+05,2.9876,1,0.47873,0.92,0.22974,1
0.62486,502.49,252.29,124.76,5.7204e-17,4.3182e+05,2.987,1,0.47987,0.921,0.23029,1
0.62519,502.45,252.4,124.83,5.5841e-17,4.317e+05,2.9864,1,0.48101,0.922,0.23083,1
0.62552,502.42,252.52,124.9,5.4479e-17,4.3158e+05,2.9858,1,0.48215,0.923,0.23138,1
0.62585,502.38,252.64,124.97,5.3116e-17,4.3146e+05,2.9852,1,0.48329,0.924,0.23193,1
0.62617,502.34,252.76,125.04,5.1754e-17,4.3134e+05,2.9846,1,0.48443,0.925,0.23247,1
0.6265,502.31,252.87,125.12,5.0391e-17,4.3122e+05,2.984,1,0.48557,0.926,0.23302,1
0.62683,502.27,252.99,125.19,4.9029e-17,4.311e+05,2.9834,1,0.48671,0.927,0.23357,1
0.62716,502.23,253.11,125.26,4.7667e-17,4.3098e+05,2.9827,1,0.48785,0.928,0.23412,1
0.62748,502.2,253.23,125.33,4.6305e-17,4.3086e+05,2.9821,1,0.48899,0.929,0.23466,1
0.62781,502.16,253.34,125.4,4.4943e-17,4.3074e+05,2.9815,1,0.49013,0.93,0.23521,1
0.62814,502.13,253.46,125.47,4.3582e-17,4.3062e+05,2.9809,1,0.49127,0.931,0.23576,1
0.62847,502.09,253.58,125.54,4.222e-17,4.305e+05,2.9803,1,0.49241,0.932,0.2363,1
0.62879,502.05,253.7,125.61,4.108e-17,4.3039e+05,2.9797,1,0.49355,0.933,0.23685,1
0.62911,502.02,253.81,125.68,4.1065e-17,4.3027e+05,2.9791,1,0.49469,0.934,0.2374,1
0.62943,501.98,253.92,125.75,4.105e-17,4.3015e+05,2.9785,1,0.49583,0.935,0.23794,1
0.62975,501.95,254.04,125.82,4.1035e-17,4.3004e+05,2.9779,1,0.49697,0.936,0.23849,1
0.63007,501.91,254.15,125.89,4.102e-17,4.2992e+05,2.9773,1,0.49811,0.937,0.23904,1
0.63039,501.88,254.27,125.96,4.1005e-17,4.298e+05,2.9767,1,0.49924,0.938,0.23959,1
0.63071,501.84,254.38,126.03,4.0989e-17,4.2969e+05,2.9761,1,0.50038,0.939,0.24013,1
0.63103,501.81,254.49,126.1,4.0974e-17,4.2957e+05,2.9755,1,0.50152,0.94,0.24068,1
0.63134,501.77,254.61,126.17,4.0959e-17,4.2945e+05,2.9749,1,0.50266,0.941,0.24123,1
0.63166,501.74,254.72,126.24,4.0944e-17,4.2934e+05,2.9743,1,0.5038,0.942,0.24177,1
0.63198,501.7,254.84,126.31,4.0928e-17,4.2922e+05,2.9737,1,0.50494,0.943,0.24232,1
0.6323,501.66,254.95,126.38,4.0913e-17,4.291e+05,2.9731,1,0.50608,0.944,0.24287,1
0.63262,501.63,255.07,126.45,4.0897e-17,4.2899e+05,2.9725,1,0.50722,0.945,0.24341,1
0.63294,501.59,255.18,126.52,4.0882e-17,4.2887e+05,2.9719,1,0.50836,0.946,0.24396,1
0.63326,501.56,255.29,126.59,4.0866e-17,4.2875e+05,2.9713,1,0.5095,0.947,0.24451,1
0.63358,501.52,255.41,126.65,4.0525e-17,4.2864e+05,2.9707,1,0.51064,0.948,0.24506,1
0.63389,501.49,255.52,126.72,3.9148e-17,4.2852e+05,2.9701,1,0.51178,0.949,0.2456,1
0.6342,501.45,255.63,126.79,3.7771e-17,4.2841e+05,2.9696,1,0.51292,0.95,0.24615,1
0.63451,501.42,255.74,126.86,3.6394e-17,4.283e+05,2.969,1,0.51406,0.951,0.2467,1
0.63482,501.38,255.85,126.93,3.5017e-17,4.2818e+05,2.9684,1,0.5152,0.952,0.24724,1
0.63513,501.35,255.96,126.99,3.364e-17,4.2807e+05,2.9678,1,0.51634,0.953,0.24779,1
0.63544,501.31,256.08,127.06,3.2263e-17,4.2796e+05,2.9672,1,0.51748,0.954,0.24834,1
0.63576,501.28,256.19,127.13,3.0886e-17,4.2784e+05,2.9666,1,0.51862,0.955,0.24888,1
0.63607,501.25,256.3,127.2,2.9509e-17,4.2773e+05,2.9661,1,0.51976,0.956,0.24943,1
0.63638,501.21,256.41,127.26,2.8133e-17,4.2761e+05,2.9655,1,0.5209,0.957,0.24998,1
0.63669,501.18,256.52,127.33,2.6756e-17,4.275e+05,2.9649,1,0.52204,0.958,0.25053,1
0.637,501.14,256.63,127.4,2.5379e-17,4.2739e+05,2.9643,1,0.52318,0.959,0.25107,1
0.63731,501.11,256.74,127.47,2.4003e-17,4.2727e+05,2.9637,1,0.52432,0.96,0.25162,1
0.63762,501.07,256.85,127.54,2.2626e-17,4.2716e+05,2.9631,1,0.52546,0.961,0.25217,1
0.63794,501.04,256.96,127.6,2.125e-17,4.2704e+05,2.9626,1,0.5266,0.962,0.25271,1
0.63824,501,257.07,127.67,2.0737e-17,4.2693e+05,2.962,1,0.52774,0.963,0.25326,1
0.63855,500.97,257.18,127.74,2.2116e-17,4.2682e+05,2.9614,1,0.52888,0.964,0.25381,1
0.63885,500.93,257.29,127.8,2.3495e-17,4.2671e+05,2.9608,1,0.53002,0.965,0.25435,1
0.63916,500.9,257.4,127.87,2.4873e-17,4.266e+05,2.9603,1,0.53116,0.966,0.2549,1
0.63946,500.87,257.51,127.94,2.6252e-17,4.2649e+05,2.9597,1,0.5323,0.967,0.25545,1
0.63977,500.83,257.62,128,2.7631e-17,4.2637e+05,2.9591,1,0.53344,0.968,0.256,1
0.64007,500.8,257.73,128.07,2.9009e-17,4.2626e+05,2.9585,1,0.53458,0.969,0.25654,1
0.64038,500.76,257.83,128.13,3.0388e-17,4.2615e+05,2.958,1,0.53572,0.97,0.25709,1
0.64068,500.73,257.94,128.2,3.1766e-17,4.2604e+05,2.9574,1,0.53686,0.971,0.25764,1
0.64098,500.7,258.05,128.27,3.3144e-17,4.2593e+05,2.9568,1,0.538,0.972,0.25818,1
0.64129,500.66,258.16,128.33,3.4523e-17,4.2582e+05,2.9563,1,0.53914,0.973,0.25873,1
0.64159,500.63,258.27,128.4,3.5901e-17,4.2571e+05,2.9557,1,0.54028,0.974,0.25928,1
0.6419,500.59,258.38,128.47,3.7279e-17,4.2559e+05,2.9551,1,0.54142,0.975,0.25982,1
0.6422,500.56,258.48,128.53,3.8657e-17,4.2548e+05,2.9545,1,0.54256,0.976,0.26037,1
0.64251,500.52,258.59,128.6,4.0035e-17,4.2537e+05,2.954,1,0.5437,0.977,0.26092,1
0.64281,500.49,258.7,128.67,4.0878e-17,4.2526e+05,2.9534,1,0.54484,0.978,0.26147,1
0.64311,500.46,258.81,128.73,4.0877e-17,4.2515e+05,2.9528,1,0.54598,0.979,0.26201,1
0.6434,500.42,258.91,128.8,4.0875e-17,4.2504e+05,2.9523,1,0.54712,0.98,0.26256,1
0.6437,500.39,259.02,128.86,4.0874e-17,4.2493e+05,2.9517,1,0.54826,0.981,0.26311,1
0.644,500.36,259.12,128.93,4.0873e-17,4.2482e+05,2.9512,1,0.5494,0.982,0.26365,1
0.6443,500.32,259.23,128.99,4.0872e-17,4.2471e+05,2.9506,1,0.55054,0.983,0.2642,1
0.64459,500.29,259.33,129.06,4.087e-17,4.2461e+05,2.95,1,0.55168,0.984,0.26475,1
0.64489,500.26,259.44,129.12,4.0869e-17,4.245e+05,2.9495,1,0.55282,0.985,0.26529,1
0.64519,500.22,259.55,129.19,4.0868e-17,4.2439e+05,2.9489,1,0.55396,0.986,0.26584,1
0.64549,500.19,259.65,129.25,4.0866e-17,4.2428e+05,2.9484,1,0.5551,0.987,0.26639,1
0.64579,500.15,259.76,129.32,4.0865e-17,4.2417e+05,2.9478,1,0.55624,0.988,0.26694,1
0.64608,500.12,259.86,129.38,4.0864e-17,4.2406e+05,2.9472,1,0.55738,0.989,0.26748,1
0.64638,500.09,259.97,129.45,4.0863e-17,4.2395e+05,2.9467,1,0.55852,0.99,0.26803,1
0.64668,500.05,260.07,129.51,4.0861e-17,4.2384e+05,2.9461,1,0.55966,0.991,0.26858,1
0.64698,500.02,260.18,129.58,4.086e-17,4.2373e+05,2.9456,1,0.5608,0.992,0.26912,1
0.64727,499.99,260.29,129.64,3.8954e-17,4.2362e+05,2.945,1,0.56194,0.993,0.26967,1
0.64757,499.95,260.39,129.71,3.4836e-17,4.2352e+05,2.9444,1,0.56308,0.994,0.27022,1
0.64786,499.92,260.49,129.77,3.0718e-17,4.2341e+05,2.9439,1,0.56422,0.995,0.27077,1
0.64815,499.89,260.6,129.83,2.66e-17,4.233e+05,2.9433,1,0.56535,0.996,0.27131,1
0.64844,499.85,260.7,129.9,2.2483e-17,4.2319e+05,2.9428,1,0.56649,0.997,0.27186,1
0.64873,499.82,260.8,129.96,1.8365e-17,4.2309e+05,2.9422,1,0.56763,0.998,0.27241,1
0.64903,499.79,260.91,130.03,1.4248e-17,4.2298e+05,2.9417,1,0.56877,0.999,0.27295,1
0.64932,499.76,261.01,130.09,1.0132e-17,4.2287e+05,2.9411,1,0.56991,1,0.2735,1
0.64961,499.72,261.11,130.15,6.0149e-18,4.2277e+05,2.9406,1,0.57105,1.001,0.27405,1
0.6499,499.69,261.22,130.22,1.8989e-18,4.2266e+05,2.94,1,0.57219,1.002,0.27459,1
0.65019,499.66,261.32,130.28,-2.2174e-18,4.2255e+05,2.9395,1,0.57333,1.003,0.27514,1
0.65049,499.62,261.42,130.35,-6.3329e-18,4.2244e+05,2.9389,1,0.57447,1.004,0.27569,1
0.65078,499.59,261.53,130.41,-1.0449e-17,4.2234e+05,2.9384,1,0.57561,1.005,0.27623,1
0.65107,499.56,261.63,130.47,-1.4564e-17,4.2223e+05,2.9378,1,0.57675,1.006,0.27678,1
0.65136,499.52,261.73,130.54,-1.8679e-17,4.2212e+05,2.9373,1,0.57789,1.007,0.27733,1
0.65165,499.49,261.84,130.6,-2.1316e-17,4.2202e+05,2.9367,1,0.57903,1.008,0.27788,1
0.65194,499.46,261.94,130.66,-2.268e-17,4.2191e+05,2.9362,1,0.58017,1.009,0.27842,1
0.65222,499.43,262.04,130.73,-2.4043e-17,4.2181e+05,2.9357,1,0.58131,1.01,0.27897,1
0.65251,499.39,262.14,130.79,-2.5406e-17,4.217e+05,2.9351,1,0.58245,1.011,0.27952,1
0.6528,499.36,262.24,130.85,-2.6769e-17,4.216e+05,2.9346,1,0.58359,1.012,0.28006,1
0.65308,499.33,262.34,130.92,-2.8133e-17,4.2149e+05,2.934,1,0.58473,1.013,0.28061,1
0.65337,499.3,262.44,130.98,-2.9496e-17,4.2139e+05,2.9335,1,0.58587,1.014,0.28116,1
0.65366,499.26,262.54,131.04,-3.0858e-17,4.2128e+05,2.9329,1,0.58701,1.015,0.2817,1
0.65394,499.23,262.64,131.11,-3.2221e-17,4.2117e+05,2.9324,1,0.58815,1.016,0.28225,1
0.65423,499.2,262.75,131.17,-3.3584e-17,4.2107e+05,2.9319,1,0.58929,1.017,0.2828,1
0.65452,499.17,262.85,131.23,-3.4946e-17,4.2096e+05,2.9313,1,0.59043,1.018,0.28335,1
0.6548,499.13,262.95,131.29,-3.6309e-17,4.2086e+05,2.9308,1,0.59157,1.019,0.28389,1
0.65509,499.1,263.05,131.36,-3.7671e-17,4.2075e+05,2.9302,1,0.59271,1.02,0.28444,1
0.65537,499.07,263.15,131.42,-3.9033e-17,4.2065e+05,2.9297,1,0.59385,1.021,0.28499,1
0.65566,499.04,263.25,131.48,-4.0395e-17,4.2054e+05,2.9292,1,0.59499,1.022,0.28553,1
0.65594,499,263.35,131.55,-4.0079e-17,4.2044e+05,2.9286,1,0.59613,1.023,0.28608,1
0.65623,498.97,263.45,131.61,-3.8699e-17,4.2034e+05,2.9281,1,0.59727,1.024,0.28663,1
0.65651,498.94,263.55,131.67,-3.7319e-17,4.2023e+05,2.9276,1,0.59841,1.025,0.28717,1
0.65679,498.91,263.65,131.73,-3.594e-17,4.2013e+05,2.927,1,0.59955,1.026,0.28772,1
0.65707,498.88,263.75,131.79,-3.456e-17,4.2002e+05,2.9265,1,0.60069,1.027,0.28827,1
0.65735,498.84,263.85,131.86,-3.318e-17,4.1992e+05,2.926,1,0.60183,1.028,0.28882,1
0.65763,498.81,263.94,131.92,-3.18e-17,4.1982e+05,2.9254,1,0.60297,1.029,0.28936,1
0.65791,498.78,264.04,131.98,-3.0421e-17,4.1971e+05,2.9249,1,0.60411,1.03,0.28991,1
0.65819,498.75,264.14,132.04,-2.9041e-17,4.1961e+05,2.9244,1,0.60525,1.031,0.29046,1
0.65848,498.71,264.24,132.1,-2.7662e-17,4.1951e+05,2.9238,1,0.60639,1.032,0.291,1
0.65876,498.68,264.34,132.17,-2.6283e-17,4.194e+05,2.9233,1,0.60753,1.033,0.29155,1
0.65904,498.65,264.44,132.23,-2.4903e-17,4.193e+05,2.9228,1,0.60867,1.034,0.2921,1
0.65932,498.62,264.54,132.29,-2.3524e-17,4.192e+05,2.9222,1,0.60981,1.035,0.29265,1
0.6596,498.59,264.64,132.35,-2.2145e-17,4.1909e+05,2.9217,1,0.61095,1.036,0.29319,1
0.65988,498.55,264.74,132.41,-2.0766e-17,4.1899e+05,2.9212,1,0.61209,1.037,0.29374,1
0.66016,498.52,264.83,132.48,-2.0347e-17,4.1889e+05,2.9206,1,0.61323,1.038,0.29429,1
0.66043,498.49,264.93,132.54,-2.0368e-17,4.1879e+05,2.9201,1,0.61437,1.039,0.29483,1
0.66071,498.46,265.03,132.6,-2.0388e-17,4.1868e+05,2.9196,1,0.61551,1.04,0.29538,1
0.66099,498.43,265.12,132.66,-2.0409e-17,4.1858e+05,2.9191,1,0.61665,1.041,0.29593,1
0.66126,498.4,265.22,132.72,-2.0429e-17,4.1848e+05,2.9185,1,0.61779,1.042,0.29647,1
0.66154,498.36,265.32,132.78,-2.045e-17,4.1838e+05,2.918,1,0.61893,1.043,0.29702,1
0.66182,498.33,265.41,132.84,-2.047e-17,4.1828e+05,2.9175,1,0.62007,1.044,0.29757,1
0.66209,498.3,265.51,132.9,-2.0491e-17,4.1818e+05,2.917,1,0.62121,1.045,0.29811,1
0.66237,498.27,265.61,132.96,-2.0512e-17,4.1807e+05,2.9164,1,0.62235,1.046,0.29866,1
0.66264,498.24,265.71,133.03,-2.0533e-17,4.1797e+05,2.9159,1,0.62349,1.047,0.29921,1
0.66292,498.21,265.8,133.09,-2.0554e-17,4.1787e+05,2.9154,1,0.62463,1.048,0.29976,1
0.6632,498.17,265.9,133.15,-2.0575e-17,4.1777e+05,2.9149,1,0.62577,1.049,0.3003,1
0.66347,498.14,266,133.21,-2.0596e-17,4.1767e+05,2.9143,1,0.62691,1.05,0.30085,1
0.66375,498.11,266.09,133.27,-2.0617e-17,4.1757e+05,2.9138,1,0.62805,1.051,0.3014,1
0.66402,498.08,266.19,133.33,-2.0638e-17,4.1746e+05,2.9133,1,0.62919,1.052,0.30194,1
0.6643,498.05,266.29,133.39,-2.1683e-17,4.1736e+05,2.9128,1,0.63033,1.053,0.30249,1
0.66457,498.02,266.38,133.45,-2.305e-17,4.1726e+05,2.9123,1,0.63147,1.054,0.30304,1
0.66484,497.99,266.48,133.51,-2.4417e-17,4.1716e+05,2.9117,1,0.6326,1.055,0.30358,1
0.66511,497.95,266.57,133.57,-2.5784e-17,4.1706e+05,2.9112,1,0.63374,1.056,0.30413,1
0.66538,497.92,266.66,133.63,-2.715e-17,4.1696e+05,2.9107,1,0.63488,1.057,0.30468,1
0.66565,497.89,266.76,133.69,-2.8516e-17,4.1686e+05,2.9102,1,0.63602,1.058,0.30523,1
0.66592,497.86,266.85,133.75,-2.9883e-17,4.1676e+05,2.9097,1,0.63716,1.059,0.30577,1
0.66619,497.83,266.95,133.81,-3.1249e-17,4.1666e+05,2.9092,1,0.6383,1.06,0.30632,1
0.66647,497.8,267.04,133.87,-3.2615e-17,4.1656e+05,2.9086,1,0.63944,1.061,0.30687,1
0.66674,497.77,267.14,133.93,-3.3981e-17,4.1646e+05,2.9081,1,0.64058,1.062,0.30741,1
0.66701,497.74,267.23,133.99,-3.5346e-17,4.1636e+05,2.9076,1,0.64172,1.063,0.30796,1
0.66728,497.71,267.33,134.05,-3.6712e-17,4.1626e+05,2.9071,1,0.64286,1.064,0.30851,1
0.66755,497.67,267.42,134.11,-3.8078e-17,4.1616e+05,2.9066,1,0.644,1.065,0.30906,1
0.66782,497.64,267.52,134.17,-3.9443e-17,4.1606e+05,2.9061,1,0.64514,1.066,0.3096,1
0.66809,497.61,267.61,134.23,-4.0808e-17,4.1596e+05,2.9055,1,0.64628,1.067,0.31015,1
0.66836,497.58,267.71,134.29,-3.9876e-17,4.1586e+05,2.905,1,0.64742,1.068,0.3107,1
0.66863,497.55,267.8,134.35,-3.8492e-17,4.1577e+05,2.9045,1,0.64856,1.069,0.31124,1
0.66889,497.52,267.89,134.41,-3.7108e-17,4.1567e+05,2.904,1,0.6497,1.07,0.31179,1
0.66916,497.49,267.99,134.47,-3.5724e-17,4.1557e+05,2.9035,1,0.65084,1.071,0.31234,1
0.66942,497.46,268.08,134.53,-3.434e-17,4.1547e+05,2.903,1,0.65198,1.072,0.31288,1
0.66969,497.43,268.17,134.59,-3.2957e-17,4.1537e+05,2.9025,1,0.65312,1.073,0.31343,1
0.66996,497.4,268.26,134.65,-3.1573e-17,4.1527e+05,2.902,1,0.65426,1.074,0.31398,1
0.67022,497.37,268.36,134.71,-3.0189e-17,4.1518e+05,2.9015,1,0.6554,1.075,0.31453,1
0.67049,497.33,268.45,134.77,-2.8806e-17,4.1508e+05,2.901,1,0.65654,1.076,0.31507,1
0.67076,497.3,268.54,134.83,-2.7422e-17,4.1498e+05,2.9005,1,0.65768,1.077,0.31562,1
0.67102,497.27,268.64,134.89,-2.6039e-17,4.1488e+05,2.9,1,0.65882,1.078,0.31617,1
0.67129,497.24,268.73,134.94,-2.4656e-17,4.1478e+05,2.8995,1,0.65996,1.079,0.31671,1
0.67155,497.21,268.82,135,-2.3273e-17,4.1468e+05,2.8989,1,0.6611,1.08,0.31726,1
0.67182,497.18,268.91,135.06,-2.1889e-17,4.1459e+05,2.8984,1,0.66224,1.081,0.31781,1
0.67209,497.15,269.01,135.12,-2.0506e-17,4.1449e+05,2.8979,1,0.66338,1.082,0.31835,1
0.67235,497.12,269.1,135.18,-1.9138e-17,4.1439e+05,2.8974,1,0.66452,1.083,0.3189,1
0.67261,497.09,269.19,135.24,-1.7772e-17,4.1429e+05,2.8969,1,0.66566,1.084,0.31945,1
0.67287,497.06,269.28,135.3,-1.6406e-17,4.142e+05,2.8964,1,0.6668,1.085,0.31999,1
0.67313,497.03,269.37,135.36,-1.504e-17,4.141e+05,2.8959,1,0.66794,1.086,0.32054,1
0.6734,497,269.46,135.41,-1.3674e-17,4.14e+05,2.8954,1,0.66908,1.087,0.32109,1
0.67366,496.97,269.55,135.47,-1.2308e-17,4.1391e+05,2.8949,1,0.67022,1.088,0.32164,1
0.67392,496.94,269.64,135.53,-1.0942e-17,4.1381e+05,2.8944,1,0.67136,1.089,0.32218,1
0.67418,496.91,269.74,135.59,-9.5762e-18,4.1371e+05,2.8939,1,0.6725,1.09,0.32273,1
0.67444,496.88,269.83,135.65,-8.2108e-18,4.1362e+05,2.8934,1,0.67364,1.091,0.32328,1
0.6747,496.85,269.92,135.71,-6.8454e-18,4.1352e+05,2.8929,1,0.67478,1.092,0.32382,1
0.67497,496.82,270.01,135.77,-5.4801e-18,4.1342e+05,2.8924,1,0.67592,1.093,0.32437,1
0.67523,496.79,270.1,135.82,-4.115e-18,4.1333e+05,2.8919,1,0.67706,1.094,0.32492,1
0.67549,496.76,270.19,135.88,-2.7499e-18,4.1323e+05,2.8914,1,0.6782,1.095,0.32546,1
0.67575,496.73,270.28,135.94,-1.3852e-18,4.1313e+05,2.8909,1,0.67934,1.096,0.32601,1
0.67601,496.7,270.37,136,-2.0336e-20,4.1304e+05,2.8904,1,0.68048,1.097,0.32656,1
0.67627,496.67,270.46,136.06,0,4.1294e+05,2.8899,1,0.68162,1.098,0.32711,1
0.67653,496.64,270.55,136.11,0,4.1285e+05,2.8894,1,0.68276,1.099,0.32765,1
0.67678,496.61,270.64,136.17,0,4.1275e+05,2.8889,1,0.6839,1.1,0.3282,1
0.67704,496.58,270.73,136.23,0,4.1266e+05,2.8885,1,0.68504,1.101,0.32875,1
0.6773,496.55,270.82,136.29,0,4.1256e+05,2.888,1,0.68618,1.102,0.32929,1
0.67755,496.52,270.91,136.34,0,4.1247e+05,2.8875,1,0.68732,1.103,0.32984,1
0.67781,496.49,271,136.4,0,4.1237e+05,2.887,1,0.68846,1.104,0.33039,1
0.67807,496.46,271.09,136.46,0,4.1228e+05,2.8865,1,0.6896,1.105,0.33094,1
0.67832,496.43,271.17,136.52,0,4.1218e+05,2.886,1,0.69074,1.106,0.33148,1
0.67858,496.4,271.26,136.57,0,4.1209e+05,2.8855,1,0.69188,1.107,0.33203,1
0.67884,496.37,271.35,136.63,0,4.1199e+05,2.885,1,0.69302,1.108,0.33258,1
0.6791,496.34,271.44,136.69,0,4.119e+05,2.8845,1,0.69416,1.109,0.33312,1
0.67935,496.31,271.53,136.75,0,4.118e+05,2.884,1,0.6953,1.11,0.33367,1
0.67961,496.28,271.62,136.8,0,4.1171e+05,2.8835,1,0.69644,1.111,0.33422,1
0.67987,496.25,271.71,136.86,-1.6531e-19,4.1161e+05,2.883,1,0.69758,1.112,0.33476,1
