"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0,1
1.9978,300,694.73,7.0456e-13,0,0.54712,72.394,0.46604,155.34,1.0132e+05,1.174,1,0.0015,0.0015,0,1
1.9978,300,694.73,1.4091e-12,0,0.54712,72.391,0.46604,155.33,1.0132e+05,1.174,1,0.003,0.003,0,1
1.9978,300,694.73,2.1137e-12,0,0.54711,72.388,0.46603,155.33,1.0132e+05,1.174,1,0.0045,0.0045,0,1
1.9978,300,694.73,2.8182e-12,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.006,0.006,0,1
1.9978,300,694.73,3.5228e-12,0,0.54711,72.381,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0,1
1.9978,300,694.73,4.2273e-12,0,0.54711,72.378,0.46603,155.31,1.0132e+05,1.174,1,0.009,0.009,0,1
1.9978,300,694.73,4.9319e-12,0,0.54711,72.375,0.46603,155.3,1.0132e+05,1.174,1,0.0105,0.0105,0,1
1.9978,300,694.73,5.6364e-12,0,0.5471,72.372,0.46603,155.3,1.0132e+05,1.174,1,0.012,0.012,0,1
1.9978,300,694.73,6.341e-12,0,0.5471,72.368,0.46602,155.29,1.0132e+05,1.174,1,0.0135,0.0135,0,1
1.9978,300,694.73,7.0456e-12,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.015,0.015,0,1
1.9978,300,694.73,7.7501e-12,0,0.5471,72.362,0.46602,155.28,1.0132e+05,1.174,1,0.0165,0.0165,0,1
1.9978,300,694.73,8.4547e-12,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.018,0.018,0,1
1.9978,300,694.73,9.1592e-12,0,0.54709,72.356,0.46602,155.26,1.0132e+05,1.174,1,0.0195,0.0195,0,1
1.9978,300,694.73,9.8638e-12,0,0.54709,72.352,0.46602,155.26,1.0132e+05,1.174,1,0.021,0.021,0,1
1.9978,300,694.73,1.0568e-11,0,0.54709,72.349,0.46601,155.25,1.0132e+05,1.174,1,0.0225,0.0225,0,1
1.9978,300,694.73,1.1273e-11,0,0.54709,72.346,0.46601,155.24,1.0132e+05,1.174,1,0.024,0.024,0,1
1.9978,300,694.73,1.1977e-11,0,0.54709,72.343,0.46601,155.24,1.0132e+05,1.174,1,0.0255,0.0255,0,1
1.9978,300,694.73,1.2682e-11,0,0.54708,72.339,0.46601,155.23,1.0132e+05,1.174,1,0.027,0.027,0,1
1.9978,300,694.73,1.3387e-11,0,0.54708,72.336,0.46601,155.23,1.0132e+05,1.174,1,0.0285,0.0285,0,1
1.9978,300,694.73,1.4091e-11,0,0.54708,72.333,0.46601,155.22,1.0132e+05,1.174,1,0.03,0.03,0,1
1.9978,300,694.73,1.4846e-11,0,0.54708,72.33,0.466,155.21,1.0132e+05,1.174,1,0.0315,0.0315,0,1
1.9978,300,694.73,1.585e-11,0,0.54708,72.328,0.466,155.21,1.0132e+05,1.174,1,0.033,0.033,0,1
1.9978,300,694.73,1.6854e-11,0,0.54708,72.326,0.466,155.2,1.0132e+05,1.174,1,0.0345,0.0345,0,1
1.9978,300,694.73,1.7859e-11,0,0.54707,72.323,0.466,155.2,1.0132e+05,1.174,1,0.036,0.036,0,1
1.9978,300,694.73,1.8863e-11,0,0.54707,72.321,0.466,155.2,1.0132e+05,1.174,1,0.0375,0.0375,0,1
1.9978,300,694.73,1.9868e-11,0,0.54707,72.319,0.466,155.19,1.0132e+05,1.174,1,0.039,0.039,0,1
1.9978,300,694.73,2.0872e-11,0,0.54707,72.317,0.466,155.19,1.0132e+05,1.174,1,0.0405,0.0405,0,1
1.9978,300,694.73,2.1876e-11,0,0.54707,72.315,0.466,155.18,1.0132e+05,1.174,1,0.042,0.042,0,1
1.9978,300,694.73,2.2881e-11,0,0.54707,72.312,0.466,155.18,1.0132e+05,1.174,1,0.0435,0.0435,0,1
1.9978,300,694.73,2.3885e-11,0,0.54707,72.31,0.46599,155.17,1.0132e+05,1.174,1,0.045,0.045,0,1
1.9978,300,694.73,2.489e-11,0,0.54706,72.308,0.46599,155.17,1.0132e+05,1.174,1,0.0465,0.0465,0,1
1.9978,300,694.73,2.5894e-11,0,0.54706,72.306,0.46599,155.17,1.0132e+05,1.174,1,0.048,0.048,0,1
1.9978,300,694.73,2.6898e-11,0,0.54706,72.304,0.46599,155.16,1.0132e+05,1.174,1,0.0495,0.0495,0,1
1.9978,300,694.73,2.7903e-11,0,0.54706,72.302,0.46599,155.16,1.0132e+05,1.174,1,0.051,0.051,0,1
1.9978,300,694.73,2.8907e-11,0,0.54706,72.299,0.46599,155.15,1.0132e+05,1.174,1,0.0525,0.0525,0,1
1.9978,300,694.73,2.9912e-11,0,0.54706,72.297,0.46599,155.15,1.0132e+05,1.174,1,0.054,0.054,0,1
1.9978,300,694.73,3.0916e-11,0,0.54706,72.295,0.46599,155.14,1.0132e+05,1.174,1,0.0555,0.0555,0,1
1.9978,300,694.73,3.192e-11,0,0.54706,72.293,0.46599,155.14,1.0132e+05,1.174,1,0.057,0.057,0,1
