"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.282,1
1.9978,300,694.73,4.8025e-15,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.282,1
1.9978,300,694.73,9.6051e-15,0,0.54711,72.387,0.46603,155.33,1.0132e+05,1.174,1,0.005,0.005,0.282,1
1.9978,300,694.73,1.4408e-14,0,0.54711,72.382,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0.282,1
1.9978,300,694.73,1.921e-14,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0.282,1
1.9978,300,694.73,2.4013e-14,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0.282,1
1.9978,300,694.73,2.1325e-14,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.015,0.015,0.282,1
1.9978,300,694.73,1.8637e-14,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0175,0.0175,0.282,1
1.9978,300,694.73,1.595e-14,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.02,0.02,0.282,1
1.9978,300,694.73,1.3262e-14,0,0.54709,72.357,0.46602,155.27,1.0132e+05,1.174,1,0.0225,0.0225,0.282,1
1.9978,300,694.73,1.0574e-14,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.025,0.025,0.282,1
1.9978,300,694.73,1.6898e-15,0,0.54709,72.349,0.46602,155.25,1.0132e+05,1.174,1,0.0275,0.0275,0.282,1
1.9978,300,694.73,-7.1945e-15,0,0.54709,72.346,0.46601,155.24,1.0132e+05,1.174,1,0.03,0.03,0.282,1
1.9978,300,694.73,-1.6079e-14,0,0.54709,72.342,0.46601,155.24,1.0132e+05,1.174,1,0.0325,0.0325,0.282,1
1.9978,300,694.73,-2.4963e-14,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.035,0.035,0.282,1
1.9978,300,694.73,-3.3847e-14,0,0.54708,72.335,0.46601,155.22,1.0132e+05,1.174,1,0.0375,0.0375,0.282,1
1.9978,300,694.73,-4.3179e-14,0,0.54708,72.331,0.46601,155.21,1.0132e+05,1.174,1,0.04,0.04,0.282,1
1.9978,300,694.73,-5.2511e-14,0,0.54708,72.327,0.466,155.21,1.0132e+05,1.174,1,0.0425,0.0425,0.282,1
1.9978,300,694.73,-6.1843e-14,0,0.54707,72.324,0.466,155.2,1.0132e+05,1.174,1,0.045,0.045,0.282,1
1.9978,300,694.73,-7.1175e-14,0,0.54707,72.32,0.466,155.19,1.0132e+05,1.174,1,0.0475,0.0475,0.282,1
1.9978,300,694.73,-8.0506e-14,0,0.54707,72.317,0.466,155.19,1.0132e+05,1.174,1,0.05,0.05,0.282,1
1.9978,300,694.73,-8.518e-14,0,0.54707,72.313,0.466,155.18,1.0132e+05,1.174,1,0.0525,0.0525,0.282,1
1.9978,300,694.73,-8.9854e-14,0,0.54707,72.309,0.46599,155.17,1.0132e+05,1.174,1,0.055,0.055,0.282,1
1.9978,300,694.73,-9.4527e-14,0,0.54706,72.306,0.46599,155.16,1.0132e+05,1.174,1,0.0575,0.0575,0.282,1
1.9978,300,694.73,-9.9201e-14,0,0.54706,72.302,0.46599,155.16,1.0132e+05,1.174,1,0.06,0.06,0.282,1
1.9978,300,694.73,-1.0387e-13,0,0.54706,72.298,0.46599,155.15,1.0132e+05,1.174,1,0.0625,0.0625,0.282,1
1.9978,300,694.73,-9.9888e-14,0,0.54706,72.295,0.46599,155.14,1.0132e+05,1.174,1,0.065,0.065,0.282,1
1.9978,300,694.73,-9.5902e-14,0,0.54705,72.291,0.46598,155.14,1.0132e+05,1.174,1,0.0675,0.0675,0.282,1
1.9978,300,694.73,-9.1915e-14,0,0.54705,72.287,0.46598,155.13,1.0132e+05,1.174,1,0.07,0.07,0.282,1
1.9978,300,694.73,-8.7929e-14,0,0.54705,72.284,0.46598,155.12,1.0132e+05,1.174,1,0.0725,0.0725,0.282,1
1.9978,300,694.73,-8.3942e-14,0,0.54705,72.28,0.46598,155.11,1.0132e+05,1.174,1,0.075,0.075,0.282,1
1.9978,300,694.73,-7.825e-14,0,0.54704,72.277,0.46598,155.11,1.0132e+05,1.174,1,0.0775,0.0775,0.282,1
1.9978,300,694.73,-7.2558e-14,0,0.54704,72.273,0.46597,155.1,1.0132e+05,1.174,1,0.08,0.08,0.282,1
1.9978,300,694.73,-6.6865e-14,0,0.54704,72.269,0.46597,155.09,1.0132e+05,1.174,1,0.0825,0.0825,0.282,1
1.9978,300,694.73,-6.1173e-14,0,0.54704,72.266,0.46597,155.09,1.0132e+05,1.174,1,0.085,0.085,0.282,1
1.9978,300,694.73,-5.548e-14,0,0.54704,72.262,0.46597,155.08,1.0132e+05,1.174,1,0.0875,0.0875,0.282,1
1.9978,300,694.73,-5.0213e-14,0,0.54703,72.258,0.46597,155.07,1.0132e+05,1.174,1,0.09,0.09,0.282,1
1.9978,300,694.73,-4.4946e-14,0,0.54703,72.255,0.46597,155.06,1.0132e+05,1.174,1,0.0925,0.0925,0.282,1
1.9978,300,694.73,-3.9679e-14,0,0.54703,72.251,0.46596,155.06,1.0132e+05,1.174,1,0.095,0.095,0.282,1
1.9978,300,694.73,-3.4412e-14,0,0.54703,72.248,0.46596,155.05,1.0132e+05,1.174,1,0.0975,0.0975,0.282,1
1.9978,300,694.73,-2.9145e-14,0,0.54702,72.244,0.46596,155.04,1.0132e+05,1.174,1,0.1,0.1,0.282,1
1.9978,300,694.73,-2.3171e-14,0,0.54702,72.24,0.46596,155.04,1.0132e+05,1.174,1,0.1025,0.1025,0.282,1
1.9978,300,694.73,-1.7196e-14,0,0.54702,72.237,0.46596,155.03,1.0132e+05,1.174,1,0.105,0.105,0.282,1
1.9978,300,694.73,-1.1221e-14,0,0.54702,72.233,0.46595,155.02,1.0132e+05,1.174,1,0.1075,0.1075,0.282,1
1.9978,300,694.73,-5.2465e-15,0,0.54702,72.229,0.46595,155.02,1.0132e+05,1.174,1,0.11,0.11,0.282,1
1.9978,300,694.73,7.2825e-16,0,0.54701,72.226,0.46595,155.01,1.0132e+05,1.174,1,0.1125,0.1125,0.282,1
1.9978,300,694.73,5.4794e-15,0,0.54701,72.222,0.46595,155,1.0132e+05,1.174,1,0.115,0.115,0.282,1
1.9978,300,694.73,1.023e-14,0,0.54701,72.219,0.46595,154.99,1.0132e+05,1.174,1,0.1175,0.1175,0.282,1
1.9978,300,694.73,1.4982e-14,0,0.54701,72.215,0.46594,154.99,1.0132e+05,1.174,1,0.12,0.12,0.282,1
1.9978,300,694.73,1.9733e-14,0,0.547,72.211,0.46594,154.98,1.0132e+05,1.174,1,0.1225,0.1225,0.282,1
1.9978,300,694.73,2.4484e-14,0,0.547,72.208,0.46594,154.97,1.0132e+05,1.174,1,0.125,0.125,0.282,1
1.9978,300,694.73,2.8739e-14,0,0.547,72.204,0.46594,154.96,1.0132e+05,1.174,1,0.1275,0.1275,0.282,1
1.9978,300,694.73,3.2994e-14,0,0.547,72.2,0.46594,154.96,1.0132e+05,1.174,1,0.13,0.13,0.282,1
1.9978,300,694.73,3.725e-14,0,0.54699,72.197,0.46593,154.95,1.0132e+05,1.174,1,0.1325,0.1325,0.282,1
1.9978,300,694.73,4.1505e-14,0,0.54699,72.193,0.46593,154.94,1.0132e+05,1.174,1,0.135,0.135,0.282,1
1.9978,300,694.73,4.576e-14,0,0.54699,72.19,0.46593,154.94,1.0132e+05,1.174,1,0.1375,0.1375,0.282,1
1.9978,300,694.73,4.8494e-14,0,0.54699,72.186,0.46593,154.93,1.0132e+05,1.174,1,0.14,0.14,0.282,1
1.9978,300,694.73,5.1228e-14,0,0.54699,72.182,0.46593,154.92,1.0132e+05,1.174,1,0.1425,0.1425,0.282,1
1.9978,300,694.73,5.3963e-14,0,0.54698,72.179,0.46592,154.92,1.0132e+05,1.174,1,0.145,0.145,0.282,1
1.9978,300,694.73,5.6697e-14,0,0.54698,72.175,0.46592,154.91,1.0132e+05,1.174,1,0.1475,0.1475,0.282,1
1.9978,300,694.73,5.9431e-14,0,0.54698,72.171,0.46592,154.9,1.0132e+05,1.174,1,0.15,0.15,0.282,1
1.9978,300,694.73,5.706e-14,0,0.54698,72.168,0.46592,154.89,1.0132e+05,1.174,1,0.1525,0.1525,0.282,1
1.9978,300,694.73,5.469e-14,0,0.54697,72.164,0.46592,154.89,1.0132e+05,1.174,1,0.155,0.155,0.282,1
1.9978,300,694.73,5.2319e-14,0,0.54697,72.161,0.46591,154.88,1.0132e+05,1.174,1,0.1575,0.1575,0.282,1
1.9978,300,694.73,4.9949e-14,0,0.54697,72.157,0.46591,154.87,1.0132e+05,1.174,1,0.16,0.16,0.282,1
1.9978,300,694.73,4.7578e-14,0,0.54697,72.153,0.46591,154.86,1.0132e+05,1.174,1,0.1625,0.1625,0.282,1
1.9978,300,694.73,4.3033e-14,0,0.54697,72.15,0.46591,154.86,1.0132e+05,1.174,1,0.165,0.165,0.282,1
1.9978,300,694.73,3.8488e-14,0,0.54696,72.146,0.46591,154.85,1.0132e+05,1.174,1,0.1675,0.1675,0.282,1
1.9978,300,694.73,3.3943e-14,0,0.54696,72.143,0.46591,154.84,1.0132e+05,1.174,1,0.17,0.17,0.282,1
1.9978,300,694.73,2.9398e-14,0,0.54696,72.139,0.4659,154.84,1.0132e+05,1.174,1,0.1725,0.1725,0.282,1
1.9978,300,694.73,2.4853e-14,0,0.54696,72.135,0.4659,154.83,1.0132e+05,1.174,1,0.175,0.175,0.282,1
1.9978,300,694.73,2.1235e-14,0,0.54695,72.132,0.4659,154.82,1.0132e+05,1.174,1,0.1775,0.1775,0.282,1
1.9978,300,694.73,1.7616e-14,0,0.54695,72.128,0.4659,154.82,1.0132e+05,1.174,1,0.18,0.18,0.282,1
1.9978,300,694.73,1.3997e-14,0,0.54695,72.124,0.46589,154.81,1.0132e+05,1.174,1,0.1825,0.1825,0.282,1
1.9978,300,694.73,1.0379e-14,0,0.54695,72.121,0.46589,154.8,1.0132e+05,1.174,1,0.185,0.185,0.282,1
1.9978,300,694.73,6.76e-15,0,0.54694,72.117,0.46589,154.79,1.0132e+05,1.174,1,0.1875,0.1875,0.282,1
1.9978,300,694.73,3.3959e-15,0,0.54694,72.114,0.46589,154.79,1.0132e+05,1.174,1,0.19,0.19,0.282,1
1.9978,300,694.73,3.1877e-17,0,0.54694,72.11,0.46589,154.78,1.0132e+05,1.174,1,0.1925,0.1925,0.282,1
1.9978,300,694.73,-3.3322e-15,0,0.54694,72.106,0.46589,154.77,1.0132e+05,1.174,1,0.195,0.195,0.282,1
1.9978,300,694.73,-6.6962e-15,0,0.54694,72.103,0.46588,154.77,1.0132e+05,1.174,1,0.1975,0.1975,0.282,1
1.9978,300,694.73,-1.006e-14,0,0.54693,72.099,0.46588,154.76,1.0132e+05,1.174,1,0.2,0.2,0.282,1
1.9978,300,694.73,-1.366e-14,0,0.54693,72.096,0.46588,154.75,1.0132e+05,1.174,1,0.2025,0.2025,0.282,1
1.9978,300,694.73,-1.726e-14,0,0.54693,72.092,0.46588,154.74,1.0132e+05,1.174,1,0.205,0.205,0.282,1
1.9978,300,694.73,-2.086e-14,0,0.54693,72.088,0.46588,154.74,1.0132e+05,1.174,1,0.2075,0.2075,0.282,1
1.9978,300,694.73,-2.446e-14,0,0.54692,72.085,0.46587,154.73,1.0132e+05,1.174,1,0.21,0.21,0.282,1
1.9978,300,694.73,-2.806e-14,0,0.54692,72.081,0.46587,154.72,1.0132e+05,1.174,1,0.2125,0.2125,0.282,1
1.9978,300,694.73,-2.9709e-14,0,0.54692,72.077,0.46587,154.72,1.0132e+05,1.174,1,0.215,0.215,0.282,1
1.9978,300,694.73,-3.1357e-14,0,0.54692,72.074,0.46587,154.71,1.0132e+05,1.174,1,0.2175,0.2175,0.282,1
1.9978,300,694.73,-3.3006e-14,0,0.54691,72.07,0.46587,154.7,1.0132e+05,1.174,1,0.22,0.22,0.282,1
1.9978,300,694.73,-3.4654e-14,0,0.54691,72.067,0.46586,154.69,1.0132e+05,1.174,1,0.2225,0.2225,0.282,1
1.9978,300,694.73,-3.6303e-14,0,0.54691,72.063,0.46586,154.69,1.0132e+05,1.174,1,0.225,0.225,0.282,1
1.9978,300,694.73,-3.9211e-14,0,0.54691,72.059,0.46586,154.68,1.0132e+05,1.174,1,0.2275,0.2275,0.282,1
1.9978,300,694.73,-4.2118e-14,0,0.54691,72.056,0.46586,154.67,1.0132e+05,1.174,1,0.23,0.23,0.282,1
1.9978,300,694.73,-4.5026e-14,0,0.5469,72.052,0.46586,154.67,1.0132e+05,1.174,1,0.2325,0.2325,0.282,1
1.9978,300,694.73,-4.7934e-14,0,0.5469,72.049,0.46585,154.66,1.0132e+05,1.174,1,0.235,0.235,0.282,1
1.9978,300,694.73,-5.0842e-14,0,0.5469,72.045,0.46585,154.65,1.0132e+05,1.174,1,0.2375,0.2375,0.282,1
1.9978,300,694.73,-5.0866e-14,0,0.5469,72.041,0.46585,154.64,1.0132e+05,1.174,1,0.24,0.24,0.282,1
1.9978,300,694.73,-5.0889e-14,0,0.54689,72.038,0.46585,154.64,1.0132e+05,1.174,1,0.2425,0.2425,0.282,1
1.9978,300,694.73,-5.0912e-14,0,0.54689,72.034,0.46585,154.63,1.0132e+05,1.174,1,0.245,0.245,0.282,1
1.9978,300,694.73,-5.0935e-14,0,0.54689,72.031,0.46584,154.62,1.0132e+05,1.174,1,0.2475,0.2475,0.282,1
1.9978,300,694.73,-5.0958e-14,0,0.54689,72.027,0.46584,154.62,1.0132e+05,1.174,1,0.25,0.25,0.282,1
1.9978,300,694.73,-4.8174e-14,0,0.54688,72.023,0.46584,154.61,1.0132e+05,1.174,1,0.2525,0.2525,0.282,1
1.9978,300,694.73,-4.5389e-14,0,0.54688,72.02,0.46584,154.6,1.0132e+05,1.174,1,0.255,0.255,0.282,1
1.9978,300,694.73,-4.2605e-14,0,0.54688,72.016,0.46584,154.6,1.0132e+05,1.174,1,0.2575,0.2575,0.282,1
1.9978,300,694.73,-3.982e-14,0,0.54688,72.013,0.46583,154.59,1.0132e+05,1.174,1,0.26,0.26,0.282,1
1.9978,300,694.73,-3.7036e-14,0,0.54688,72.009,0.46583,154.58,1.0132e+05,1.174,1,0.2625,0.2625,0.282,1
1.9978,300,694.73,-3.6065e-14,0,0.54687,72.005,0.46583,154.57,1.0132e+05,1.174,1,0.265,0.265,0.282,1
1.9978,300,694.73,-3.5094e-14,0,0.54687,72.002,0.46583,154.57,1.0132e+05,1.174,1,0.2675,0.2675,0.282,1
1.9978,300,694.73,-3.4124e-14,0,0.54687,71.998,0.46583,154.56,1.0132e+05,1.174,1,0.27,0.27,0.282,1
1.9978,300,694.73,-3.3153e-14,0,0.54687,71.995,0.46582,154.55,1.0132e+05,1.174,1,0.2725,0.2725,0.282,1
1.9978,300,694.73,-3.2182e-14,0,0.54686,71.991,0.46582,154.55,1.0132e+05,1.174,1,0.275,0.275,0.282,1
1.9978,300,694.73,-2.9082e-14,0,0.54686,71.987,0.46582,154.54,1.0132e+05,1.174,1,0.2775,0.2775,0.282,1
1.9978,300,694.73,-2.5982e-14,0,0.54686,71.984,0.46582,154.53,1.0132e+05,1.174,1,0.28,0.28,0.282,1
1.9978,300,694.73,-2.2882e-14,0,0.54686,71.98,0.46582,154.52,1.0132e+05,1.174,1,0.2825,0.2825,0.282,1
1.9978,300,694.73,-1.9782e-14,0,0.54685,71.977,0.46581,154.52,1.0132e+05,1.174,1,0.285,0.285,0.282,1
1.9978,300,694.73,-1.6682e-14,0,0.54685,71.973,0.46581,154.51,1.0132e+05,1.174,1,0.2875,0.2875,0.282,1
1.9978,300,694.73,-1.3466e-14,0,0.54685,71.969,0.46581,154.5,1.0132e+05,1.174,1,0.29,0.29,0.282,1
1.9978,300,694.73,-1.025e-14,0,0.54685,71.966,0.46581,154.5,1.0132e+05,1.174,1,0.2925,0.2925,0.282,1
1.9978,300,694.73,-7.0339e-15,0,0.54685,71.962,0.46581,154.49,1.0132e+05,1.174,1,0.295,0.295,0.282,1
1.9978,300,694.73,-3.8179e-15,0,0.54684,71.958,0.4658,154.48,1.0132e+05,1.174,1,0.2975,0.2975,0.282,1
1.9978,300,694.73,-6.0206e-16,0,0.54684,71.955,0.4658,154.48,1.0132e+05,1.174,1,0.3,0.3,0.282,1
1.9978,300,694.73,2.6157e-15,0,0.54684,71.951,0.4658,154.47,1.0132e+05,1.174,1,0.3025,0.3025,0.282,1
1.9978,300,694.73,5.8335e-15,0,0.54684,71.948,0.4658,154.46,1.0132e+05,1.174,1,0.305,0.305,0.282,1
1.9978,300,694.73,9.0513e-15,0,0.54683,71.944,0.4658,154.45,1.0132e+05,1.174,1,0.3075,0.3075,0.282,1
1.9978,300,694.73,1.2269e-14,0,0.54683,71.941,0.4658,154.45,1.0132e+05,1.174,1,0.31,0.31,0.282,1
1.9978,300,694.73,1.5487e-14,0,0.54683,71.937,0.46579,154.44,1.0132e+05,1.174,1,0.3125,0.3125,0.282,1
