"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.17375,1
1.9978,300,694.73,5.4445e-15,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.17375,1
1.9978,300,694.73,1.0889e-14,0,0.54711,72.387,0.46603,155.33,1.0132e+05,1.174,1,0.005,0.005,0.17375,1
1.9978,300,694.73,1.6333e-14,0,0.54711,72.382,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0.17375,1
1.9978,300,694.73,2.1778e-14,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0.17375,1
1.9978,300,694.73,2.7222e-14,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0.17375,1
1.9978,300,694.73,3.0321e-14,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.015,0.015,0.17375,1
1.9978,300,694.73,3.3419e-14,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0175,0.0175,0.17375,1
1.9978,300,694.73,3.6517e-14,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.02,0.02,0.17375,1
1.9978,300,694.73,3.9615e-14,0,0.54709,72.357,0.46602,155.27,1.0132e+05,1.174,1,0.0225,0.0225,0.17375,1
1.9978,300,694.73,4.2714e-14,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.025,0.025,0.17375,1
1.9978,300,694.73,4.1957e-14,0,0.54709,72.349,0.46602,155.25,1.0132e+05,1.174,1,0.0275,0.0275,0.17375,1
1.9978,300,694.73,4.12e-14,0,0.54709,72.346,0.46601,155.24,1.0132e+05,1.174,1,0.03,0.03,0.17375,1
1.9978,300,694.73,4.0443e-14,0,0.54709,72.342,0.46601,155.24,1.0132e+05,1.174,1,0.0325,0.0325,0.17375,1
1.9978,300,694.73,3.9686e-14,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.035,0.035,0.17375,1
1.9978,300,694.73,3.8929e-14,0,0.54708,72.335,0.46601,155.22,1.0132e+05,1.174,1,0.0375,0.0375,0.17375,1
1.9978,300,694.73,3.4009e-14,0,0.54708,72.331,0.46601,155.21,1.0132e+05,1.174,1,0.04,0.04,0.17375,1
1.9978,300,694.73,2.909e-14,0,0.54708,72.327,0.466,155.21,1.0132e+05,1.174,1,0.0425,0.0425,0.17375,1
1.9978,300,694.73,2.417e-14,0,0.54707,72.324,0.466,155.2,1.0132e+05,1.174,1,0.045,0.045,0.17375,1
1.9978,300,694.73,1.925e-14,0,0.54707,72.32,0.466,155.19,1.0132e+05,1.174,1,0.0475,0.0475,0.17375,1
1.9978,300,694.73,1.433e-14,0,0.54707,72.317,0.466,155.19,1.0132e+05,1.174,1,0.05,0.05,0.17375,1
1.9978,300,694.73,8.6752e-15,0,0.54707,72.313,0.466,155.18,1.0132e+05,1.174,1,0.0525,0.0525,0.17375,1
1.9978,300,694.73,3.0199e-15,0,0.54707,72.309,0.46599,155.17,1.0132e+05,1.174,1,0.055,0.055,0.17375,1
1.9978,300,694.73,-2.6355e-15,0,0.54706,72.306,0.46599,155.16,1.0132e+05,1.174,1,0.0575,0.0575,0.17375,1
1.9978,300,694.73,-8.2908e-15,0,0.54706,72.302,0.46599,155.16,1.0132e+05,1.174,1,0.06,0.06,0.17375,1
1.9978,300,694.73,-1.3946e-14,0,0.54706,72.298,0.46599,155.15,1.0132e+05,1.174,1,0.0625,0.0625,0.17375,1
1.9978,300,694.73,-1.8142e-14,0,0.54706,72.295,0.46599,155.14,1.0132e+05,1.174,1,0.065,0.065,0.17375,1
