"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,1.545e-06,0,1.0132e+05,1.174,1,0.3075,0.3075,0.555,1
1.9978,300,694.73,1.5942e-06,0,1.0132e+05,1.174,1,0.31,0.31,0.555,1
1.9978,300,694.73,1.6435e-06,0,1.0132e+05,1.174,1,0.3125,0.3125,0.555,1
1.9978,300,694.73,1.7214e-06,0,1.0132e+05,1.174,1,0.315,0.315,0.555,1
1.9978,300,694.73,1.7994e-06,0,1.0132e+05,1.174,1,0.3175,0.3175,0.555,1
1.9978,300,694.73,1.8773e-06,0,1.0132e+05,1.174,1,0.32,0.32,0.555,1
1.9978,300,694.73,1.9552e-06,0,1.0132e+05,1.174,1,0.3225,0.3225,0.555,1
1.9978,300,694.73,2.0332e-06,0,1.0132e+05,1.174,1,0.325,0.325,0.555,1
1.9978,300,694.73,2.1111e-06,0,1.0132e+05,1.174,1,0.3275,0.3275,0.555,1
1.9978,300,694.73,2.189e-06,0,1.0132e+05,1.174,1,0.33,0.33,0.555,1
1.9978,300,694.73,2.267e-06,0,1.0132e+05,1.174,1,0.3325,0.3325,0.555,1
1.9978,300,694.73,2.3449e-06,0,1.0132e+05,1.174,1,0.335,0.335,0.555,1
1.9978,300,694.73,2.4228e-06,0,1.0132e+05,1.174,1,0.3375,0.3375,0.555,1
1.9978,300,694.73,2.5008e-06,0,1.0132e+05,1.174,1,0.34,0.34,0.555,1
1.9978,300,694.73,2.5787e-06,0,1.0132e+05,1.174,1,0.3425,0.3425,0.555,1
1.9978,300,694.73,2.6793e-06,0,1.0132e+05,1.174,1,0.345,0.345,0.555,1
1.9978,300,694.73,2.8026e-06,0,1.0132e+05,1.174,1,0.3475,0.3475,0.555,1
1.9978,300,694.73,2.926e-06,0,1.0132e+05,1.174,1,0.35,0.35,0.555,1
1.9978,300,694.73,3.0493e-06,0,1.0132e+05,1.174,1,0.3525,0.3525,0.555,1
1.9978,300,694.73,3.1726e-06,0,1.0132e+05,1.174,1,0.355,0.355,0.555,1
1.9978,300,694.73,3.2959e-06,0,1.0132e+05,1.174,1,0.3575,0.3575,0.555,1
1.9978,300,694.73,3.4192e-06,0,1.0132e+05,1.174,1,0.36,0.36,0.555,1
1.9978,300,694.73,3.5425e-06,0,1.0132e+05,1.174,1,0.3625,0.3625,0.555,1
1.9978,300,694.73,3.6658e-06,0,1.0132e+05,1.174,1,0.365,0.365,0.555,1
1.9978,300,694.73,3.7891e-06,0,1.0132e+05,1.174,1,0.3675,0.3675,0.555,1
1.9978,300,694.73,3.9124e-06,0,1.0132e+05,1.174,1,0.37,0.37,0.555,1
1.9978,300,694.73,4.0357e-06,0,1.0132e+05,1.174,1,0.3725,0.3725,0.555,1
1.9978,300,694.73,4.159e-06,0,1.0132e+05,1.174,1,0.375,0.375,0.555,1
1.9978,300,694.73,4.354e-06,0,1.0132e+05,1.174,1,0.3775,0.3775,0.555,1
1.9978,300,694.73,4.549e-06,0,1.0132e+05,1.174,1,0.38,0.38,0.555,1
1.9978,300,694.73,4.744e-06,0,1.0132e+05,1.174,1,0.3825,0.3825,0.555,1
1.9978,300,694.73,4.939e-06,0,1.0132e+05,1.174,1,0.385,0.385,0.555,1
1.9978,300,694.73,5.134e-06,0,1.0132e+05,1.174,1,0.3875,0.3875,0.555,1
1.9978,300,694.73,5.329e-06,0,1.0132e+05,1.174,1,0.39,0.39,0.555,1
1.9978,300,694.73,5.5239e-06,0,1.0132e+05,1.174,1,0.3925,0.3925,0.555,1
1.9978,300,694.73,5.7189e-06,0,1.0132e+05,1.174,1,0.395,0.395,0.555,1
1.9978,300,694.73,5.9139e-06,0,1.0132e+05,1.174,1,0.3975,0.3975,0.555,1
1.9978,300,694.73,6.1089e-06,0,1.0132e+05,1.174,1,0.4,0.4,0.555,1
1.9978,300,694.73,6.3039e-06,0,1.0132e+05,1.174,1,0.4025,0.4025,0.555,1
1.9978,300,694.73,6.4989e-06,0,1.0132e+05,1.174,1,0.405,0.405,0.555,1
1.9978,300,694.73,6.7505e-06,0,1.0132e+05,1.174,1,0.4075,0.4075,0.555,1
1.9978,300,694.73,7.0588e-06,0,1.0132e+05,1.174,1,0.41,0.41,0.555,1
1.9978,300,694.73,7.367e-06,0,1.0132e+05,1.174,1,0.4125,0.4125,0.555,1
1.9978,300,694.73,7.6753e-06,0,1.0132e+05,1.174,1,0.415,0.415,0.555,1
1.9978,300,694.73,7.9835e-06,0,1.0132e+05,1.174,1,0.4175,0.4175,0.555,1
1.9978,300,694.73,8.2918e-06,0,1.0132e+05,1.174,1,0.42,0.42,0.555,1
1.9978,300,694.73,8.6e-06,0,1.0132e+05,1.174,1,0.4225,0.4225,0.555,1
1.9978,300,694.73,8.9083e-06,0,1.0132e+05,1.174,1,0.425,0.425,0.555,1
1.9978,300,694.73,9.2165e-06,0,1.0132e+05,1.174,1,0.4275,0.4275,0.555,1
1.9978,300,694.73,9.5248e-06,0,1.0132e+05,1.174,1,0.43,0.43,0.555,1
1.9978,300,694.73,9.833e-06,0,1.0132e+05,1.174,1,0.4325,0.4325,0.555,1
1.9978,300,694.73,1.0141e-05,0,1.0132e+05,1.174,1,0.435,0.435,0.555,1
1.9978,300,694.73,1.045e-05,0,1.0132e+05,1.174,1,0.4375,0.4375,0.555,1
1.9978,300,694.73,1.0937e-05,0,1.0132e+05,1.174,1,0.44,0.44,0.555,1
1.9978,300,694.73,1.1424e-05,0,1.0132e+05,1.174,1,0.4425,0.4425,0.555,1
1.9978,300,694.73,1.1911e-05,0,1.0132e+05,1.174,1,0.445,0.445,0.555,1
1.9978,300,694.73,1.2398e-05,0,1.0132e+05,1.174,1,0.4475,0.4475,0.555,1
1.9978,300,694.73,1.2885e-05,0,1.0132e+05,1.174,1,0.45,0.45,0.555,1
1.9978,300,694.73,1.3372e-05,0,1.0132e+05,1.174,1,0.4525,0.4525,0.555,1
1.9978,300,694.73,1.386e-05,0,1.0132e+05,1.174,1,0.455,0.455,0.555,1
1.9978,300,694.73,1.4347e-05,0,1.0132e+05,1.174,1,0.4575,0.4575,0.555,1
1.9978,300,694.73,1.4834e-05,0,1.0132e+05,1.174,1,0.46,0.46,0.555,1
1.9978,300,694.73,1.5321e-05,0,1.0132e+05,1.174,1,0.4625,0.4625,0.555,1
1.9978,300,694.73,1.5808e-05,0,1.0132e+05,1.174,1,0.465,0.465,0.555,1
1.9978,300,694.73,1.6295e-05,0,1.0132e+05,1.174,1,0.4675,0.4675,0.555,1
1.9978,300,694.73,1.6924e-05,0,1.0132e+05,1.174,1,0.47,0.47,0.555,1
1.9978,300,694.73,1.7693e-05,0,1.0132e+05,1.174,1,0.4725,0.4725,0.555,1
1.9978,300,694.73,1.8463e-05,0,1.0132e+05,1.174,1,0.475,0.475,0.555,1
1.9978,300,694.73,1.9233e-05,0,1.0132e+05,1.174,1,0.4775,0.4775,0.555,1
1.9978,300,694.73,2.0002e-05,0,1.0132e+05,1.174,1,0.48,0.48,0.555,1
1.9978,300,694.73,2.0772e-05,0,1.0132e+05,1.174,1,0.4825,0.4825,0.555,1
1.9978,300,694.73,2.1542e-05,0,1.0132e+05,1.174,1,0.485,0.485,0.555,1
1.9978,300,694.73,2.2311e-05,0,1.0132e+05,1.174,1,0.4875,0.4875,0.555,1
1.9978,300,694.73,2.3081e-05,0,1.0132e+05,1.174,1,0.49,0.49,0.555,1
1.9978,300,694.73,2.3851e-05,0,1.0132e+05,1.174,1,0.4925,0.4925,0.555,1
1.9978,300,694.73,2.462e-05,0,1.0132e+05,1.174,1,0.495,0.495,0.555,1
1.9978,300,694.73,2.539e-05,0,1.0132e+05,1.174,1,0.4975,0.4975,0.555,1
1.9978,300,694.73,2.616e-05,0,1.0132e+05,1.174,1,0.5,0.5,0.555,1
1.9978,300,694.73,2.7375e-05,0,1.0132e+05,1.174,1,0.5025,0.5025,0.555,1
1.9978,300,694.73,2.8591e-05,0,1.0132e+05,1.174,1,0.505,0.505,0.555,1
1.9978,300,694.73,2.9807e-05,0,1.0132e+05,1.174,1,0.5075,0.5075,0.555,1
1.9978,300,694.73,3.1022e-05,0,1.0132e+05,1.174,1,0.51,0.51,0.555,1
1.9978,300,694.73,3.2238e-05,0,1.0132e+05,1.174,1,0.5125,0.5125,0.555,1
1.9978,300,694.73,3.3454e-05,0,1.0132e+05,1.174,1,0.515,0.515,0.555,1
1.9978,300,694.73,3.4669e-05,0,1.0132e+05,1.174,1,0.5175,0.5175,0.555,1
1.9978,300,694.73,3.5885e-05,0,1.0132e+05,1.174,1,0.52,0.52,0.555,1
1.9978,300,694.73,3.7101e-05,0,1.0132e+05,1.174,1,0.5225,0.5225,0.555,1
1.9978,300,694.73,3.8316e-05,0,1.0132e+05,1.174,1,0.525,0.525,0.555,1
1.9978,300,694.73,3.9532e-05,0,1.0132e+05,1.174,1,0.5275,0.5275,0.555,1
1.9978,300,694.73,4.0748e-05,0,1.0132e+05,1.174,1,0.53,0.53,0.555,1
1.9978,300,694.73,4.2315e-05,0,1.0132e+05,1.174,1,0.5325,0.5325,0.555,1
1.9978,300,694.73,4.4235e-05,0,1.0132e+05,1.174,1,0.535,0.535,0.555,1
1.9978,300,694.73,4.6155e-05,0,1.0132e+05,1.174,1,0.5375,0.5375,0.555,1
1.9978,300,694.73,4.8074e-05,0,1.0132e+05,1.174,1,0.54,0.54,0.555,1
1.9978,300,694.73,4.9994e-05,0,1.0132e+05,1.174,1,0.5425,0.5425,0.555,1
1.9978,300,694.73,5.1914e-05,0,1.0132e+05,1.174,1,0.545,0.545,0.555,1
1.9978,300,694.73,5.3833e-05,0,1.0132e+05,1.174,1,0.5475,0.5475,0.555,1
1.9978,300,694.73,5.5753e-05,0,1.0132e+05,1.174,1,0.55,0.55,0.555,1
1.9978,300,694.73,5.7673e-05,0,1.0132e+05,1.174,1,0.5525,0.5525,0.555,1
1.9978,300,694.73,5.9593e-05,0,1.0132e+05,1.174,1,0.555,0.555,0.555,1
1.9978,300,694.73,6.1512e-05,0,1.0132e+05,1.174,1,0.5575,0.5575,0.555,1
1.9978,300,694.73,6.3432e-05,0,1.0132e+05,1.174,1,0.56,0.56,0.555,1
1.9978,300,694.73,6.5352e-05,0,1.0132e+05,1.174,1,0.5625,0.5625,0.555,1
1.9978,300,694.73,6.8382e-05,0,1.0132e+05,1.174,1,0.565,0.565,0.555,1
1.9978,300,694.73,7.1413e-05,0,1.0132e+05,1.174,1,0.5675,0.5675,0.555,1
1.9978,300,694.73,7.4443e-05,0,1.0132e+05,1.174,1,0.57,0.57,0.555,1
1.9978,300,694.73,7.7474e-05,0,1.0132e+05,1.174,1,0.5725,0.5725,0.555,1
1.9978,300,694.73,8.0505e-05,0,1.0132e+05,1.174,1,0.575,0.575,0.555,1
1.9978,300,694.73,8.3535e-05,0,1.0132e+05,1.174,1,0.5775,0.5775,0.555,1
1.9978,300,694.73,8.6566e-05,0,1.0132e+05,1.174,1,0.58,0.58,0.555,1
1.9978,300,694.73,8.9597e-05,0,1.0132e+05,1.174,1,0.5825,0.5825,0.555,1
1.9978,300,694.73,9.2627e-05,0,1.0132e+05,1.174,1,0.585,0.585,0.555,1
1.9978,300,694.73,9.5658e-05,0,1.0132e+05,1.174,1,0.5875,0.5875,0.555,1
1.9978,300,694.73,9.8688e-05,0,1.0132e+05,1.174,1,0.59,0.59,0.555,1
1.9978,300,694.73,0.00010172,0,1.0132e+05,1.174,1,0.5925,0.5925,0.555,1
1.9978,300,694.73,0.00010563,0,1.0132e+05,1.174,1,0.595,0.595,0.555,1
1.9978,300,694.73,0.00011041,0,1.0132e+05,1.174,1,0.5975,0.5975,0.555,1
1.9978,300,694.73,0.00011519,0,1.0132e+05,1.174,1,0.6,0.6,0.555,1
1.9978,300,694.73,0.00011998,0,1.0132e+05,1.174,1,0.6025,0.6025,0.555,1
1.9978,300,694.73,0.00012476,0,1.0132e+05,1.174,1,0.605,0.605,0.555,1
1.9978,300,694.73,0.00012954,0,1.0132e+05,1.174,1,0.6075,0.6075,0.555,1
1.9978,300,694.73,0.00013433,0,1.0132e+05,1.174,1,0.61,0.61,0.555,1
1.9978,300,694.73,0.00013911,0,1.0132e+05,1.174,1,0.6125,0.6125,0.555,1
1.9978,300,694.73,0.00014389,0,1.0132e+05,1.174,1,0.615,0.615,0.555,1
1.9978,300,694.73,0.00014868,0,1.0132e+05,1.174,1,0.6175,0.6175,0.555,1
1.9978,300,694.73,0.00015346,0,1.0132e+05,1.174,1,0.62,0.62,0.555,1
1.9978,300,694.73,0.00015824,0,1.0132e+05,1.174,1,0.6225,0.6225,0.555,1
1.9978,300,694.73,0.00016302,0,1.0132e+05,1.174,1,0.625,0.625,0.555,1
1.9978,300,694.73,0.00017057,0,1.0133e+05,1.174,1,0.6275,0.6275,0.555,1
1.9978,300,694.73,0.00017812,0,1.0133e+05,1.174,1,0.63,0.63,0.555,1
1.9978,300,694.73,0.00018567,0,1.0133e+05,1.174,1,0.6325,0.6325,0.555,1
1.9978,300,694.73,0.00019321,0,1.0133e+05,1.174,1,0.635,0.635,0.555,1
1.9978,300,694.73,0.00020076,0,1.0133e+05,1.174,1,0.6375,0.6375,0.555,1
1.9978,300,694.73,0.00020831,0,1.0133e+05,1.174,1,0.64,0.64,0.555,1
1.9978,300,694.73,0.00021586,0,1.0133e+05,1.174,1,0.6425,0.6425,0.555,1
1.9978,300,694.73,0.0002234,0,1.0133e+05,1.174,1,0.645,0.645,0.555,1
1.9978,300,694.73,0.00023095,0,1.0133e+05,1.174,1,0.6475,0.6475,0.555,1
1.9978,300,694.73,0.0002385,0,1.0133e+05,1.174,1,0.65,0.65,0.555,1
1.9978,300,694.73,0.00024605,0,1.0133e+05,1.174,1,0.6525,0.6525,0.555,1
1.9978,300,694.73,0.00025359,0,1.0133e+05,1.174,1,0.655,0.655,0.555,1
1.9978,300,694.73,0.00026332,0,1.0133e+05,1.174,1,0.6575,0.6575,0.555,1
1.9978,300,694.73,0.00027523,0,1.0133e+05,1.174,1,0.66,0.66,0.555,1
1.9978,300,694.73,0.00028713,0,1.0133e+05,1.174,1,0.6625,0.6625,0.555,1
1.9978,300,694.73,0.00029904,0,1.0133e+05,1.174,1,0.665,0.665,0.555,1
1.9978,300,694.73,0.00031094,0,1.0133e+05,1.174,1,0.6675,0.6675,0.555,1
1.9978,300,694.73,0.00032285,0,1.0133e+05,1.174,1,0.67,0.67,0.555,1
1.9978,300,694.73,0.00033476,0,1.0133e+05,1.174,1,0.6725,0.6725,0.555,1
1.9978,300,694.73,0.00034666,0,1.0133e+05,1.174,1,0.675,0.675,0.555,1
1.9978,300,694.73,0.00035857,0,1.0133e+05,1.174,1,0.6775,0.6775,0.555,1
1.9978,300,694.73,0.00037047,0,1.0133e+05,1.174,1,0.68,0.68,0.555,1
1.9978,300,694.73,0.00038238,0,1.0133e+05,1.174,1,0.6825,0.6825,0.555,1
1.9978,300,694.73,0.00039428,0,1.0133e+05,1.174,1,0.685,0.685,0.555,1
1.9978,300,694.73,0.00040619,0,1.0133e+05,1.174,1,0.6875,0.6875,0.555,1
1.9978,300,694.73,0.00042497,0,1.0133e+05,1.174,1,0.69,0.69,0.555,1
1.9978,300,694.73,0.00044374,0,1.0133e+05,1.174,1,0.6925,0.6925,0.555,1
1.9978,300,694.73,0.00046252,0,1.0133e+05,1.174,1,0.695,0.695,0.555,1
1.9978,300,694.73,0.00048129,0,1.0133e+05,1.174,1,0.6975,0.6975,0.555,1
