"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8091,326.03,653.4,56.37,5.5623e-21,1.3494e+05,1,0.26913,0.768,0.024656,1
1.8093,326,653.45,56.349,5.6469e-21,1.3489e+05,1,0.27014,0.769,0.024748,1
1.8094,325.98,653.49,56.32,5.7102e-21,1.3485e+05,1,0.27114,0.77,0.02484,1
1.8096,325.96,653.53,56.291,5.7765e-21,1.3482e+05,1,0.27214,0.771,0.024932,1
1.8097,325.94,653.57,56.262,5.8458e-21,1.3478e+05,1,0.27315,0.772,0.025024,1
1.8099,325.92,653.61,56.233,5.9181e-21,1.3474e+05,1,0.27415,0.773,0.025116,1
1.8101,325.9,653.64,56.204,5.9935e-21,1.347e+05,1,0.27516,0.774,0.025208,1
1.8102,325.88,653.68,56.176,6.0718e-21,1.3466e+05,1,0.27616,0.775,0.0253,1
1.8104,325.86,653.72,56.147,6.1532e-21,1.3463e+05,1,0.27717,0.776,0.025392,1
1.8105,325.84,653.76,56.118,6.2376e-21,1.3459e+05,1,0.27817,0.777,0.025484,1
1.8107,325.82,653.8,56.089,6.325e-21,1.3455e+05,1,0.27917,0.778,0.025576,1
1.8108,325.8,653.84,56.06,6.4155e-21,1.3451e+05,1,0.28018,0.779,0.025668,1
1.811,325.78,653.88,56.031,6.509e-21,1.3448e+05,1,0.28118,0.78,0.02576,1
1.8112,325.76,653.92,56.002,6.6054e-21,1.3444e+05,1,0.28219,0.781,0.025852,1
1.8113,325.74,653.96,55.973,6.705e-21,1.344e+05,1,0.28319,0.782,0.025944,1
1.8115,325.72,654,55.944,6.8075e-21,1.3436e+05,1,0.2842,0.783,0.026036,1
1.8116,325.7,654.03,55.913,4.7665e-20,1.3433e+05,1,0.2852,0.784,0.026128,1
1.8117,325.69,654.06,55.877,1.4529e-19,1.343e+05,1,0.2862,0.785,0.02622,1
1.8118,325.67,654.09,55.842,2.429e-19,1.3427e+05,1,0.28721,0.786,0.026312,1
1.8119,325.66,654.12,55.807,3.4051e-19,1.3424e+05,1,0.28821,0.787,0.026404,1
1.8121,325.64,654.15,55.772,4.3811e-19,1.3422e+05,1,0.28922,0.788,0.026496,1
1.8122,325.63,654.18,55.736,5.3571e-19,1.3419e+05,1,0.29022,0.789,0.026588,1
1.8123,325.62,654.21,55.701,6.333e-19,1.3416e+05,1,0.29122,0.79,0.02668,1
1.8124,325.6,654.24,55.666,7.3088e-19,1.3413e+05,1,0.29223,0.791,0.026772,1
1.8125,325.59,654.26,55.631,8.2846e-19,1.3411e+05,1,0.29323,0.792,0.026864,1
1.8126,325.58,654.29,55.595,9.2603e-19,1.3408e+05,1,0.29424,0.793,0.026956,1
1.8127,325.56,654.32,55.56,1.0236e-18,1.3405e+05,1,0.29524,0.794,0.027048,1
1.8128,325.55,654.35,55.525,1.1212e-18,1.3402e+05,1,0.29625,0.795,0.02714,1
1.8129,325.53,654.38,55.489,1.2187e-18,1.34e+05,1,0.29725,0.796,0.027232,1
1.813,325.52,654.41,55.454,1.3163e-18,1.3397e+05,1,0.29825,0.797,0.027324,1
1.8131,325.51,654.44,55.419,1.4138e-18,1.3394e+05,1,0.29926,0.798,0.027416,1
1.8132,325.5,654.46,55.382,1.3666e-18,1.3392e+05,1,0.30026,0.799,0.027508,1
1.8133,325.49,654.48,55.345,1.1703e-18,1.339e+05,1,0.30127,0.8,0.0276,1
1.8134,325.48,654.5,55.307,9.7402e-19,1.3388e+05,1,0.30227,0.801,0.027692,1
1.8134,325.47,654.52,55.27,7.7773e-19,1.3386e+05,1,0.30328,0.802,0.027784,1
1.8135,325.47,654.54,55.232,5.8145e-19,1.3384e+05,1,0.30428,0.803,0.027876,1
1.8136,325.46,654.56,55.195,3.8517e-19,1.3383e+05,1,0.30528,0.804,0.027968,1
1.8136,325.45,654.58,55.157,1.889e-19,1.3381e+05,1,0.30629,0.805,0.02806,1
1.8137,325.44,654.6,55.12,-7.3588e-21,1.3379e+05,1,0.30729,0.806,0.028152,1
1.8137,325.43,654.62,55.082,-2.0361e-19,1.3377e+05,1,0.3083,0.807,0.028244,1
1.8138,325.43,654.64,55.045,-3.9987e-19,1.3375e+05,1,0.3093,0.808,0.028336,1
1.8139,325.42,654.65,55.007,-5.9612e-19,1.3374e+05,1,0.3103,0.809,0.028428,1
1.8139,325.41,654.67,54.97,-7.9235e-19,1.3372e+05,1,0.31131,0.81,0.02852,1
1.814,325.4,654.69,54.932,-9.8858e-19,1.337e+05,1,0.31231,0.811,0.028612,1
1.8141,325.4,654.71,54.895,-1.1848e-18,1.3368e+05,1,0.31332,0.812,0.028704,1
1.8141,325.39,654.73,54.857,-1.381e-18,1.3366e+05,1,0.31432,0.813,0.028796,1
1.8142,325.38,654.75,54.82,-1.4097e-18,1.3365e+05,1,0.31533,0.814,0.028888,1
1.8142,325.38,654.76,54.784,-1.3104e-18,1.3364e+05,1,0.31633,0.815,0.02898,1
1.8142,325.38,654.77,54.748,-1.2112e-18,1.3363e+05,1,0.31733,0.816,0.029072,1
1.8142,325.38,654.78,54.711,-1.112e-18,1.3362e+05,1,0.31834,0.817,0.029164,1
1.8143,325.38,654.79,54.675,-1.0128e-18,1.3362e+05,1,0.31934,0.818,0.029256,1
1.8143,325.37,654.8,54.638,-9.1355e-19,1.3361e+05,1,0.32035,0.819,0.029348,1
1.8143,325.37,654.81,54.602,-8.1433e-19,1.336e+05,1,0.32135,0.82,0.02944,1
1.8143,325.37,654.82,54.566,-7.1512e-19,1.3359e+05,1,0.32236,0.821,0.029532,1
1.8144,325.37,654.83,54.529,-6.159e-19,1.3358e+05,1,0.32336,0.822,0.029624,1
1.8144,325.37,654.84,54.493,-5.167e-19,1.3357e+05,1,0.32436,0.823,0.029716,1
1.8144,325.36,654.85,54.457,-4.1749e-19,1.3356e+05,1,0.32537,0.824,0.029808,1
1.8144,325.36,654.86,54.42,-3.1829e-19,1.3355e+05,1,0.32637,0.825,0.0299,1
1.8145,325.36,654.87,54.384,-2.1909e-19,1.3354e+05,1,0.32738,0.826,0.029992,1
1.8145,325.36,654.88,54.347,-1.1989e-19,1.3353e+05,1,0.32838,0.827,0.030084,1
1.8145,325.35,654.89,54.311,-2.07e-20,1.3352e+05,1,0.32939,0.828,0.030176,1
1.8145,325.36,654.89,54.277,1.4122e-19,1.3352e+05,1,0.33039,0.829,0.030268,1
1.8145,325.36,654.89,54.244,3.3814e-19,1.3352e+05,1,0.33139,0.83,0.03036,1
1.8145,325.36,654.9,54.212,5.3506e-19,1.3352e+05,1,0.3324,0.831,0.030452,1
1.8145,325.36,654.9,54.179,7.3198e-19,1.3352e+05,1,0.3334,0.832,0.030544,1
1.8145,325.37,654.9,54.147,9.2888e-19,1.3351e+05,1,0.33441,0.833,0.030636,1
1.8145,325.37,654.9,54.114,1.1258e-18,1.3351e+05,1,0.33541,0.834,0.030728,1
1.8145,325.37,654.9,54.081,1.3227e-18,1.3351e+05,1,0.33641,0.835,0.03082,1
1.8145,325.37,654.91,54.049,1.5195e-18,1.3351e+05,1,0.33742,0.836,0.030912,1
1.8144,325.37,654.91,54.016,1.7164e-18,1.3351e+05,1,0.33842,0.837,0.031004,1
1.8144,325.38,654.91,53.983,1.9133e-18,1.3351e+05,1,0.33943,0.838,0.031096,1
1.8144,325.38,654.91,53.951,2.1101e-18,1.335e+05,1,0.34043,0.839,0.031188,1
1.8144,325.38,654.91,53.918,2.3069e-18,1.335e+05,1,0.34144,0.84,0.03128,1
1.8144,325.38,654.92,53.886,2.5038e-18,1.335e+05,1,0.34244,0.841,0.031372,1
1.8144,325.39,654.92,53.853,2.7006e-18,1.335e+05,1,0.34344,0.842,0.031464,1
1.8144,325.39,654.92,53.82,2.8974e-18,1.335e+05,1,0.34445,0.843,0.031556,1
1.8144,325.39,654.92,53.792,2.9528e-18,1.335e+05,1,0.34545,0.844,0.031648,1
1.8143,325.4,654.91,53.765,2.9522e-18,1.3351e+05,1,0.34646,0.845,0.03174,1
1.8143,325.41,654.91,53.738,2.9517e-18,1.3351e+05,1,0.34746,0.846,0.031832,1
1.8143,325.41,654.9,53.71,2.9511e-18,1.3352e+05,1,0.34847,0.847,0.031924,1
1.8142,325.42,654.9,53.683,2.9505e-18,1.3352e+05,1,0.34947,0.848,0.032016,1
1.8142,325.42,654.9,53.656,2.9499e-18,1.3353e+05,1,0.35047,0.849,0.032108,1
1.8142,325.43,654.89,53.629,2.9494e-18,1.3353e+05,1,0.35148,0.85,0.0322,1
1.8141,325.43,654.89,53.602,2.9488e-18,1.3353e+05,1,0.35248,0.851,0.032292,1
1.8141,325.44,654.88,53.575,2.9482e-18,1.3354e+05,1,0.35349,0.852,0.032384,1
1.814,325.45,654.88,53.548,2.9476e-18,1.3354e+05,1,0.35449,0.853,0.032476,1
1.814,325.45,654.87,53.521,2.9471e-18,1.3355e+05,1,0.35549,0.854,0.032568,1
1.814,325.46,654.87,53.494,2.9465e-18,1.3355e+05,1,0.3565,0.855,0.03266,1
1.8139,325.46,654.86,53.467,2.9459e-18,1.3356e+05,1,0.3575,0.856,0.032752,1
1.8139,325.47,654.86,53.44,2.9453e-18,1.3356e+05,1,0.35851,0.857,0.032844,1
1.8139,325.48,654.86,53.413,2.9448e-18,1.3357e+05,1,0.35951,0.858,0.032936,1
1.8138,325.48,654.85,53.391,3.0228e-18,1.3358e+05,1,0.36052,0.859,0.033028,1
1.8138,325.49,654.84,53.371,3.1216e-18,1.3359e+05,1,0.36152,0.86,0.03312,1
1.8137,325.5,654.83,53.35,3.2204e-18,1.3359e+05,1,0.36252,0.861,0.033212,1
1.8137,325.51,654.82,53.33,3.3191e-18,1.336e+05,1,0.36353,0.862,0.033304,1
1.8136,325.52,654.81,53.309,3.4179e-18,1.3361e+05,1,0.36453,0.863,0.033396,1
1.8136,325.52,654.8,53.289,3.5167e-18,1.3362e+05,1,0.36554,0.864,0.033488,1
1.8135,325.53,654.79,53.269,3.6154e-18,1.3363e+05,1,0.36654,0.865,0.03358,1
1.8134,325.54,654.78,53.248,3.7142e-18,1.3364e+05,1,0.36755,0.866,0.033672,1
1.8134,325.55,654.77,53.228,3.813e-18,1.3365e+05,1,0.36855,0.867,0.033764,1
1.8133,325.56,654.76,53.207,3.9117e-18,1.3366e+05,1,0.36955,0.868,0.033856,1
1.8133,325.57,654.75,53.187,4.0105e-18,1.3367e+05,1,0.37056,0.869,0.033948,1
1.8132,325.57,654.74,53.167,4.1092e-18,1.3368e+05,1,0.37156,0.87,0.03404,1
1.8132,325.58,654.73,53.146,4.208e-18,1.3369e+05,1,0.37257,0.871,0.034132,1
1.8131,325.59,654.72,53.126,4.3067e-18,1.337e+05,1,0.37357,0.872,0.034224,1
1.8131,325.6,654.71,53.105,4.4055e-18,1.3371e+05,1,0.37458,0.873,0.034316,1
1.813,325.61,654.7,53.091,4.4192e-18,1.3372e+05,1,0.37558,0.874,0.034408,1
1.8129,325.62,654.69,53.078,4.4197e-18,1.3373e+05,1,0.37658,0.875,0.0345,1
1.8129,325.63,654.68,53.065,4.4202e-18,1.3374e+05,1,0.37759,0.876,0.034592,1
1.8128,325.64,654.66,53.051,4.4207e-18,1.3376e+05,1,0.37859,0.877,0.034684,1
1.8127,325.65,654.65,53.038,4.4212e-18,1.3377e+05,1,0.3796,0.878,0.034776,1
1.8127,325.66,654.64,53.025,4.4217e-18,1.3378e+05,1,0.3806,0.879,0.034868,1
1.8126,325.67,654.62,53.012,4.4222e-18,1.3379e+05,1,0.3816,0.88,0.03496,1
1.8125,325.68,654.61,52.998,4.4227e-18,1.3381e+05,1,0.38261,0.881,0.035052,1
1.8125,325.69,654.6,52.985,4.4232e-18,1.3382e+05,1,0.38361,0.882,0.035144,1
1.8124,325.7,654.58,52.972,4.4237e-18,1.3383e+05,1,0.38462,0.883,0.035236,1
1.8123,325.71,654.57,52.959,4.4242e-18,1.3385e+05,1,0.38562,0.884,0.035328,1
1.8123,325.72,654.56,52.945,4.4247e-18,1.3386e+05,1,0.38663,0.885,0.03542,1
1.8122,325.73,654.54,52.932,4.4252e-18,1.3387e+05,1,0.38763,0.886,0.035512,1
1.8121,325.74,654.53,52.919,4.4257e-18,1.3388e+05,1,0.38863,0.887,0.035604,1
1.8121,325.75,654.52,52.905,4.4262e-18,1.339e+05,1,0.38964,0.888,0.035696,1
1.812,325.76,654.5,52.899,4.1474e-18,1.3391e+05,1,0.39064,0.889,0.035788,1
1.8119,325.77,654.49,52.893,3.8508e-18,1.3392e+05,1,0.39165,0.89,0.03588,1
1.8119,325.78,654.47,52.886,3.5543e-18,1.3394e+05,1,0.39265,0.891,0.035972,1
1.8118,325.79,654.46,52.88,3.2577e-18,1.3395e+05,1,0.39366,0.892,0.036064,1
1.8117,325.8,654.44,52.874,2.9612e-18,1.3397e+05,1,0.39466,0.893,0.036156,1
1.8116,325.81,654.43,52.868,2.6647e-18,1.3398e+05,1,0.39566,0.894,0.036248,1
1.8116,325.82,654.41,52.862,2.3682e-18,1.34e+05,1,0.39667,0.895,0.03634,1
1.8115,325.83,654.4,52.855,2.0717e-18,1.3401e+05,1,0.39767,0.896,0.036432,1
1.8114,325.84,654.38,52.849,1.7753e-18,1.3403e+05,1,0.39868,0.897,0.036524,1
1.8113,325.85,654.37,52.843,1.4788e-18,1.3404e+05,1,0.39968,0.898,0.036616,1
1.8113,325.86,654.35,52.837,1.1824e-18,1.3405e+05,1,0.40069,0.899,0.036708,1
1.8112,325.87,654.34,52.831,8.8592e-19,1.3407e+05,1,0.40169,0.9,0.0368,1
1.8111,325.88,654.32,52.824,5.8949e-19,1.3408e+05,1,0.40269,0.901,0.036892,1
1.8111,325.89,654.31,52.818,2.9308e-19,1.341e+05,1,0.4037,0.902,0.036984,1
1.811,325.9,654.29,52.812,1.1043e-21,1.3411e+05,1,0.4047,0.903,0.037076,1
1.8109,325.91,654.28,52.813,1.1138e-21,1.3413e+05,1,0.40571,0.904,0.037168,1
1.8108,325.92,654.26,52.813,1.1233e-21,1.3414e+05,1,0.40671,0.905,0.03726,1
1.8108,325.93,654.24,52.813,1.1328e-21,1.3416e+05,1,0.40771,0.906,0.037352,1
1.8107,325.94,654.23,52.814,1.1423e-21,1.3417e+05,1,0.40872,0.907,0.037444,1
1.8106,325.96,654.21,52.814,1.1517e-21,1.3419e+05,1,0.40972,0.908,0.037536,1
1.8106,325.97,654.2,52.815,1.1612e-21,1.342e+05,1,0.41073,0.909,0.037628,1
1.8105,325.98,654.18,52.815,1.1706e-21,1.3422e+05,1,0.41173,0.91,0.03772,1
1.8104,325.99,654.17,52.815,1.18e-21,1.3423e+05,1,0.41274,0.911,0.037812,1
1.8103,326,654.15,52.816,1.1894e-21,1.3425e+05,1,0.41374,0.912,0.037904,1
1.8103,326.01,654.13,52.816,1.1987e-21,1.3426e+05,1,0.41474,0.913,0.037996,1
1.8102,326.02,654.12,52.817,1.2081e-21,1.3428e+05,1,0.41575,0.914,0.038088,1
1.8101,326.03,654.1,52.817,1.2174e-21,1.3429e+05,1,0.41675,0.915,0.03818,1
1.81,326.04,654.09,52.817,1.2268e-21,1.3431e+05,1,0.41776,0.916,0.038272,1
1.81,326.05,654.07,52.818,1.2361e-21,1.3432e+05,1,0.41876,0.917,0.038364,1
1.8099,326.06,654.05,52.819,1.2184e-21,1.3434e+05,1,0.41977,0.918,0.038456,1
1.8098,326.07,654.04,52.825,9.269e-22,1.3435e+05,1,0.42077,0.919,0.038548,1
1.8098,326.08,654.02,52.831,6.3538e-22,1.3437e+05,1,0.42177,0.92,0.03864,1
1.8097,326.09,654.01,52.837,3.4388e-22,1.3438e+05,1,0.42278,0.921,0.038732,1
1.8096,326.1,653.99,52.843,5.2381e-23,1.344e+05,1,0.42378,0.922,0.038824,1
1.8096,326.11,653.98,52.849,-2.3911e-22,1.3441e+05,1,0.42479,0.923,0.038916,1
1.8095,326.11,653.96,52.856,-5.306e-22,1.3442e+05,1,0.42579,0.924,0.039008,1
1.8094,326.12,653.95,52.862,-8.2207e-22,1.3444e+05,1,0.42679,0.925,0.0391,1
1.8094,326.13,653.93,52.868,-1.1135e-21,1.3445e+05,1,0.4278,0.926,0.039192,1
1.8093,326.14,653.91,52.874,-1.405e-21,1.3447e+05,1,0.4288,0.927,0.039284,1
1.8092,326.15,653.9,52.88,-1.6964e-21,1.3448e+05,1,0.42981,0.928,0.039376,1
1.8092,326.16,653.88,52.886,-1.9879e-21,1.345e+05,1,0.43081,0.929,0.039468,1
1.8091,326.17,653.87,52.892,-2.2793e-21,1.3451e+05,1,0.43182,0.93,0.03956,1
1.809,326.18,653.85,52.899,-2.5707e-21,1.3453e+05,1,0.43282,0.931,0.039652,1
1.809,326.19,653.84,52.905,-2.8621e-21,1.3454e+05,1,0.43382,0.932,0.039744,1
1.8089,326.2,653.82,52.912,-1.9276e-20,1.3456e+05,1,0.43483,0.933,0.039836,1
1.8088,326.21,653.81,52.922,-1.1775e-19,1.3457e+05,1,0.43583,0.934,0.039928,1
1.8088,326.22,653.79,52.933,-2.1621e-19,1.3458e+05,1,0.43684,0.935,0.04002,1
1.8087,326.22,653.78,52.944,-3.1467e-19,1.3459e+05,1,0.43784,0.936,0.040112,1
1.8087,326.23,653.77,52.955,-4.1312e-19,1.3461e+05,1,0.43885,0.937,0.040204,1
1.8086,326.24,653.75,52.966,-5.1157e-19,1.3462e+05,1,0.43985,0.938,0.040296,1
1.8085,326.25,653.74,52.976,-6.1001e-19,1.3463e+05,1,0.44085,0.939,0.040388,1
1.8085,326.26,653.72,52.987,-7.0845e-19,1.3465e+05,1,0.44186,0.94,0.04048,1
1.8084,326.27,653.71,52.998,-8.0687e-19,1.3466e+05,1,0.44286,0.941,0.040572,1
1.8084,326.27,653.69,53.009,-9.0529e-19,1.3467e+05,1,0.44387,0.942,0.040664,1
1.8083,326.28,653.68,53.02,-1.0037e-18,1.3469e+05,1,0.44487,0.943,0.040756,1
1.8082,326.29,653.67,53.03,-1.1021e-18,1.347e+05,1,0.44588,0.944,0.040848,1
1.8082,326.3,653.65,53.041,-1.2005e-18,1.3471e+05,1,0.44688,0.945,0.04094,1
1.8081,326.31,653.64,53.052,-1.2989e-18,1.3473e+05,1,0.44788,0.946,0.041032,1
1.8081,326.32,653.62,53.063,-1.3973e-18,1.3474e+05,1,0.44889,0.947,0.041124,1
1.808,326.32,653.61,53.074,-1.401e-18,1.3475e+05,1,0.44989,0.948,0.041216,1
1.808,326.33,653.6,53.089,-1.1029e-18,1.3476e+05,1,0.4509,0.949,0.041308,1
1.8079,326.34,653.59,53.103,-8.0479e-19,1.3477e+05,1,0.4519,0.95,0.0414,1
1.8079,326.34,653.57,53.117,-5.0669e-19,1.3479e+05,1,0.4529,0.951,0.041492,1
1.8078,326.35,653.56,53.131,-2.0859e-19,1.348e+05,1,0.45391,0.952,0.041584,1
1.8078,326.36,653.55,53.146,8.9489e-20,1.3481e+05,1,0.45491,0.953,0.041676,1
1.8077,326.36,653.54,53.16,3.8756e-19,1.3482e+05,1,0.45592,0.954,0.041768,1
1.8077,326.37,653.53,53.174,6.8561e-19,1.3483e+05,1,0.45692,0.955,0.04186,1
1.8076,326.38,653.51,53.188,9.8366e-19,1.3484e+05,1,0.45793,0.956,0.041952,1
1.8076,326.38,653.5,53.203,1.2817e-18,1.3485e+05,1,0.45893,0.957,0.042044,1
1.8075,326.39,653.49,53.217,1.5797e-18,1.3486e+05,1,0.45993,0.958,0.042136,1
1.8075,326.4,653.48,53.231,1.8778e-18,1.3488e+05,1,0.46094,0.959,0.042228,1
1.8074,326.4,653.46,53.246,2.1758e-18,1.3489e+05,1,0.46194,0.96,0.04232,1
1.8074,326.41,653.45,53.26,2.4738e-18,1.349e+05,1,0.46295,0.961,0.042412,1
1.8073,326.42,653.44,53.274,2.7718e-18,1.3491e+05,1,0.46395,0.962,0.042504,1
1.8073,326.42,653.43,53.289,2.9764e-18,1.3492e+05,1,0.46496,0.963,0.042596,1
1.8073,326.43,653.42,53.306,2.9763e-18,1.3493e+05,1,0.46596,0.964,0.042688,1
1.8072,326.43,653.41,53.322,2.9763e-18,1.3494e+05,1,0.46696,0.965,0.04278,1
1.8072,326.44,653.4,53.339,2.9763e-18,1.3495e+05,1,0.46797,0.966,0.042872,1
1.8071,326.44,653.39,53.355,2.9763e-18,1.3496e+05,1,0.46897,0.967,0.042964,1
1.8071,326.45,653.38,53.372,2.9763e-18,1.3496e+05,1,0.46998,0.968,0.043056,1
1.8071,326.45,653.37,53.389,2.9762e-18,1.3497e+05,1,0.47098,0.969,0.043148,1
1.807,326.46,653.36,53.405,2.9762e-18,1.3498e+05,1,0.47198,0.97,0.04324,1
1.807,326.46,653.35,53.422,2.9762e-18,1.3499e+05,1,0.47299,0.971,0.043332,1
1.807,326.47,653.34,53.438,2.9762e-18,1.35e+05,1,0.47399,0.972,0.043424,1
1.8069,326.47,653.33,53.455,2.9761e-18,1.3501e+05,1,0.475,0.973,0.043516,1
1.8069,326.48,653.32,53.472,2.9761e-18,1.3502e+05,1,0.476,0.974,0.043608,1
1.8069,326.48,653.31,53.488,2.9761e-18,1.3503e+05,1,0.47701,0.975,0.0437,1
1.8068,326.49,653.3,53.505,2.9761e-18,1.3504e+05,1,0.47801,0.976,0.043792,1
1.8068,326.49,653.29,53.521,2.976e-18,1.3504e+05,1,0.47901,0.977,0.043884,1
1.8067,326.5,653.28,53.538,2.8607e-18,1.3505e+05,1,0.48002,0.978,0.043976,1
1.8067,326.5,653.28,53.556,2.5635e-18,1.3506e+05,1,0.48102,0.979,0.044068,1
1.8067,326.5,653.27,53.574,2.2662e-18,1.3506e+05,1,0.48203,0.98,0.04416,1
1.8067,326.51,653.26,53.592,1.969e-18,1.3507e+05,1,0.48303,0.981,0.044252,1
1.8066,326.51,653.25,53.61,1.6718e-18,1.3508e+05,1,0.48404,0.982,0.044344,1
1.8066,326.51,653.25,53.627,1.3746e-18,1.3508e+05,1,0.48504,0.983,0.044436,1
1.8066,326.52,653.24,53.645,1.0774e-18,1.3509e+05,1,0.48604,0.984,0.044528,1
1.8066,326.52,653.23,53.663,7.8024e-19,1.351e+05,1,0.48705,0.985,0.04462,1
1.8066,326.52,653.22,53.681,4.8309e-19,1.351e+05,1,0.48805,0.986,0.044712,1
1.8065,326.53,653.22,53.699,1.8595e-19,1.3511e+05,1,0.48906,0.987,0.044804,1
1.8065,326.53,653.21,53.716,-1.1118e-19,1.3512e+05,1,0.49006,0.988,0.044896,1
1.8065,326.53,653.2,53.734,-4.0832e-19,1.3512e+05,1,0.49107,0.989,0.044988,1
1.8065,326.54,653.2,53.752,-7.0542e-19,1.3513e+05,1,0.49207,0.99,0.04508,1
1.8064,326.54,653.19,53.77,-1.0025e-18,1.3513e+05,1,0.49307,0.991,0.045172,1
1.8064,326.54,653.18,53.788,-1.2996e-18,1.3514e+05,1,0.49408,0.992,0.045264,1
1.8064,326.55,653.17,53.805,-1.4137e-18,1.3515e+05,1,0.49508,0.993,0.045356,1
1.8064,326.55,653.17,53.823,-1.3154e-18,1.3515e+05,1,0.49609,0.994,0.045448,1
1.8064,326.55,653.16,53.841,-1.2171e-18,1.3515e+05,1,0.49709,0.995,0.04554,1
1.8063,326.55,653.16,53.859,-1.1189e-18,1.3516e+05,1,0.49809,0.996,0.045632,1
1.8063,326.55,653.16,53.877,-1.0206e-18,1.3516e+05,1,0.4991,0.997,0.045724,1
1.8063,326.55,653.15,53.895,-9.2231e-19,1.3517e+05,1,0.5001,0.998,0.045816,1
1.8063,326.56,653.15,53.913,-8.2406e-19,1.3517e+05,1,0.50111,0.999,0.045908,1
1.8063,326.56,653.14,53.931,-7.2581e-19,1.3517e+05,1,0.50211,1,0.046,1
1.8063,326.56,653.14,53.949,-6.2757e-19,1.3518e+05,1,0.50312,1.001,0.046092,1
1.8063,326.56,653.13,53.967,-5.2935e-19,1.3518e+05,1,0.50412,1.002,0.046184,1
1.8063,326.56,653.13,53.985,-4.3113e-19,1.3518e+05,1,0.50512,1.003,0.046276,1
1.8062,326.56,653.12,54.003,-3.3293e-19,1.3519e+05,1,0.50613,1.004,0.046368,1
1.8062,326.57,653.12,54.021,-2.3473e-19,1.3519e+05,1,0.50713,1.005,0.04646,1
1.8062,326.57,653.11,54.039,-1.3653e-19,1.352e+05,1,0.50814,1.006,0.046552,1
1.8062,326.57,653.11,54.057,-3.836e-20,1.352e+05,1,0.50914,1.007,0.046644,1
1.8062,326.57,653.1,54.075,6.3682e-21,1.352e+05,1,0.51015,1.008,0.046736,1
1.8062,326.57,653.1,54.092,5.0559e-21,1.352e+05,1,0.51115,1.009,0.046828,1
1.8062,326.57,653.1,54.11,3.7403e-21,1.3521e+05,1,0.51215,1.01,0.04692,1
1.8062,326.57,653.1,54.127,2.4217e-21,1.3521e+05,1,0.51316,1.011,0.047012,1
1.8062,326.57,653.09,54.145,1.1e-21,1.3521e+05,1,0.51416,1.012,0.047104,1
1.8062,326.57,653.09,54.162,-2.2482e-22,1.3521e+05,1,0.51517,1.013,0.047196,1
1.8062,326.57,653.09,54.179,-1.5528e-21,1.3521e+05,1,0.51617,1.014,0.047288,1
1.8062,326.57,653.09,54.197,-2.8838e-21,1.3521e+05,1,0.51717,1.015,0.04738,1
1.8062,326.57,653.08,54.214,-4.218e-21,1.3522e+05,1,0.51818,1.016,0.047472,1
1.8062,326.57,653.08,54.231,-5.5553e-21,1.3522e+05,1,0.51918,1.017,0.047564,1
1.8062,326.57,653.08,54.249,-6.8957e-21,1.3522e+05,1,0.52019,1.018,0.047656,1
1.8062,326.57,653.08,54.266,-8.2392e-21,1.3522e+05,1,0.52119,1.019,0.047748,1
1.8061,326.57,653.07,54.284,-9.5858e-21,1.3522e+05,1,0.5222,1.02,0.04784,1
1.8061,326.57,653.07,54.301,-1.0936e-20,1.3522e+05,1,0.5232,1.021,0.047932,1
1.8061,326.57,653.07,54.318,-1.2288e-20,1.3523e+05,1,0.5242,1.022,0.048024,1
1.8061,326.57,653.07,54.335,-1.2266e-20,1.3523e+05,1,0.52521,1.023,0.048116,1
1.8061,326.57,653.07,54.351,-1.1367e-20,1.3523e+05,1,0.52621,1.024,0.048208,1
1.8062,326.57,653.07,54.367,-1.0465e-20,1.3523e+05,1,0.52722,1.025,0.0483,1
1.8062,326.57,653.07,54.383,-9.5598e-21,1.3523e+05,1,0.52822,1.026,0.048392,1
1.8062,326.57,653.07,54.4,-8.6518e-21,1.3523e+05,1,0.52923,1.027,0.048484,1
1.8062,326.57,653.07,54.416,-7.7403e-21,1.3523e+05,1,0.53023,1.028,0.048576,1
1.8062,326.57,653.06,54.432,-6.8257e-21,1.3523e+05,1,0.53123,1.029,0.048668,1
1.8062,326.57,653.06,54.448,-5.9083e-21,1.3523e+05,1,0.53224,1.03,0.04876,1
1.8062,326.57,653.06,54.464,-4.9875e-21,1.3523e+05,1,0.53324,1.031,0.048852,1
1.8062,326.57,653.06,54.48,-4.0637e-21,1.3522e+05,1,0.53425,1.032,0.048944,1
1.8062,326.56,653.06,54.496,-3.1367e-21,1.3522e+05,1,0.53525,1.033,0.049036,1
1.8062,326.56,653.06,54.513,-2.2065e-21,1.3522e+05,1,0.53626,1.034,0.049128,1
1.8062,326.56,653.06,54.529,-1.2734e-21,1.3522e+05,1,0.53726,1.035,0.04922,1
1.8062,326.56,653.06,54.545,-3.3701e-22,1.3522e+05,1,0.53826,1.036,0.049312,1
1.8062,326.56,653.06,54.561,6.0238e-22,1.3522e+05,1,0.53927,1.037,0.049404,1
1.8062,326.56,653.06,54.576,6.8599e-20,1.3522e+05,1,0.54027,1.038,0.049496,1
1.8062,326.56,653.06,54.59,1.6721e-19,1.3522e+05,1,0.54128,1.039,0.049588,1
1.8062,326.56,653.06,54.605,2.6581e-19,1.3522e+05,1,0.54228,1.04,0.04968,1
