"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0,1
1.9978,300,694.73,2.4071e-16,0,0.54712,72.394,0.46604,155.34,1.0132e+05,1.174,1,0.0015,0.0015,0,1
1.9978,300,694.73,4.8142e-16,0,0.54712,72.391,0.46604,155.33,1.0132e+05,1.174,1,0.003,0.003,0,1
1.9978,300,694.73,7.2213e-16,0,0.54711,72.388,0.46604,155.33,1.0132e+05,1.174,1,0.0045,0.0045,0,1
1.9978,300,694.73,9.6284e-16,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.006,0.006,0,1
1.9978,300,694.73,1.2036e-15,0,0.54711,72.382,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0,1
1.9978,300,694.73,1.4443e-15,0,0.54711,72.378,0.46603,155.31,1.0132e+05,1.174,1,0.009,0.009,0,1
1.9978,300,694.73,1.685e-15,0,0.54711,72.375,0.46603,155.3,1.0132e+05,1.174,1,0.0105,0.0105,0,1
1.9978,300,694.73,1.9257e-15,0,0.5471,72.372,0.46603,155.3,1.0132e+05,1.174,1,0.012,0.012,0,1
1.9978,300,694.73,1.8444e-15,0,0.5471,72.37,0.46603,155.29,1.0132e+05,1.174,1,0.0135,0.0135,0,1
1.9978,300,694.73,1.6021e-15,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.015,0.015,0,1
1.9978,300,694.73,1.3598e-15,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.0165,0.0165,0,1
1.9978,300,694.73,1.1175e-15,0,0.5471,72.363,0.46602,155.28,1.0132e+05,1.174,1,0.018,0.018,0,1
1.9978,300,694.73,8.7524e-16,0,0.5471,72.361,0.46602,155.27,1.0132e+05,1.174,1,0.0195,0.0195,0,1
1.9978,300,694.73,6.3295e-16,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.021,0.021,0,1
