"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0,1
1.9978,300,694.73,7.2741e-13,0,0.54712,72.394,0.46604,155.34,1.0132e+05,1.174,1,0.0015,0.0015,0,1
1.9978,300,694.73,1.4548e-12,0,0.54712,72.391,0.46604,155.33,1.0132e+05,1.174,1,0.003,0.003,0,1
1.9978,300,694.73,2.1822e-12,0,0.54711,72.388,0.46603,155.33,1.0132e+05,1.174,1,0.0045,0.0045,0,1
1.9978,300,694.73,2.9096e-12,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.006,0.006,0,1
1.9978,300,694.73,3.6371e-12,0,0.54711,72.381,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0,1
1.9978,300,694.73,4.3645e-12,0,0.54711,72.378,0.46603,155.31,1.0132e+05,1.174,1,0.009,0.009,0,1
1.9978,300,694.73,5.0919e-12,0,0.54711,72.375,0.46603,155.3,1.0132e+05,1.174,1,0.0105,0.0105,0,1
1.9978,300,694.73,5.8193e-12,0,0.5471,72.372,0.46603,155.3,1.0132e+05,1.174,1,0.012,0.012,0,1
1.9978,300,694.73,6.5467e-12,0,0.5471,72.368,0.46602,155.29,1.0132e+05,1.174,1,0.0135,0.0135,0,1
1.9978,300,694.73,7.2741e-12,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.015,0.015,0,1
1.9978,300,694.73,8.0015e-12,0,0.5471,72.362,0.46602,155.28,1.0132e+05,1.174,1,0.0165,0.0165,0,1
1.9978,300,694.73,8.7289e-12,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.018,0.018,0,1
1.9978,300,694.73,9.4564e-12,0,0.54709,72.356,0.46602,155.26,1.0132e+05,1.174,1,0.0195,0.0195,0,1
1.9978,300,694.73,1.0184e-11,0,0.54709,72.352,0.46602,155.26,1.0132e+05,1.174,1,0.021,0.021,0,1
1.9978,300,694.73,1.0911e-11,0,0.54709,72.349,0.46601,155.25,1.0132e+05,1.174,1,0.0225,0.0225,0,1
1.9978,300,694.73,1.1639e-11,0,0.54709,72.346,0.46601,155.24,1.0132e+05,1.174,1,0.024,0.024,0,1
1.9978,300,694.73,1.2366e-11,0,0.54709,72.343,0.46601,155.24,1.0132e+05,1.174,1,0.0255,0.0255,0,1
1.9978,300,694.73,1.3093e-11,0,0.54708,72.339,0.46601,155.23,1.0132e+05,1.174,1,0.027,0.027,0,1
1.9978,300,694.73,1.3821e-11,0,0.54708,72.336,0.46601,155.23,1.0132e+05,1.174,1,0.0285,0.0285,0,1
1.9978,300,694.73,1.4548e-11,0,0.54708,72.333,0.46601,155.22,1.0132e+05,1.174,1,0.03,0.03,0,1
1.9978,300,694.73,1.533e-11,0,0.54708,72.33,0.466,155.21,1.0132e+05,1.174,1,0.0315,0.0315,0,1
1.9978,300,694.73,1.6381e-11,0,0.54708,72.328,0.466,155.21,1.0132e+05,1.174,1,0.033,0.033,0,1
