"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.4707,515.17,208.12,60.488,4.539e-17,4.7498e+05,1,0.028576,0.526,0.011856,1
0.47196,514.99,208.39,61.193,4.4009e-17,4.749e+05,1,0.029675,0.527,0.012312,1
0.47322,514.81,208.66,61.897,4.2628e-17,4.7483e+05,1,0.030774,0.528,0.012768,1
0.47449,514.63,208.93,62.601,4.1247e-17,4.7475e+05,1,0.031873,0.529,0.013224,1
0.47586,514.45,209.27,63.283,3.9861e-17,4.7459e+05,1,0.032972,0.53,0.01368,1
0.47787,514.27,209.97,63.84,3.8449e-17,4.7397e+05,1,0.034071,0.531,0.014136,1
0.47988,514.1,210.68,64.396,3.7037e-17,4.7336e+05,1,0.03517,0.532,0.014592,1
0.48188,513.93,211.39,64.952,3.5625e-17,4.7274e+05,1,0.036269,0.533,0.015048,1
0.48389,513.75,212.1,65.509,3.4213e-17,4.7213e+05,1,0.037368,0.534,0.015504,1
0.4859,513.58,212.81,66.065,3.2802e-17,4.7151e+05,1,0.038467,0.535,0.01596,1
0.48791,513.41,213.52,66.622,3.139e-17,4.7089e+05,1,0.039566,0.536,0.016416,1
0.48992,513.23,214.23,67.178,2.9979e-17,4.7028e+05,1,0.040665,0.537,0.016872,1
0.49193,513.06,214.94,67.735,2.8567e-17,4.6966e+05,1,0.041764,0.538,0.017328,1
0.49393,512.89,215.65,68.291,2.7156e-17,4.6905e+05,1,0.042863,0.539,0.017784,1
0.49594,512.71,216.36,68.848,2.5744e-17,4.6843e+05,1,0.043962,0.54,0.01824,1
0.49795,512.54,217.06,69.404,2.4333e-17,4.6782e+05,1,0.045062,0.541,0.018696,1
0.49996,512.37,217.77,69.961,2.2922e-17,4.672e+05,1,0.046161,0.542,0.019152,1
0.50197,512.19,218.48,70.517,2.1511e-17,4.6658e+05,1,0.04726,0.543,0.019608,1
0.50398,512.02,219.19,71.074,2.01e-17,4.6597e+05,1,0.048359,0.544,0.020064,1
0.50595,511.85,219.89,71.606,1.9572e-17,4.6535e+05,1,0.049458,0.545,0.02052,1
0.50778,511.7,220.57,72.052,2.2105e-17,4.6471e+05,1,0.050557,0.546,0.020976,1
0.50961,511.55,221.24,72.499,2.4638e-17,4.6407e+05,1,0.051656,0.547,0.021432,1
0.51144,511.4,221.91,72.945,2.7171e-17,4.6343e+05,1,0.052755,0.548,0.021888,1
0.51328,511.26,222.58,73.392,2.9703e-17,4.6279e+05,1,0.053854,0.549,0.022344,1
0.51511,511.11,223.26,73.839,3.2236e-17,4.6215e+05,1,0.054953,0.55,0.0228,1
0.51694,510.96,223.93,74.285,3.4768e-17,4.6152e+05,1,0.056052,0.551,0.023256,1
0.51878,510.81,224.6,74.732,3.73e-17,4.6088e+05,1,0.057151,0.552,0.023712,1
0.52061,510.66,225.28,75.178,3.9832e-17,4.6024e+05,1,0.05825,0.553,0.024168,1
0.52244,510.51,225.95,75.625,4.2364e-17,4.596e+05,1,0.059349,0.554,0.024624,1
0.52428,510.36,226.62,76.071,4.4896e-17,4.5896e+05,1,0.060448,0.555,0.02508,1
0.52611,510.22,227.3,76.518,4.7427e-17,4.5832e+05,1,0.061547,0.556,0.025536,1
0.52794,510.07,227.97,76.965,4.9959e-17,4.5768e+05,1,0.062646,0.557,0.025992,1
0.52977,509.92,228.64,77.411,5.249e-17,4.5704e+05,1,0.063746,0.558,0.026448,1
0.53161,509.77,229.32,77.858,5.5021e-17,4.5641e+05,1,0.064845,0.559,0.026904,1
0.53333,509.63,229.94,78.282,5.6786e-17,4.558e+05,1,0.065944,0.56,0.02736,1
0.53479,509.5,230.47,78.652,5.675e-17,4.5528e+05,1,0.067043,0.561,0.027816,1
0.53625,509.37,230.99,79.023,5.6714e-17,4.5475e+05,1,0.068142,0.562,0.028272,1
0.53772,509.24,231.52,79.394,5.6679e-17,4.5423e+05,1,0.069241,0.563,0.028728,1
0.53918,509.11,232.04,79.764,5.6643e-17,4.5371e+05,1,0.07034,0.564,0.029184,1
0.54064,508.98,232.57,80.135,5.6607e-17,4.5318e+05,1,0.071439,0.565,0.02964,1
0.54211,508.85,233.09,80.506,5.6571e-17,4.5266e+05,1,0.072538,0.566,0.030096,1
0.54357,508.72,233.62,80.876,5.6535e-17,4.5214e+05,1,0.073637,0.567,0.030552,1
0.54503,508.59,234.14,81.247,5.6499e-17,4.5161e+05,1,0.074736,0.568,0.031008,1
0.54649,508.46,234.67,81.618,5.6463e-17,4.5109e+05,1,0.075835,0.569,0.031464,1
0.54796,508.33,235.19,81.988,5.6427e-17,4.5057e+05,1,0.076934,0.57,0.03192,1
0.54942,508.21,235.72,82.359,5.6391e-17,4.5004e+05,1,0.078033,0.571,0.032376,1
0.55088,508.08,236.24,82.73,5.6355e-17,4.4952e+05,1,0.079132,0.572,0.032832,1
0.55234,507.95,236.77,83.1,5.6319e-17,4.49e+05,1,0.080231,0.573,0.033288,1
0.55381,507.82,237.29,83.471,5.6282e-17,4.4847e+05,1,0.081331,0.574,0.033744,1
0.55516,507.7,237.77,83.82,5.439e-17,4.4799e+05,1,0.08243,0.575,0.0342,1
0.55633,507.59,238.18,84.133,4.9381e-17,4.4757e+05,1,0.083529,0.576,0.034656,1
0.55751,507.48,238.59,84.446,4.4372e-17,4.4715e+05,1,0.084628,0.577,0.035112,1
0.55868,507.37,239,84.759,3.9363e-17,4.4673e+05,1,0.085727,0.578,0.035568,1
0.55985,507.26,239.41,85.072,3.4354e-17,4.4631e+05,1,0.086826,0.579,0.036024,1
0.56103,507.15,239.82,85.385,2.9346e-17,4.4589e+05,1,0.087925,0.58,0.03648,1
0.5622,507.04,240.23,85.698,2.4338e-17,4.4547e+05,1,0.089024,0.581,0.036936,1
0.56338,506.93,240.65,86.011,1.933e-17,4.4505e+05,1,0.090123,0.582,0.037392,1
0.56455,506.82,241.06,86.324,1.4323e-17,4.4462e+05,1,0.091222,0.583,0.037848,1
0.56572,506.71,241.47,86.637,9.3154e-18,4.442e+05,1,0.092321,0.584,0.038304,1
0.5669,506.6,241.88,86.95,4.3084e-18,4.4378e+05,1,0.09342,0.585,0.03876,1
0.56807,506.49,242.29,87.263,-6.9857e-19,4.4336e+05,1,0.094519,0.586,0.039216,1
0.56924,506.38,242.7,87.576,-5.705e-18,4.4294e+05,1,0.095618,0.587,0.039672,1
0.57042,506.27,243.11,87.889,-1.0711e-17,4.4252e+05,1,0.096717,0.588,0.040128,1
0.57159,506.16,243.52,88.202,-1.5717e-17,4.421e+05,1,0.097816,0.589,0.040584,1
0.57267,506.06,243.89,88.493,-1.9581e-17,4.4171e+05,1,0.098916,0.59,0.04104,1
0.57365,505.97,244.23,88.758,-2.2038e-17,4.4136e+05,1,0.10001,0.591,0.041496,1
0.57463,505.87,244.57,89.024,-2.4494e-17,4.4101e+05,1,0.10111,0.592,0.041952,1
0.5756,505.78,244.9,89.289,-2.695e-17,4.4066e+05,1,0.10221,0.593,0.042408,1
0.57658,505.69,245.24,89.554,-2.9406e-17,4.4031e+05,1,0.10331,0.594,0.042864,1
0.57755,505.59,245.58,89.819,-3.1862e-17,4.3996e+05,1,0.10441,0.595,0.04332,1
0.57853,505.5,245.91,90.084,-3.4318e-17,4.3961e+05,1,0.10551,0.596,0.043776,1
0.5795,505.4,246.25,90.349,-3.6773e-17,4.3926e+05,1,0.10661,0.597,0.044232,1
0.58048,505.31,246.59,90.614,-3.9228e-17,4.3891e+05,1,0.10771,0.598,0.044688,1
0.58145,505.21,246.92,90.879,-4.1683e-17,4.3856e+05,1,0.10881,0.599,0.045144,1
0.58243,505.12,247.26,91.144,-4.4138e-17,4.3821e+05,1,0.10991,0.6,0.0456,1
0.5834,505.03,247.59,91.41,-4.6593e-17,4.3786e+05,1,0.11101,0.601,0.046056,1
0.58438,504.93,247.93,91.675,-4.9047e-17,4.3751e+05,1,0.1121,0.602,0.046512,1
0.58536,504.84,248.27,91.94,-5.1502e-17,4.3715e+05,1,0.1132,0.603,0.046968,1
0.58633,504.74,248.6,92.205,-5.3956e-17,4.368e+05,1,0.1143,0.604,0.047424,1
0.58723,504.66,248.91,92.448,-5.3842e-17,4.3648e+05,1,0.1154,0.605,0.04788,1
0.58806,504.57,249.2,92.673,-5.1382e-17,4.3618e+05,1,0.1165,0.606,0.048336,1
0.58889,504.49,249.48,92.897,-4.8921e-17,4.3588e+05,1,0.1176,0.607,0.048792,1
0.58972,504.41,249.77,93.121,-4.6461e-17,4.3557e+05,1,0.1187,0.608,0.049248,1
0.59055,504.33,250.06,93.345,-4.4001e-17,4.3527e+05,1,0.1198,0.609,0.049704,1
0.59139,504.25,250.34,93.569,-4.1541e-17,4.3497e+05,1,0.1209,0.61,0.05016,1
0.59222,504.16,250.63,93.793,-3.9081e-17,4.3467e+05,1,0.122,0.611,0.050616,1
0.59305,504.08,250.91,94.017,-3.6622e-17,4.3437e+05,1,0.12309,0.612,0.051072,1
0.59388,504,251.2,94.241,-3.4162e-17,4.3407e+05,1,0.12419,0.613,0.051528,1
0.59471,503.92,251.48,94.466,-3.1703e-17,4.3376e+05,1,0.12529,0.614,0.051984,1
0.59554,503.84,251.77,94.69,-2.9243e-17,4.3346e+05,1,0.12639,0.615,0.05244,1
0.59637,503.75,252.06,94.914,-2.6784e-17,4.3316e+05,1,0.12749,0.616,0.052896,1
0.5972,503.67,252.34,95.138,-2.4326e-17,4.3286e+05,1,0.12859,0.617,0.053352,1
0.59803,503.59,252.63,95.362,-2.1867e-17,4.3256e+05,1,0.12969,0.618,0.053808,1
0.59886,503.51,252.91,95.586,-1.9408e-17,4.3226e+05,1,0.13079,0.619,0.054264,1
0.59963,503.43,253.18,95.79,-1.7682e-17,4.3198e+05,1,0.13189,0.62,0.05472,1
0.60034,503.36,253.42,95.98,-1.6449e-17,4.3171e+05,1,0.13299,0.621,0.055176,1
0.60106,503.29,253.67,96.169,-1.5217e-17,4.3145e+05,1,0.13409,0.622,0.055632,1
0.60177,503.22,253.91,96.359,-1.3985e-17,4.3119e+05,1,0.13518,0.623,0.056088,1
0.60249,503.14,254.16,96.549,-1.2753e-17,4.3093e+05,1,0.13628,0.624,0.056544,1
0.60321,503.07,254.41,96.739,-1.152e-17,4.3066e+05,1,0.13738,0.625,0.057,1
0.60392,503,254.65,96.929,-1.0288e-17,4.304e+05,1,0.13848,0.626,0.057456,1
0.60464,502.93,254.9,97.119,-9.0561e-18,4.3014e+05,1,0.13958,0.627,0.057912,1
0.60535,502.86,255.15,97.308,-7.824e-18,4.2988e+05,1,0.14068,0.628,0.058368,1
0.60607,502.78,255.39,97.498,-6.592e-18,4.2961e+05,1,0.14178,0.629,0.058824,1
0.60678,502.71,255.64,97.688,-5.36e-18,4.2935e+05,1,0.14288,0.63,0.05928,1
0.6075,502.64,255.88,97.878,-4.128e-18,4.2909e+05,1,0.14398,0.631,0.059736,1
0.60822,502.57,256.13,98.068,-2.8961e-18,4.2883e+05,1,0.14508,0.632,0.060192,1
0.60893,502.5,256.38,98.258,-1.6642e-18,4.2856e+05,1,0.14618,0.633,0.060648,1
0.60965,502.42,256.62,98.447,-4.3239e-19,4.283e+05,1,0.14727,0.634,0.061104,1
0.6103,502.36,256.85,98.619,-8.2572e-19,4.2806e+05,1,0.14837,0.635,0.06156,1
0.61092,502.29,257.06,98.781,-2.0135e-18,4.2783e+05,1,0.14947,0.636,0.062016,1
0.61154,502.23,257.27,98.943,-3.2012e-18,4.276e+05,1,0.15057,0.637,0.062472,1
0.61216,502.17,257.49,99.105,-4.3888e-18,4.2737e+05,1,0.15167,0.638,0.062928,1
0.61278,502.1,257.7,99.267,-5.5762e-18,4.2714e+05,1,0.15277,0.639,0.063384,1
0.6134,502.04,257.92,99.429,-6.7635e-18,4.2691e+05,1,0.15387,0.64,0.06384,1
0.61402,501.98,258.13,99.591,-7.9507e-18,4.2668e+05,1,0.15497,0.641,0.064296,1
0.61464,501.91,258.34,99.753,-9.1379e-18,4.2645e+05,1,0.15607,0.642,0.064752,1
0.61526,501.85,258.56,99.915,-1.0325e-17,4.2623e+05,1,0.15717,0.643,0.065208,1
0.61588,501.79,258.77,100.08,-1.1512e-17,4.26e+05,1,0.15826,0.644,0.065664,1
0.61651,501.72,258.99,100.24,-1.2698e-17,4.2577e+05,1,0.15936,0.645,0.06612,1
0.61713,501.66,259.2,100.4,-1.3885e-17,4.2554e+05,1,0.16046,0.646,0.066576,1
0.61775,501.6,259.41,100.56,-1.5072e-17,4.2531e+05,1,0.16156,0.647,0.067032,1
0.61837,501.53,259.63,100.72,-1.6258e-17,4.2508e+05,1,0.16266,0.648,0.067488,1
0.61899,501.47,259.84,100.89,-1.7444e-17,4.2485e+05,1,0.16376,0.649,0.067944,1
0.61955,501.41,260.03,101.03,-1.7755e-17,4.2464e+05,1,0.16486,0.65,0.0684,1
0.62009,501.35,260.22,101.17,-1.7769e-17,4.2444e+05,1,0.16596,0.651,0.068856,1
0.62064,501.3,260.41,101.31,-1.7782e-17,4.2424e+05,1,0.16706,0.652,0.069312,1
0.62118,501.24,260.6,101.45,-1.7795e-17,4.2404e+05,1,0.16816,0.653,0.069768,1
0.62172,501.19,260.78,101.59,-1.7809e-17,4.2383e+05,1,0.16926,0.654,0.070224,1
0.62226,501.13,260.97,101.73,-1.7822e-17,4.2363e+05,1,0.17035,0.655,0.07068,1
0.62281,501.07,261.16,101.87,-1.7836e-17,4.2343e+05,1,0.17145,0.656,0.071136,1
0.62335,501.02,261.34,102.01,-1.7849e-17,4.2323e+05,1,0.17255,0.657,0.071592,1
0.62389,500.96,261.53,102.15,-1.7863e-17,4.2303e+05,1,0.17365,0.658,0.072048,1
0.62443,500.9,261.72,102.29,-1.7877e-17,4.2283e+05,1,0.17475,0.659,0.072504,1
0.62498,500.85,261.9,102.43,-1.789e-17,4.2263e+05,1,0.17585,0.66,0.07296,1
0.62552,500.79,262.09,102.57,-1.7904e-17,4.2242e+05,1,0.17695,0.661,0.073416,1
0.62606,500.73,262.28,102.71,-1.7918e-17,4.2222e+05,1,0.17805,0.662,0.073872,1
0.6266,500.68,262.47,102.85,-1.7932e-17,4.2202e+05,1,0.17915,0.663,0.074328,1
0.62715,500.62,262.65,102.99,-1.7945e-17,4.2182e+05,1,0.18025,0.664,0.074784,1
0.62764,500.57,262.82,103.11,-1.8936e-17,4.2164e+05,1,0.18135,0.665,0.07524,1
0.62811,500.52,262.99,103.23,-2.0139e-17,4.2146e+05,1,0.18244,0.666,0.075696,1
0.62859,500.47,263.15,103.36,-2.1342e-17,4.2128e+05,1,0.18354,0.667,0.076152,1
0.62907,500.42,263.32,103.48,-2.2545e-17,4.211e+05,1,0.18464,0.668,0.076608,1
0.62955,500.37,263.48,103.6,-2.3748e-17,4.2092e+05,1,0.18574,0.669,0.077064,1
0.63003,500.32,263.65,103.72,-2.4951e-17,4.2075e+05,1,0.18684,0.67,0.07752,1
0.63051,500.27,263.81,103.84,-2.6154e-17,4.2057e+05,1,0.18794,0.671,0.077976,1
0.63099,500.22,263.98,103.97,-2.7357e-17,4.2039e+05,1,0.18904,0.672,0.078432,1
0.63147,500.17,264.14,104.09,-2.856e-17,4.2021e+05,1,0.19014,0.673,0.078888,1
0.63195,500.12,264.31,104.21,-2.9762e-17,4.2003e+05,1,0.19124,0.674,0.079344,1
0.63243,500.07,264.47,104.33,-3.0965e-17,4.1985e+05,1,0.19234,0.675,0.0798,1
0.6329,500.02,264.64,104.45,-3.2168e-17,4.1968e+05,1,0.19343,0.676,0.080256,1
0.63338,499.97,264.8,104.57,-3.3371e-17,4.195e+05,1,0.19453,0.677,0.080712,1
0.63386,499.92,264.97,104.7,-3.4573e-17,4.1932e+05,1,0.19563,0.678,0.081168,1
0.63434,499.86,265.13,104.82,-3.5776e-17,4.1914e+05,1,0.19673,0.679,0.081624,1
0.63477,499.82,265.28,104.93,-3.5901e-17,4.1898e+05,1,0.19783,0.68,0.08208,1
0.6352,499.77,265.43,105.04,-3.59e-17,4.1882e+05,1,0.19893,0.681,0.082536,1
0.63563,499.73,265.58,105.14,-3.5899e-17,4.1866e+05,1,0.20003,0.682,0.082992,1
0.63606,499.68,265.73,105.25,-3.5898e-17,4.185e+05,1,0.20113,0.683,0.083448,1
0.63648,499.64,265.87,105.36,-3.5897e-17,4.1834e+05,1,0.20223,0.684,0.083904,1
0.63691,499.59,266.02,105.47,-3.5896e-17,4.1819e+05,1,0.20333,0.685,0.08436,1
0.63734,499.55,266.17,105.57,-3.5896e-17,4.1803e+05,1,0.20443,0.686,0.084816,1
0.63777,499.5,266.32,105.68,-3.5895e-17,4.1787e+05,1,0.20552,0.687,0.085272,1
0.63819,499.45,266.46,105.79,-3.5894e-17,4.1771e+05,1,0.20662,0.688,0.085728,1
0.63862,499.41,266.61,105.9,-3.5893e-17,4.1755e+05,1,0.20772,0.689,0.086184,1
0.63905,499.36,266.76,106.01,-3.5892e-17,4.1739e+05,1,0.20882,0.69,0.08664,1
0.63948,499.32,266.91,106.11,-3.5891e-17,4.1723e+05,1,0.20992,0.691,0.087096,1
0.6399,499.27,267.05,106.22,-3.589e-17,4.1707e+05,1,0.21102,0.692,0.087552,1
0.64033,499.23,267.2,106.33,-3.5889e-17,4.1691e+05,1,0.21212,0.693,0.088008,1
0.64076,499.18,267.35,106.44,-3.5889e-17,4.1676e+05,1,0.21322,0.694,0.088464,1
0.64115,499.14,267.48,106.53,-3.5882e-17,4.1661e+05,1,0.21432,0.695,0.08892,1
0.64153,499.1,267.61,106.63,-3.5874e-17,4.1647e+05,1,0.21542,0.696,0.089376,1
0.64192,499.06,267.75,106.72,-3.5867e-17,4.1633e+05,1,0.21652,0.697,0.089832,1
0.6423,499.02,267.88,106.82,-3.586e-17,4.1618e+05,1,0.21761,0.698,0.090288,1
0.64269,498.97,268.01,106.92,-3.5853e-17,4.1604e+05,1,0.21871,0.699,0.090744,1
0.64307,498.93,268.15,107.01,-3.5846e-17,4.159e+05,1,0.21981,0.7,0.0912,1
0.64346,498.89,268.28,107.11,-3.5838e-17,4.1576e+05,1,0.22091,0.701,0.091656,1
0.64384,498.85,268.41,107.2,-3.5831e-17,4.1561e+05,1,0.22201,0.702,0.092112,1
0.64423,498.81,268.54,107.3,-3.5824e-17,4.1547e+05,1,0.22311,0.703,0.092568,1
0.64461,498.77,268.68,107.4,-3.5817e-17,4.1533e+05,1,0.22421,0.704,0.093024,1
0.645,498.73,268.81,107.49,-3.581e-17,4.1518e+05,1,0.22531,0.705,0.09348,1
0.64538,498.68,268.94,107.59,-3.5802e-17,4.1504e+05,1,0.22641,0.706,0.093936,1
0.64577,498.64,269.07,107.68,-3.5795e-17,4.149e+05,1,0.22751,0.707,0.094392,1
0.64615,498.6,269.21,107.78,-3.5788e-17,4.1476e+05,1,0.2286,0.708,0.094848,1
0.64653,498.56,269.34,107.88,-3.5781e-17,4.1461e+05,1,0.2297,0.709,0.095304,1
0.64688,498.52,269.46,107.96,-3.578e-17,4.1448e+05,1,0.2308,0.71,0.09576,1
0.64723,498.48,269.58,108.05,-3.5779e-17,4.1435e+05,1,0.2319,0.711,0.096216,1
0.64758,498.45,269.7,108.13,-3.5778e-17,4.1422e+05,1,0.233,0.712,0.096672,1
0.64793,498.41,269.82,108.22,-3.5778e-17,4.1409e+05,1,0.2341,0.713,0.097128,1
0.64828,498.37,269.94,108.31,-3.5777e-17,4.1397e+05,1,0.2352,0.714,0.097584,1
0.64863,498.33,270.06,108.39,-3.5776e-17,4.1384e+05,1,0.2363,0.715,0.09804,1
0.64898,498.29,270.19,108.48,-3.5775e-17,4.1371e+05,1,0.2374,0.716,0.098496,1
0.64933,498.26,270.31,108.56,-3.5774e-17,4.1358e+05,1,0.2385,0.717,0.098952,1
0.64968,498.22,270.43,108.65,-3.5773e-17,4.1345e+05,1,0.2396,0.718,0.099408,1
0.65003,498.18,270.55,108.74,-3.5772e-17,4.1332e+05,1,0.24069,0.719,0.099864,1
0.65038,498.14,270.67,108.82,-3.5771e-17,4.1319e+05,1,0.24179,0.72,0.10032,1
0.65073,498.1,270.79,108.91,-3.577e-17,4.1306e+05,1,0.24289,0.721,0.10078,1
0.65108,498.07,270.91,109,-3.577e-17,4.1293e+05,1,0.24399,0.722,0.10123,1
0.65143,498.03,271.03,109.08,-3.5769e-17,4.128e+05,1,0.24509,0.723,0.10169,1
0.65177,497.99,271.15,109.17,-3.5624e-17,4.1267e+05,1,0.24619,0.724,0.10214,1
0.65209,497.96,271.26,109.24,-3.4419e-17,4.1255e+05,1,0.24729,0.725,0.1026,1
0.65241,497.92,271.37,109.32,-3.3215e-17,4.1244e+05,1,0.24839,0.726,0.10306,1
0.65273,497.89,271.48,109.4,-3.201e-17,4.1232e+05,1,0.24949,0.727,0.10351,1
0.65305,497.85,271.59,109.48,-3.0806e-17,4.122e+05,1,0.25059,0.728,0.10397,1
0.65337,497.82,271.7,109.56,-2.9602e-17,4.1208e+05,1,0.25169,0.729,0.10442,1
0.65369,497.78,271.81,109.63,-2.8397e-17,4.1196e+05,1,0.25278,0.73,0.10488,1
0.65401,497.75,271.92,109.71,-2.7193e-17,4.1184e+05,1,0.25388,0.731,0.10534,1
0.65433,497.71,272.04,109.79,-2.5989e-17,4.1173e+05,1,0.25498,0.732,0.10579,1
0.65465,497.68,272.15,109.87,-2.4784e-17,4.1161e+05,1,0.25608,0.733,0.10625,1
0.65497,497.64,272.26,109.95,-2.358e-17,4.1149e+05,1,0.25718,0.734,0.1067,1
0.65529,497.61,272.37,110.02,-2.2376e-17,4.1137e+05,1,0.25828,0.735,0.10716,1
0.65561,497.57,272.48,110.1,-2.1172e-17,4.1125e+05,1,0.25938,0.736,0.10762,1
0.65593,497.54,272.59,110.18,-1.9968e-17,4.1113e+05,1,0.26048,0.737,0.10807,1
0.65625,497.5,272.7,110.26,-1.8764e-17,4.1102e+05,1,0.26158,0.738,0.10853,1
0.65657,497.47,272.81,110.33,-1.8026e-17,4.109e+05,1,0.26268,0.739,0.10898,1
0.65686,497.44,272.91,110.41,-1.9227e-17,4.1079e+05,1,0.26377,0.74,0.10944,1
0.65715,497.4,273.01,110.48,-2.0428e-17,4.1068e+05,1,0.26487,0.741,0.1099,1
0.65745,497.37,273.11,110.55,-2.1629e-17,4.1057e+05,1,0.26597,0.742,0.11035,1
0.65774,497.34,273.21,110.62,-2.283e-17,4.1046e+05,1,0.26707,0.743,0.11081,1
0.65803,497.31,273.32,110.69,-2.4031e-17,4.1036e+05,1,0.26817,0.744,0.11126,1
0.65833,497.27,273.42,110.76,-2.5231e-17,4.1025e+05,1,0.26927,0.745,0.11172,1
0.65862,497.24,273.52,110.83,-2.6432e-17,4.1014e+05,1,0.27037,0.746,0.11218,1
0.65892,497.21,273.62,110.9,-2.7633e-17,4.1003e+05,1,0.27147,0.747,0.11263,1
0.65921,497.18,273.72,110.97,-2.8833e-17,4.0992e+05,1,0.27257,0.748,0.11309,1
0.6595,497.15,273.82,111.04,-3.0034e-17,4.0981e+05,1,0.27367,0.749,0.11354,1
0.6598,497.11,273.93,111.12,-3.1234e-17,4.097e+05,1,0.27477,0.75,0.114,1
0.66009,497.08,274.03,111.19,-3.2435e-17,4.0959e+05,1,0.27586,0.751,0.11446,1
0.66038,497.05,274.13,111.26,-3.3635e-17,4.0949e+05,1,0.27696,0.752,0.11491,1
0.66068,497.02,274.23,111.33,-3.4836e-17,4.0938e+05,1,0.27806,0.753,0.11537,1
0.66097,496.99,274.33,111.4,-3.5714e-17,4.0927e+05,1,0.27916,0.754,0.11582,1
0.66124,496.96,274.42,111.46,-3.5714e-17,4.0917e+05,1,0.28026,0.755,0.11628,1
0.66151,496.93,274.52,111.53,-3.5714e-17,4.0907e+05,1,0.28136,0.756,0.11674,1
0.66178,496.9,274.61,111.59,-3.5714e-17,4.0897e+05,1,0.28246,0.757,0.11719,1
0.66205,496.87,274.7,111.66,-3.5715e-17,4.0887e+05,1,0.28356,0.758,0.11765,1
0.66232,496.84,274.8,111.73,-3.5715e-17,4.0877e+05,1,0.28466,0.759,0.1181,1
0.66259,496.81,274.89,111.79,-3.5715e-17,4.0867e+05,1,0.28576,0.76,0.11856,1
0.66286,496.78,274.99,111.86,-3.5715e-17,4.0857e+05,1,0.28686,0.761,0.11902,1
0.66313,496.75,275.08,111.92,-3.5716e-17,4.0847e+05,1,0.28795,0.762,0.11947,1
0.6634,496.72,275.17,111.99,-3.5716e-17,4.0837e+05,1,0.28905,0.763,0.11993,1
0.66368,496.69,275.27,112.05,-3.5716e-17,4.0827e+05,1,0.29015,0.764,0.12038,1
0.66395,496.66,275.36,112.12,-3.5716e-17,4.0817e+05,1,0.29125,0.765,0.12084,1
0.66422,496.63,275.45,112.18,-3.5717e-17,4.0807e+05,1,0.29235,0.766,0.1213,1
0.66449,496.6,275.55,112.25,-3.5717e-17,4.0797e+05,1,0.29345,0.767,0.12175,1
0.66476,496.57,275.64,112.31,-3.5717e-17,4.0787e+05,1,0.29455,0.768,0.12221,1
0.66502,496.54,275.73,112.38,-3.5714e-17,4.0777e+05,1,0.29565,0.769,0.12266,1
