"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.0001,1
1.9978,300,694.73,-2.2008e-15,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.0001,1
1.9978,300,694.73,-4.4015e-15,0,0.54711,72.387,0.46603,155.32,1.0132e+05,1.174,1,0.005,0.005,0.0001,1
1.9978,300,694.73,-6.6023e-15,0,0.54711,72.381,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0.0001,1
1.9978,300,694.73,-8.803e-15,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0.0001,1
1.9978,300,694.73,-1.1004e-14,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0.0001,1
1.9978,300,694.73,-1.3205e-14,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.015,0.015,0.0001,1
1.9978,300,694.73,-1.5405e-14,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.0175,0.0175,0.0001,1
1.9978,300,694.73,-1.7606e-14,0,0.54709,72.354,0.46602,155.26,1.0132e+05,1.174,1,0.02,0.02,0.0001,1
1.9978,300,694.73,-1.9807e-14,0,0.54709,72.349,0.46601,155.25,1.0132e+05,1.174,1,0.0225,0.0225,0.0001,1
1.9978,300,694.73,-2.2008e-14,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.025,0.025,0.0001,1
1.9978,300,694.73,-2.4208e-14,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.0275,0.0275,0.0001,1
1.9978,300,694.73,-2.6409e-14,0,0.54708,72.333,0.46601,155.22,1.0132e+05,1.174,1,0.03,0.03,0.0001,1
1.9978,300,694.73,-2.8057e-14,0,0.54708,72.328,0.466,155.21,1.0132e+05,1.174,1,0.0325,0.0325,0.0001,1
1.9978,300,694.73,-2.9152e-14,0,0.54708,72.325,0.466,155.2,1.0132e+05,1.174,1,0.035,0.035,0.0001,1
1.9978,300,694.73,-3.0247e-14,0,0.54707,72.321,0.466,155.2,1.0132e+05,1.174,1,0.0375,0.0375,0.0001,1
1.9978,300,694.73,-3.1342e-14,0,0.54707,72.318,0.466,155.19,1.0132e+05,1.174,1,0.04,0.04,0.0001,1
1.9978,300,694.73,-3.2437e-14,0,0.54707,72.314,0.466,155.18,1.0132e+05,1.174,1,0.0425,0.0425,0.0001,1
1.9978,300,694.73,-3.3531e-14,0,0.54707,72.31,0.46599,155.17,1.0132e+05,1.174,1,0.045,0.045,0.0001,1
1.9978,300,694.73,-3.4626e-14,0,0.54706,72.307,0.46599,155.17,1.0132e+05,1.174,1,0.0475,0.0475,0.0001,1
1.9978,300,694.73,-3.5721e-14,0,0.54706,72.303,0.46599,155.16,1.0132e+05,1.174,1,0.05,0.05,0.0001,1
1.9978,300,694.73,-3.6816e-14,0,0.54706,72.299,0.46599,155.15,1.0132e+05,1.174,1,0.0525,0.0525,0.0001,1
1.9978,300,694.73,-3.7911e-14,0,0.54706,72.296,0.46599,155.15,1.0132e+05,1.174,1,0.055,0.055,0.0001,1
1.9978,300,694.73,-3.9006e-14,0,0.54705,72.292,0.46598,155.14,1.0132e+05,1.174,1,0.0575,0.0575,0.0001,1
1.9978,300,694.73,-4.0101e-14,0,0.54705,72.288,0.46598,155.13,1.0132e+05,1.174,1,0.06,0.06,0.0001,1
1.9978,300,694.73,-4.1196e-14,0,0.54705,72.285,0.46598,155.12,1.0132e+05,1.174,1,0.0625,0.0625,0.0001,1
1.9978,300,694.73,-4.0803e-14,0,0.54705,72.281,0.46598,155.12,1.0132e+05,1.174,1,0.065,0.065,0.0001,1
1.9978,300,694.73,-4.0411e-14,0,0.54705,72.278,0.46598,155.11,1.0132e+05,1.174,1,0.0675,0.0675,0.0001,1
1.9978,300,694.73,-4.0018e-14,0,0.54704,72.274,0.46598,155.1,1.0132e+05,1.174,1,0.07,0.07,0.0001,1
1.9978,300,694.73,-3.9626e-14,0,0.54704,72.27,0.46597,155.1,1.0132e+05,1.174,1,0.0725,0.0725,0.0001,1
1.9978,300,694.73,-3.9233e-14,0,0.54704,72.267,0.46597,155.09,1.0132e+05,1.174,1,0.075,0.075,0.0001,1
1.9978,300,694.73,-3.8841e-14,0,0.54704,72.263,0.46597,155.08,1.0132e+05,1.174,1,0.0775,0.0775,0.0001,1
1.9978,300,694.73,-3.8448e-14,0,0.54703,72.259,0.46597,155.07,1.0132e+05,1.174,1,0.08,0.08,0.0001,1
1.9978,300,694.73,-3.8056e-14,0,0.54703,72.256,0.46597,155.07,1.0132e+05,1.174,1,0.0825,0.0825,0.0001,1
1.9978,300,694.73,-3.7664e-14,0,0.54703,72.252,0.46596,155.06,1.0132e+05,1.174,1,0.085,0.085,0.0001,1
1.9978,300,694.73,-3.7271e-14,0,0.54703,72.249,0.46596,155.05,1.0132e+05,1.174,1,0.0875,0.0875,0.0001,1
1.9978,300,694.73,-3.6879e-14,0,0.54702,72.245,0.46596,155.05,1.0132e+05,1.174,1,0.09,0.09,0.0001,1
1.9978,300,694.73,-3.6486e-14,0,0.54702,72.241,0.46596,155.04,1.0132e+05,1.174,1,0.0925,0.0925,0.0001,1
1.9978,300,694.73,-3.7082e-14,0,0.54702,72.238,0.46596,155.03,1.0132e+05,1.174,1,0.095,0.095,0.0001,1
1.9978,300,694.73,-3.8666e-14,0,0.54702,72.234,0.46595,155.02,1.0132e+05,1.174,1,0.0975,0.0975,0.0001,1
1.9978,300,694.73,-4.025e-14,0,0.54702,72.23,0.46595,155.02,1.0132e+05,1.174,1,0.1,0.1,0.0001,1
1.9978,300,694.73,-4.1834e-14,0,0.54701,72.227,0.46595,155.01,1.0132e+05,1.174,1,0.1025,0.1025,0.0001,1
1.9978,300,694.73,-4.3419e-14,0,0.54701,72.223,0.46595,155,1.0132e+05,1.174,1,0.105,0.105,0.0001,1
1.9978,300,694.73,-4.5003e-14,0,0.54701,72.22,0.46595,155,1.0132e+05,1.174,1,0.1075,0.1075,0.0001,1
1.9978,300,694.73,-4.6587e-14,0,0.54701,72.216,0.46594,154.99,1.0132e+05,1.174,1,0.11,0.11,0.0001,1
1.9978,300,694.73,-4.8171e-14,0,0.547,72.212,0.46594,154.98,1.0132e+05,1.174,1,0.1125,0.1125,0.0001,1
1.9978,300,694.73,-4.9755e-14,0,0.547,72.209,0.46594,154.97,1.0132e+05,1.174,1,0.115,0.115,0.0001,1
1.9978,300,694.73,-5.1339e-14,0,0.547,72.205,0.46594,154.97,1.0132e+05,1.174,1,0.1175,0.1175,0.0001,1
1.9978,300,694.73,-5.2924e-14,0,0.547,72.201,0.46594,154.96,1.0132e+05,1.174,1,0.12,0.12,0.0001,1
1.9978,300,694.73,-5.4508e-14,0,0.547,72.198,0.46593,154.95,1.0132e+05,1.174,1,0.1225,0.1225,0.0001,1
1.9978,300,694.73,-5.6092e-14,0,0.54699,72.194,0.46593,154.95,1.0132e+05,1.174,1,0.125,0.125,0.0001,1
1.9978,300,694.73,-5.6787e-14,0,0.54699,72.191,0.46593,154.94,1.0132e+05,1.174,1,0.1275,0.1275,0.0001,1
1.9978,300,694.73,-5.7482e-14,0,0.54699,72.187,0.46593,154.93,1.0132e+05,1.174,1,0.13,0.13,0.0001,1
1.9978,300,694.73,-5.8177e-14,0,0.54699,72.183,0.46593,154.92,1.0132e+05,1.174,1,0.1325,0.1325,0.0001,1
1.9978,300,694.73,-5.8873e-14,0,0.54698,72.18,0.46592,154.92,1.0132e+05,1.174,1,0.135,0.135,0.0001,1
1.9978,300,694.73,-5.9568e-14,0,0.54698,72.176,0.46592,154.91,1.0132e+05,1.174,1,0.1375,0.1375,0.0001,1
1.9978,300,694.73,-6.0263e-14,0,0.54698,72.173,0.46592,154.9,1.0132e+05,1.174,1,0.14,0.14,0.0001,1
1.9978,300,694.73,-6.0958e-14,0,0.54698,72.169,0.46592,154.9,1.0132e+05,1.174,1,0.1425,0.1425,0.0001,1
1.9978,300,694.73,-6.1653e-14,0,0.54697,72.165,0.46592,154.89,1.0132e+05,1.174,1,0.145,0.145,0.0001,1
1.9978,300,694.73,-6.2349e-14,0,0.54697,72.162,0.46591,154.88,1.0132e+05,1.174,1,0.1475,0.1475,0.0001,1
1.9978,300,694.73,-6.3044e-14,0,0.54697,72.158,0.46591,154.87,1.0132e+05,1.174,1,0.15,0.15,0.0001,1
1.9978,300,694.73,-6.3739e-14,0,0.54697,72.154,0.46591,154.87,1.0132e+05,1.174,1,0.1525,0.1525,0.0001,1
1.9978,300,694.73,-6.4434e-14,0,0.54697,72.151,0.46591,154.86,1.0132e+05,1.174,1,0.155,0.155,0.0001,1
