"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4884,300,865.33,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.39083,1
2.4884,300,865.33,-3.6911e-15,0,0.54712,72.393,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.39083,1
2.4884,300,865.33,-7.3822e-15,0,0.54711,72.389,0.46604,155.33,1.0132e+05,1.174,1,0.005,0.005,0.39083,1
2.4884,300,865.33,-1.1073e-14,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.0075,0.0075,0.39083,1
2.4884,300,865.33,-1.4764e-14,0,0.54711,72.38,0.46603,155.31,1.0132e+05,1.174,1,0.01,0.01,0.39083,1
2.4884,300,865.33,-1.8456e-14,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.0125,0.0125,0.39083,1
2.4884,300,865.33,-2.333e-14,0,0.5471,72.373,0.46603,155.3,1.0132e+05,1.174,1,0.015,0.015,0.39083,1
2.4884,300,865.33,-2.8204e-14,0,0.5471,72.37,0.46603,155.29,1.0132e+05,1.174,1,0.0175,0.0175,0.39083,1
2.4884,300,865.33,-3.3078e-14,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.02,0.02,0.39083,1
2.4884,300,865.33,-3.7952e-14,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0225,0.0225,0.39083,1
2.4884,300,865.33,-4.2826e-14,0,0.5471,72.362,0.46602,155.27,1.0132e+05,1.174,1,0.025,0.025,0.39083,1
2.4884,300,865.33,-4.592e-14,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.0275,0.0275,0.39083,1
2.4884,300,865.33,-4.9013e-14,0,0.54709,72.356,0.46602,155.26,1.0132e+05,1.174,1,0.03,0.03,0.39083,1
2.4884,300,865.33,-5.2107e-14,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.0325,0.0325,0.39083,1
2.4884,300,865.33,-5.52e-14,0,0.54709,72.35,0.46602,155.25,1.0132e+05,1.174,1,0.035,0.035,0.39083,1
2.4884,300,865.33,-5.8294e-14,0,0.54709,72.347,0.46601,155.25,1.0132e+05,1.174,1,0.0375,0.0375,0.39083,1
2.4884,300,865.33,-6.1939e-14,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.04,0.04,0.39083,1
