"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.364,1
1.9978,300,694.73,8.1268e-11,0,0.54712,72.392,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.364,1
1.9978,300,694.73,1.6254e-10,0,0.54711,72.387,0.46603,155.32,1.0132e+05,1.174,1,0.005,0.005,0.364,1
1.9978,300,694.73,2.438e-10,0,0.54711,72.381,0.46603,155.31,1.0132e+05,1.174,1,0.0075,0.0075,0.364,1
1.9978,300,694.73,3.2507e-10,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.01,0.01,0.364,1
1.9978,300,694.73,4.0634e-10,0,0.5471,72.371,0.46603,155.29,1.0132e+05,1.174,1,0.0125,0.0125,0.364,1
1.9978,300,694.73,4.8761e-10,0,0.5471,72.365,0.46602,155.28,1.0132e+05,1.174,1,0.015,0.015,0.364,1
1.9978,300,694.73,5.6888e-10,0,0.5471,72.36,0.46602,155.27,1.0132e+05,1.174,1,0.0175,0.0175,0.364,1
1.9978,300,694.73,6.5014e-10,0,0.54709,72.354,0.46602,155.26,1.0132e+05,1.174,1,0.02,0.02,0.364,1
1.9978,300,694.73,7.3141e-10,0,0.54709,72.349,0.46602,155.25,1.0132e+05,1.174,1,0.0225,0.0225,0.364,1
1.9978,300,694.73,8.1268e-10,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.025,0.025,0.364,1
1.9978,300,694.73,8.9395e-10,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.0275,0.0275,0.364,1
1.9978,300,694.73,9.7522e-10,0,0.54708,72.333,0.46601,155.22,1.0132e+05,1.174,1,0.03,0.03,0.364,1
1.9978,300,694.73,1.0723e-09,0,0.54708,72.328,0.466,155.21,1.0132e+05,1.174,1,0.0325,0.0325,0.364,1
1.9978,300,694.73,1.1851e-09,0,0.54708,72.325,0.466,155.2,1.0132e+05,1.174,1,0.035,0.035,0.364,1
1.9978,300,694.73,1.2979e-09,0,0.54707,72.321,0.466,155.2,1.0132e+05,1.174,1,0.0375,0.0375,0.364,1
1.9978,300,694.73,1.4107e-09,0,0.54707,72.318,0.466,155.19,1.0132e+05,1.174,1,0.04,0.04,0.364,1
1.9978,300,694.73,1.5236e-09,0,0.54707,72.314,0.466,155.18,1.0132e+05,1.174,1,0.0425,0.0425,0.364,1
1.9978,300,694.73,1.6364e-09,0,0.54707,72.31,0.46599,155.17,1.0132e+05,1.174,1,0.045,0.045,0.364,1
1.9978,300,694.73,1.7492e-09,0,0.54706,72.307,0.46599,155.17,1.0132e+05,1.174,1,0.0475,0.0475,0.364,1
1.9978,300,694.73,1.8621e-09,0,0.54706,72.303,0.46599,155.16,1.0132e+05,1.174,1,0.05,0.05,0.364,1
1.9978,300,694.73,1.9749e-09,0,0.54706,72.299,0.46599,155.15,1.0132e+05,1.174,1,0.0525,0.0525,0.364,1
1.9978,300,694.73,2.0877e-09,0,0.54706,72.296,0.46599,155.15,1.0132e+05,1.174,1,0.055,0.055,0.364,1
1.9978,300,694.73,2.2005e-09,0,0.54705,72.292,0.46598,155.14,1.0132e+05,1.174,1,0.0575,0.0575,0.364,1
1.9978,300,694.73,2.3134e-09,0,0.54705,72.288,0.46598,155.13,1.0132e+05,1.174,1,0.06,0.06,0.364,1
1.9978,300,694.73,2.4262e-09,0,0.54705,72.285,0.46598,155.12,1.0132e+05,1.174,1,0.0625,0.0625,0.364,1
1.9978,300,694.73,2.6174e-09,0,0.54705,72.281,0.46598,155.12,1.0132e+05,1.174,1,0.065,0.065,0.364,1
1.9978,300,694.73,2.8087e-09,0,0.54705,72.278,0.46598,155.11,1.0132e+05,1.174,1,0.0675,0.0675,0.364,1
1.9978,300,694.73,3e-09,0,0.54704,72.274,0.46598,155.1,1.0132e+05,1.174,1,0.07,0.07,0.364,1
1.9978,300,694.73,3.1912e-09,0,0.54704,72.27,0.46597,155.1,1.0132e+05,1.174,1,0.0725,0.0725,0.364,1
1.9978,300,694.73,3.3825e-09,0,0.54704,72.267,0.46597,155.09,1.0132e+05,1.174,1,0.075,0.075,0.364,1
