"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4884,300,865.33,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.5001,1
2.4884,300,865.33,-2.629e-15,0,0.54712,72.393,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.5001,1
2.4884,300,865.33,-5.2579e-15,0,0.54711,72.389,0.46604,155.33,1.0132e+05,1.174,1,0.005,0.005,0.5001,1
2.4884,300,865.33,-7.8869e-15,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.0075,0.0075,0.5001,1
2.4884,300,865.33,-1.0516e-14,0,0.54711,72.38,0.46603,155.31,1.0132e+05,1.174,1,0.01,0.01,0.5001,1
2.4884,300,865.33,-1.3145e-14,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.0125,0.0125,0.5001,1
2.4884,300,865.33,-9.342e-15,0,0.5471,72.373,0.46603,155.3,1.0132e+05,1.174,1,0.015,0.015,0.5001,1
2.4884,300,865.33,-5.5391e-15,0,0.5471,72.37,0.46603,155.29,1.0132e+05,1.174,1,0.0175,0.0175,0.5001,1
2.4884,300,865.33,-1.7363e-15,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.02,0.02,0.5001,1
2.4884,300,865.33,2.0665e-15,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0225,0.0225,0.5001,1
2.4884,300,865.33,5.8693e-15,0,0.5471,72.362,0.46602,155.27,1.0132e+05,1.174,1,0.025,0.025,0.5001,1
2.4884,300,865.33,9.8865e-15,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.0275,0.0275,0.5001,1
2.4884,300,865.33,1.3904e-14,0,0.54709,72.356,0.46602,155.26,1.0132e+05,1.174,1,0.03,0.03,0.5001,1
2.4884,300,865.33,1.7921e-14,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.0325,0.0325,0.5001,1
2.4884,300,865.33,2.1938e-14,0,0.54709,72.35,0.46602,155.25,1.0132e+05,1.174,1,0.035,0.035,0.5001,1
2.4884,300,865.33,2.5955e-14,0,0.54709,72.347,0.46601,155.25,1.0132e+05,1.174,1,0.0375,0.0375,0.5001,1
2.4884,300,865.33,2.9206e-14,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.04,0.04,0.5001,1
